premise,hypothesis,gpt_label
"Ukhamax, kunasay kunapan, uka manqhar mantasax, kunjamakis taqikunasa? Sasas jiskt'aspaspas ukhamanawa.","Kunjamaskanas taqikunas, jiskt'astwa.",0
"Ukhamax, kunasay kunapan, uka manqhar mantasax, kunjamakis taqikunasa? Sasas jiskt'aspaspas ukhamanawa.","Kunatix lurañasakan ukax tukuyasiskpachati, sasin jiskt'astha.",1
"Ukhamax, kunasay kunapan, uka manqhar mantasax, kunjamakis taqikunasa? Sasas jiskt'aspaspas ukhamanawa.",Jupax janipuniw kuns parlapkituti.,1
"Ukatx llantajarux muyuskäna, janiw yatxti, wali jaya urukaspas ukhamanawa.","Jank'acht'astwa, ukat jank'akiw tukuytha.",1
"Ukatx llantajarux muyuskäna, janiw yatxti, wali jaya urukaspas ukhamanawa.",Ukawjanx pä pachaw qunt'astha.,1
"Ukatx llantajarux muyuskäna, janiw yatxti, wali jaya urukaspas ukhamanawa.",Llantax wali jayapuniw muyjaytha.,0
"Jupax uju chuyma usuninawa, ukatuqitx janiw nayapachpas yatkayätti.",Janiw uka uju chuyma usump niya jiwatapx yatkayätti.,1
"Jupax uju chuyma usuninawa, ukatuqitx janiw nayapachpas yatkayätti.",Janiw uju chuyma usunitap yatkayätti.,0
"Jupax uju chuyma usuninawa, ukatuqitx janiw nayapachpas yatkayätti.",Wali sinti uju chuyma usump usutatap yatiyätwa.,1
"Yatiyätati, janiw yatkasmati, janiw kunkipans jakkasmat janitix samanax utjkch ukhaxa, uka alayanakanx janiw samsurjamaxtti.",Uka uchacht'ayirin samanapax taqipachan jiwjayasktam.,1
"Yatiyätati, janiw yatkasmati, janiw kunkipans jakkasmat janitix samanax utjkch ukhaxa, uka alayanakanx janiw samsurjamaxtti.",5000 kayunak patanx saman ch'amañchir muntaxa.,1
"Yatiyätati, janiw yatkasmati, janiw kunkipans jakkasmat janitix samanax utjkch ukhaxa, uka alayanakanx janiw samsurjamaxtti.",Uka alayanx saman ch'amañchir muntaxa.,1
"jank'akiw qallantha, uy, uka panin yuqall q'axullanakamp ukawjan yatsupkayät jupanakampi.","Janiw yatsuñanakan yatskti, ukhamipanx naya pachpaw luras luras amuyasisktha.",1
"jank'akiw qallantha, uy, uka panin yuqall q'axullanakamp ukawjan yatsupkayät jupanakampi.",Panin yuqallitunakaw uka aljañ utan aljañx yatichitu.,0
"jank'akiw qallantha, uy, uka panin yuqall q'axullanakamp ukawjan yatsupkayät jupanakampi.",Panin tiyunakaw yatichitu.,1
"Uka puntaspatixa, uka mayjt'ayañawjakis ukampis mayjt'ayañama.",Uka mayjt'ayañax janiw kuna chaninikanasa.,2
"Uka puntaspatixa, uka mayjt'ayañawjakis ukampis mayjt'ayañama.",Uka mayjt'ayirix uka sakuman samanapx mayjt'ayaspawa.,1
"Uka puntaspatixa, uka mayjt'ayañawjakis ukampis mayjt'ayañama.",Uka mayjt'ayañampiw anatañaspa.,1
"Uh, naya maya llätunka paya paya uka mayjt'ayañar chhuqhuntañar uchkayätx ukayätwa.",Uka chhuqhuntañ martis uruw uchatäta.,1
"Uh, naya maya llätunka paya paya uka mayjt'ayañar chhuqhuntañar uchkayätx ukayätwa.",Nayax 922 ukayätwa.,0
"Uh, naya maya llätunka paya paya uka mayjt'ayañar chhuqhuntañar uchkayätx ukayätwa.",Nayax janiw wiñayans 922 ukakayätti.,2
"Janiw kunjamas jaqichasiña ukx amuykanati, janiw jaqichasitaps amuyaskataynati, chiqawa--","Jupax janiw uka yuqallamp wiñayatak katuntatatap amuyaskanati, ukhamarus janiw wiñayas uñt'kataynati.",1
"Janiw kunjamas jaqichasiña ukx amuykanati, janiw jaqichasitaps amuyaskataynati, chiqawa--",Janiw kunatix utjkän uk amuykanati.,1
"Janiw kunjamas jaqichasiña ukx amuykanati, janiw jaqichasitaps amuyaskataynati, chiqawa--",Jupax kuntix lurkän ukx yatinawa.,1
Nanakax ukaruw mantapxiristäta.,Ukarux 8 arumaruw mantapxiristäta.,1
Nanakax ukaruw mantapxiristäta.,Mantapxiristätwa.,0
Nanakax ukaruw mantapxiristäta.,Janiw mantapkiristätti.,2
"Ukatx jupapachpas jan khititaps yatkasapan ukhamanawa, ukhamipanxa, yatxtawa, kunjamtix uñjkanaxa, yatxtawa, yaqha allchhinakaruxa.",Jupax taqiniruw khuskhat uñjäna.,1
"Ukatx jupapachpas jan khititaps yatkasapan ukhamanawa, ukhamipanxa, yatxtawa, kunjamtix uñjkanaxa, yatxtawa, yaqha allchhinakaruxa.",Taqi allchhinakarux janiw pachp uñjkanati.,2
"Ukatx jupapachpas jan khititaps yatkasapan ukhamanawa, ukhamipanxa, yatxtawa, kunjamtix uñjkanaxa, yatxtawa, yaqha allchhinakaruxa.",yaqha alchhinakarusti jan walitrak uñjana kunalaykutix ch´iyar jaqinakanwa.,1
"wali sumapuninawa, isthapt´awipsti thayarakiw mawk´it unuxtayana.",wali jiwak isisti thayamp chikarakiw laphapina.,1
"wali sumapuninawa, isthapt´awipsti thayarakiw mawk´it unuxtayana.",wali jiwak isisti sinti jiskhakinawa ukhamarust jukhitak unuqirakinxa.,1
"wali sumapuninawa, isthapt´awipsti thayarakiw mawk´it unuxtayana.","janiw thayax utjkanti, ukhamat wali jiwak isix janirakiw unuqkanti.",2
"suma qamawinakaxanxa, kust´ata lurawinakan jakaniwayta.",sapa pä uruw nayax suma yatxatañ lurawinak jikxatasiyata.,1
"suma qamawinakaxanxa, kust´ata lurawinakan jakaniwayta.",nayax kusthata lurawinakakis ukankayatwa.,0
"suma qamawinakaxanxa, kust´ata lurawinakan jakaniwayta.",nayax janipuniw kunapachas kusthata lurawinakäki uksatuqinkayathi.,2
"jan ukampist, Evans uksatuq jayan qamasipxarakina, kichhurkamas uthaskarakiwa. Khaysanxa walja wila masinakax jakirinakax uthaskarakituwa.",Evans uksa tuqinxa pä tunk wilamasinakax saririnakaw utjitanxa.,1
"jan ukampist, Evans uksatuq jayan qamasipxarakina, kichhurkamas uthaskarakiwa. Khaysanxa walja wila masinakax jakirinakax uthaskarakituwa.",Atlanta uksa tuqinrak jakapxarakina.,1
"jan ukampist, Evans uksatuq jayan qamasipxarakina, kichhurkamas uthaskarakiwa. Khaysanxa walja wila masinakax jakirinakax uthaskarakituwa.","Evans uksa tuqinrak jakapxanxa, ukasti sinti jisk´akirakinwa.",1
"Kullakaxax saskakiwa, akhamsasina, yaqhapachanakax awichjamata, jan walit tuqtax jaqinakarux janir jupanakas lurkipana.",Kullakaxax sarakitunwa nayax jan uñt´iris tukkirista jaqinakaru ukjama.,1
"Kullakaxax saskakiwa, akhamsasina, yaqhapachanakax awichjamata, jan walit tuqtax jaqinakarux janir jupanakas lurkipana.",kullakaxax sarakitunwa nayrapachanakax janiw munasirikayatati.,1
"Kullakaxax saskakiwa, akhamsasina, yaqhapachanakax awichjamata, jan walit tuqtax jaqinakarux janir jupanakas lurkipana.","kullakaxax sarakitanwa, janipuniw kunans awichjamaktati sasina.",1
ukatxa mä machaq utarurakiw sarxapxayatxa.,sarxapxarakiyatwa kawkintix mä ut lurapkayata uksaru.,1
ukatxa mä machaq utarurakiw sarxapxayatxa.,sarawayxapxarakiyatwa mä machaq jakawiru.,0
ukatxa mä machaq utarurakiw sarxapxayatxa.,qhipaqtaxarakiyatwa uka mä utanaki taqpach jakawipuni.,1
"nayax walikipuniskayatwa, ukax walikiskarakiwa, yatxaraktasä, ukhama.","uñismaw saniwaraktwa, ukampis janipuniw munksmati sasina.",1
"nayax walikipuniskayatwa, ukax walikiskarakiwa, yatxaraktasä, ukhama.",machaq jaylliwinakamaw jukham munasitu saniwaraktwa.,1
"nayax walikipuniskayatwa, ukax walikiskarakiwa, yatxaraktasä, ukhama.",jupax walikiw sasin saniwayxaraktwa.,1
"saminak saminchirinakatix chixintatachi ukasti sapa patakar turkakipataniwa, chupikata laramaru, ukhama.",saminchir saminakasti turcakipsirakiwa sapa saminakarjama.,0
"saminak saminchirinakatix chixintatachi ukasti sapa patakar turkakipataniwa, chupikata laramaru, ukhama.",saminchir saminakasti turkakiptarakiwa yatxatañataki jan tupt´asa achhijutapa yatiñataki.,1
"saminak saminchirinakatix chixintatachi ukasti sapa patakar turkakipataniwa, chupikata laramaru, ukhama.",saminchir saminakasti wiñayans wiñayatakipuniw ch´iyara.,2
"laqapuniw manqanta, laqapans laqapapuni ukatwa jupax mantanina, ukampis juparakiw yanapt´awayxitu.",janir pä k´atakis ukhaw mä PIZZA manqantta.,1
"laqapuniw manqanta, laqapans laqapapuni ukatwa jupax mantanina, ukampis juparakiw yanapt´awayxitu.",sinti khachapuniw manqanta jan usuntaskañaxataki.,1
"laqapuniw manqanta, laqapans laqapapuni ukatwa jupax mantanina, ukampis juparakiw yanapt´awayxitu.",sinti ratukipuniw manq manq´anta.,1
kullakapan chachpax janchipax janq´urakinwa.,tullqa masipans janchipax janqurakinwa.,1
kullakapan chachpax janchipax janq´urakinwa.,tullqa masipax Suecia uksatarakinwa.,1
kullakapan chachpax janchipax janq´urakinwa.,kullakapax janiraw panichatakanti.,1
"ukatpachas, amtasipkakiwa qullqi irsuña regukador de O2 ukanak jikxatañataki.",jupanakasti mä machaq regulador uñancht´ayapxaraki.,1
"ukatpachas, amtasipkakiwa qullqi irsuña regukador de O2 ukanak jikxatañataki.",jupanakax uñancht´ayapxarakiwa mä regulador alaxpachatpach irnaqiri.,1
"ukatpachas, amtasipkakiwa qullqi irsuña regukador de O2 ukanak jikxatañataki.",jan yatisin kunjama lurañatapsa mä regulador de oxigeno ukhampachas piqinchasipkakinwa.,1
"ukat VEGAS, NV, uksaruw sarxapta, nayaw qhananchta, kunjamatix WASHINTON qhananchaniwayta uka kipkakirakiki VEGAS uksa tuqina.",janipuniw kunapachas VEGAS uksatuqir sarkti.,2
"ukat VEGAS, NV, uksaruw sarxapta, nayaw qhananchta, kunjamatix WASHINTON qhananchaniwayta uka kipkakirakiki VEGAS uksa tuqina.","VEGAS uksatuqin ukhamrak WASHINTON uksansa, paypachan irnaqaniwayta.",0
"ukat VEGAS, NV, uksaruw sarxapta, nayaw qhananchta, kunjamatix WASHINTON qhananchaniwayta uka kipkakirakiki VEGAS uksa tuqina.",paypacha markan taxi q´iwirit irnakaniwayta.,1
"jisa, pusiriwkaw wali k´uchirt´awinxa.",taqipuniw yatiqan untankirinakax uñisina.,1
"jisa, pusiriwkaw wali k´uchirt´awinxa.","pusir t´iskt´awiwkaw wali kusanxa, kunalaykutix pä samart´awiw utjana.",1
"jisa, pusiriwkaw wali k´uchirt´awinxa.",pusir t´isktawiw juk´am munasitunxa.,1
"mä imañ laphinak panka ukhamanwa, laphi jaljawinakapasti kunayman saminakaninwa, yatxaraktasa. Sapa jaljawisti mä tupuñjamakaspasa ukhama.",mä laphisti jakhuwinakan phuqantatakiwa.,1
"mä imañ laphinak panka ukhamanwa, laphi jaljawinakapasti kunayman saminakaninwa, yatxaraktasa. Sapa jaljawisti mä tupuñjamakaspasa ukhama.",jakthapiwinakax walja uñist´aw uñist´ayaraki.,1
"mä imañ laphinak panka ukhamanwa, laphi jaljawinakapasti kunayman saminakaninwa, yatxaraktasa. Sapa jaljawisti mä tupuñjamakaspasa ukhama.",laphi jaljanakasti uñist´ayarakiwa kunatix uka laphin utjki uka.,0
janiw yatiñ munkti kunjam lurañatamsa.,janiw yatiñ munkti jumas luraskam jan ukax yaqharus lurayam.,1
janiw yatiñ munkti kunjam lurañatamsa.,janiw yatiñ munkti kawkiriskchi juman sarawinakamax yatxatañataki.,1
janiw yatiñ munkti kunjam lurañatamsa.,chiqpachapuniw yatiñ munta kunjams ak lurata.,2
"ukhamarus sarawayxapxiwa khaysa MALLARD CREEK uksa tuqiru, ukasti jikxatasirakiwa khaysa CHARLOTTE uksa tuqina.",mä ut lursuyapxaraki khaysa MALLARD CREEK uksa tuqina.,1
"ukhamarus sarawayxapxiwa khaysa MALLARD CREEK uksa tuqiru, ukasti jikxatasirakiwa khaysa CHARLOTTE uksa tuqina.",janipuniw CHARLOTTE uksaru sarapkanti.,2
"ukhamarus sarawayxapxiwa khaysa MALLARD CREEK uksa tuqiru, ukasti jikxatasirakiwa khaysa CHARLOTTE uksa tuqina.",ukat MALLARD CREEK uksan jakawapxana.,0
"khaukantix jupax kunakantix mä, jupax Ministro ukan wawapanwa, ukat jupanx utjanwa, jupanakanx utjawinakaw utjana ukamarak juk´am kunanakas kuna, ukhamarus sumpunrak apasipxana taqi jakirinarampi uka istanchhata, ukhamarust wali munatapxarakinwa.",awkipasti mä iglisian lutirana awatirirakinwa.,1
"khaukantix jupax kunakantix mä, jupax Ministro ukan wawapanwa, ukat jupanx utjanwa, jupanakanx utjawinakaw utjana ukamarak juk´am kunanakas kuna, ukhamarus sumpunrak apasipxana taqi jakirinarampi uka istanchhata, ukhamarust wali munatapxarakinwa.","awkipasti mä jan yawsiripuninwa, ukat janipuniw iglisiaru sarkanti.",1
"khaukantix jupax kunakantix mä, jupax Ministro ukan wawapanwa, ukat jupanx utjanwa, jupanakanx utjawinakaw utjana ukamarak juk´am kunanakas kuna, ukhamarus sumpunrak apasipxana taqi jakirinarampi uka istanchhata, ukhamarust wali munatapxarakinwa.",awkipasti awatirinwa.,1
"ukat, nayax janiw qhawqha k´ach´ach t´awi munapki ukxa yatkayatti.",nayax janiw amuykayatti jupax kunapachjanakas mistsu viyajiñataki ukanat yatxatañ munatapa.,1
"ukat, nayax janiw qhawqha k´ach´ach t´awi munapki ukxa yatkayatti.",taqpachpun awiskataniwayta kunalaykutix yatiyatwa jupax munatapxa yatiña.,1
"ukat, nayax janiw qhawqha k´ach´ach t´awi munapki ukxa yatkayatti.",janiw sum yatkayatti qhawch´a manqhañapakis ukxa.,1
"mmm, yaqhakastarakiwa, taqpach alasirinakapan mä yatiyawinakapakaspas ukjamawa.",jupanakanx janiw kuna laphi imañ pankanakapx utjkiti.,1
"mmm, yaqhakastarakiwa, taqpach alasirinakapan mä yatiyawinakapakaspas ukjamawa.",taqpach laphi imañ pankanak imapxi.,1
"mmm, yaqhakastarakiwa, taqpach alasirinakapan mä yatiyawinakapakaspas ukjamawa.",laphi imañ pankanakxa qullirinakan ukhamarak taripawinak kamachinakamp juntuk imapxi.,1
"akax jukham jisk´aptayatjamawa, khititix churkitanxa jupanxa wali qhananwa ukapachparak chama, qhipawkasti jisk´atayatanwa.",jupax pä uñtawi uñtayawayarakitu..,1
"akax jukham jisk´aptayatjamawa, khititix churkitanxa jupanxa wali qhananwa ukapachparak chama, qhipawkasti jisk´atayatanwa.","jupax pä amuyt´awi churawarakitu, nayax qhipaqtawaraktuwa kawkiritix sumaki ukampi.",1
"akax jukham jisk´aptayatjamawa, khititix churkitanxa jupanxa wali qhananwa ukapachparak chama, qhipawkasti jisk´atayatanwa.","jupax mä amtawik churarakitu, ukampis juk´akirakiw utxana.",0
"kunalaykutix janiw Augusta uksan jakapkanti, jupanakasti jakapxanwa khaysa…waliki, yatxaptawa, AUGUSTA ukasti mä jisk´a markakiskanwa uka pachanakaxa, kunapachatix jaqinakas jach´a amrkanakan jakapjanxa, Augusta markasti janiw sinti jach´akanti.",Augusta markansti tunka waranqa jaqinirakiwa.,1
"kunalaykutix janiw Augusta uksan jakapkanti, jupanakasti jakapxanwa khaysa…waliki, yatxaptawa, AUGUSTA ukasti mä jisk´a markakiskanwa uka pachanakaxa, kunapachatix jaqinakas jach´a amrkanakan jakapjanxa, Augusta markasti janiw sinti jach´akanti.",Augusta janiw mä suma markakiti.,1
"kunalaykutix janiw Augusta uksan jakapkanti, jupanakasti jakapxanwa khaysa…waliki, yatxaptawa, AUGUSTA ukasti mä jisk´a markakiskanwa uka pachanakaxa, kunapachatix jaqinakas jach´a amrkanakan jakapjanxa, Augusta markasti janiw sinti jach´akanti.","chika ukhakis Augusta markan, ukhan jakapxarakina.",1
"niya tukuyampikis mä watranqa llatunka patak suxta tunka payani uja maransti, mä yatiyawirak katuqarakiyata sarxañaxataki khaysa WASHINGTON, DC uksaru.",sapxarakitanwa khaysa DC uksa tuqiru sarxañaxa.,0
"niya tukuyampikis mä watranqa llatunka patak suxta tunka payani uja maransti, mä yatiyawirak katuqarakiyata sarxañaxataki khaysa WASHINGTON, DC uksaru.",pallapallankirinakasti jank´akiw DC uksaru khitapxitu.,1
"niya tukuyampikis mä watranqa llatunka patak suxta tunka payani uja maransti, mä yatiyawirak katuqarakiyata sarxañaxataki khaysa WASHINGTON, DC uksaru.",sapxarakitunwa África uksar sarañamaspaw sasa.,1
"DOT kunasatix utjawipa katuntasi, nanakax sarawayxapjaraktuwa mä jisk´a markaru Concord, kawkintix janiw wali uñt´atakanti uywaniñaxa, kunalykutix isk isk jalanuqutarakinwa, kunalaykutix uywanakan jakawinakap tukuyanawa.",nanakan utajax kaysa Concord uksan janiw uywanak atkaspanti.,0
"DOT kunasatix utjawipa katuntasi, nanakax sarawayxapjaraktuwa mä jisk´a markaru Concord, kawkintix janiw wali uñt´atakanti uywaniñaxa, kunalykutix isk isk jalanuqutarakinwa, kunalaykutix uywanakan jakawinakap tukuyanawa.",nanakan utaxax khaysa Concord uksanx kimsatunka waranqa acres ukhamarac walja uywanakarakiw utjaraki.,1
"DOT kunasatix utjawipa katuntasi, nanakax sarawayxapjaraktuwa mä jisk´a markaru Concord, kawkintix janiw wali uñt´atakanti uywaniñaxa, kunalykutix isk isk jalanuqutarakinwa, kunalaykutix uywanakan jakawinakap tukuyanawa.",taqpach uywanakarak aljarawayxapta kunasatix nanakax Concord uksaru sarawayxapta ukhaxa.,1
"taqi kunakipansa, sarntapxaraktwa, jichax sarakiristwa uka laykuw Kadina uksarux sarantapxaranta, Okinawa uksa tuqinsa, akasti mä waranq llatunka patak suxta tunk kimsaqalquni uka marananwa.",sarantayapjaraktwa pallapallanakan ch´amanakapampix khaya mä waranq llatunka patak suxta tunk kimsaqalquni uka marana.,0
"taqi kunakipansa, sarntapxaraktwa, jichax sarakiristwa uka laykuw Kadina uksarux sarantapxaranta, Okinawa uksa tuqinsa, akasti mä waranq llatunka patak suxta tunk kimsaqalquni uka marananwa.",janipuniw kunasas khitirus ananukuptti.,1
"taqi kunakipansa, sarntapxaraktwa, jichax sarakiristwa uka laykuw Kadina uksarux sarantapxaranta, Okinawa uksa tuqinsa, akasti mä waranq llatunka patak suxta tunk kimsaqalquni uka marananwa.","Japón uksarurakiw tam tam pallapallanak kithanukupxarakta mä waranq llatunka patak suxta tunk kimsaqalquni, chika t´aqa paqsina.",1
"añchha puniw chiqpachpun munta sitanwa, ukhamarus jichhurutaki sasina.",sarakinwa kunasas churaskakiristwa.,1
"añchha puniw chiqpachpun munta sitanwa, ukhamarus jichhurutaki sasina.",sarakinwa pä jayp´u pachakamaw amptawi tukuyañatak utjtam sasina.,1
"añchha puniw chiqpachpun munta sitanwa, ukhamarus jichhurutaki sasina.",sarakinwa mä kipuniwa sasina.,1
"sarawayxataynawa, sawarakituwa jan llakisimpti sasina.",sawarakituwa yatiqañ utan kusaskata sasina.,1
"sarawayxataynawa, sawarakituwa jan llakisimpti sasina.",sawarakituwa janiw llakisitati sasina.,1
"sarawayxataynawa, sawarakituwa jan llakisimpti sasina.",sawarakituwa pachaxiw sustjasxañasaxa.,1
"akax ukaw, yatxtaw, uñch´ukim, jan walt´awinakaw utjtam.",chijinktawa.,1
"akax ukaw, yatxtaw, uñch´ukim, jan walt´awinakaw utjtam.",walikiskatawa.,1
"akax ukaw, yatxtaw, uñch´ukim, jan walt´awinakaw utjtam.",niya jaqsuyasiña uka chijinkiwa.,1
"taykaxax jan munañat tukuyawarakiwa para lurawinakan irnaqawinakana, kunalaykutix yaqha wawanakax janiw pata uraqunakanx irnaqapkanti.",taykaxax alkutunam tunqum apthapinxa.,1
"taykaxax jan munañat tukuyawarakiwa para lurawinakan irnaqawinakana, kunalaykutix yaqha wawanakax janiw pata uraqunakanx irnaqapkanti.","taykaxasti mä imillanwa wali munata, kunalykutix janiw irnaqañapakanti.",1
"taykaxax jan munañat tukuyawarakiwa para lurawinakan irnaqawinakana, kunalaykutix yaqha wawanakax janiw pata uraqunakanx irnaqapkanti.",taykaxax anqaxan irnaqañapanwa.,1
"yatiraktawa, ukhamarus yatiraktawa. Yattawa jaqinakaru jiskt´atapxa, janiw khitis yatkanti kawkinkatapsa ukxa, anchhanakjam, jumax yattawa, sumañsthapisiwapxarakiwa jan JOE juparu uñxañataki.",JOE jupanakrakwa llawipax utjana samart´awi utatakixa.,1
"yatiraktawa, ukhamarus yatiraktawa. Yattawa jaqinakaru jiskt´atapxa, janiw khitis yatkanti kawkinkatapsa ukxa, anchhanakjam, jumax yattawa, sumañsthapisiwapxarakiwa jan JOE juparu uñxañataki.","sapamaynis achikt´anirakchisa, janipuniw khitis JOE juparux sañ atipkanti, samart´ayxapxita sasina.",1
"yatiraktawa, ukhamarus yatiraktawa. Yattawa jaqinakaru jiskt´atapxa, janiw khitis yatkanti kawkinkatapsa ukxa, anchhanakjam, jumax yattawa, sumañsthapisiwapxarakiwa jan JOE juparu uñxañataki.","mä urusti JOE juoasti sarawayxataynawa, ukat janiw khitis yatkanti kawkir saratapsa.",0
sawapsmaw kullakaxankiw sasa.,kullakaxaruw tumpamta.,1
sawapsmaw kullakaxankiw sasa.,nayankiw sasaw sawayta.,1
sawapsmaw kullakaxankiw sasa.,sawarktwa anux kullakaxankiw sasa.,1
"ukat taykapaw sana, taykapax wali munañap sana, jupamp sarxam.",jupax sawarakiwa taykapax luk´anat kayuni sarnaqatapa.,1
"ukat taykapaw sana, taykapax wali munañap sana, jupamp sarxam.",jupax sawarakiwa taykapax jupjama sart´asirirakiwa sasa.,1
"ukat taykapaw sana, taykapax wali munañap sana, jupamp sarxam.","sawarakiwa taykapax such´uwa, janiw sarnaqan atkiti sasina.",1
"yattati, jupax panqaranak achuwipwa phuqantaski, ukatx janiy kuna chijitapsa yatkarakinti.",janiw yantkanti wali usuntaspa ukxa.,1
"yattati, jupax panqaranak achuwipwa phuqantaski, ukatx janiy kuna chijitapsa yatkarakinti.",janu¿iw yatkanti kunatix jupanpi luraskaspanxa ukxa.,1
"yattati, jupax panqaranak achuwipwa phuqantaski, ukatx janiy kuna chijitapsa yatkarakinti.",yatirakinwa kunatix luraskaspanxa kunasatix jupax uk lurki ukjara.,1
"yakha kunatix khayana luraskanxa, amuyt´arakiyatwa kusisiñakaspasa ukhama, kullaxan nayrir suma amthat´awikakapawa, ukasti pachpa uta anqan qipaxan lurasirakina.",janiy ampthat´awinakaxax utjkituti uka utana.,2
"yakha kunatix khayana luraskanxa, amuyt´arakiyatwa kusisiñakaspasa ukhama, kullaxan nayrir suma amthat´awikakapawa, ukasti pachpa uta anqan qipaxan lurasirakina.",amtasiraktwa margarit panqaranak uta anqa qipaxan apthapitaxa.,1
"yakha kunatix khayana luraskanxa, amuyt´arakiyatwa kusisiñakaspasa ukhama, kullaxan nayrir suma amthat´awikakapawa, ukasti pachpa uta anqan qipaxan lurasirakina.",amtaraktwa kunatix luraskanxa uta anqa qhipaxanxa.,0
"Ukampirus taqi p´iqi usu llakisiñax jupanx uthaskapuniñaparakismachjiwa, kunjamantix jupax janiw kunjam lurans yatkiti, ukhamat jupax llakisi, luram.",janiw kunjams lurans yatkayatti kuna lurawtix jichhurux churapkitu ukxa.,1
"Ukampirus taqi p´iqi usu llakisiñax jupanx uthaskapuniñaparakismachjiwa, kunjamantix jupax janiw kunjam lurans yatkiti, ukhamat jupax llakisi, luram.","sapxarakituwa turkakipt´axpxarakinawa kunatix caja de de fosiles kunatix irnaqan utan jikxatasi ukxa, ukampirus janipuniw kuns yatkti lusa khantir cablinak uskuñanakatapxa.",1
"Ukampirus taqi p´iqi usu llakisiñax jupanx uthaskapuniñaparakismachjiwa, kunjamantix jupax janiw kunjam lurans yatkiti, ukhamat jupax llakisi, luram.",jichurux mayipxarakituwa kunantix kusakta ukanakak lurañaxa.,1
"ukhamax jichhasti, akaxiw, jichhuruw muni.",kunapachas jikxataskasmaw siwa.,1
"ukhamax jichhasti, akaxiw, jichhuruw muni.",jichhuruw jikxatañ muni siwa.,0
"ukhamax jichhasti, akaxiw, jichhuruw muni.",janir phisqa jaypu pachakis ukharuw qhipqhipa k´achacht´awi amuyta katuqañ munx siwa.,1
"ukats, janmunapkasas mayamp sarxapxarakta yakha utjaru.",yaqha pachan sarxapxarakta.,1
"ukats, janmunapkasas mayamp sarxapxarakta yakha utjaru.",yaqha markaruw sarxapxarakta khä mä waranq llatunka patak llatunk tunk payani ukhaxa.,1
"ukats, janmunapkasas mayamp sarxapxarakta yakha utjaru.",ukatx janipuniw mayampis unjtxapti.,2
"janiw FAULK juparux sum uñtkayatti, jupax kimsaqalq tunka ukja maranjamanwa, mä suma jaqinwa, mä qhawqhakutiw amuyasmachjarakitatwa, ukat nayax wali llaythasiyata.","FAULK juparuw mä qhawqhanak uñjaniwayta, ukampirus janiw sum amuykti.",0
"janiw FAULK juparux sum uñtkayatti, jupax kimsaqalq tunka ukja maranjamanwa, mä suma jaqinwa, mä qhawqhakutiw amuyasmachjarakitatwa, ukat nayax wali llaythasiyata.",FAULK ukan suma masiparakitwa.,1
"janiw FAULK juparux sum uñtkayatti, jupax kimsaqalq tunka ukja maranjamanwa, mä suma jaqinwa, mä qhawqhakutiw amuyasmachjarakitatwa, ukat nayax wali llaythasiyata.",FAULK mä q´illu khañasku HONDA q´iwiskarakina irnakawipar sarañataki.,1
"85 DE MALLART CREED uksan jakapxayata, jichhurusti 485 ukhamaxarakiwa kunalykutix pusi patak kimsaqal tunk phisqani ukhaw sarxapta, ukata.",khayan chhuxña utan jakapxayata.,1
"85 DE MALLART CREED uksan jakapxayata, jichhurusti 485 ukhamaxarakiwa kunalykutix pusi patak kimsaqal tunk phisqani ukhaw sarxapta, ukata.",khayan walja maranakarakiw jakapxayata.,1
"85 DE MALLART CREED uksan jakapxayata, jichhurusti 485 ukhamaxarakiwa kunalykutix pusi patak kimsaqal tunk phisqani ukhaw sarxapta, ukata.",pä simanakirakiw khayan jakaniwapxta.,1
"masixa, ch´uxña jaqikaspas ukhamaw amuyasina, tiyo.",kulirataskayatwa.,1
"masixa, ch´uxña jaqikaspas ukhamaw amuyasina, tiyo.","patunaxax wali k´uchipipinichinxa, jan ukax luqhirataxchinxa.",1
"masixa, ch´uxña jaqikaspas ukhamaw amuyasina, tiyo.",patrunaxax wali suma jaqinwa.,1
sinti awkiptatawa awkijañataki.,jupax pä tunta paqalquni marat jiliriw nayatsipansa.,1
sinti awkiptatawa awkijañataki.,jupax juk´am waynaw nayat sipansa.,1
sinti awkiptatawa awkijañataki.,jupax nayats jiliriwa.,0
"taqi kunaw k´achanst´ata, janiw yatkti qhawqha pachakama.",janiw yatkti qhawqha maranakay ch´ullqtchini.,0
"taqi kunaw k´achanst´ata, janiw yatkti qhawqha pachakama.",janiw yatkti qhawqha maranakay ch´ullqtchini jakavinakaxa.,1
"taqi kunaw k´achanst´ata, janiw yatkti qhawqha pachakama.",sayt´utxa pusi cm ukchharakiwa.,1
"jichhamanxa janiw kunast k´uchhisitakat khayan yatkayatti, kunalaykutix p´iqi usu llakimpiw llakitaskayatta.","nayax wali k´uchikiskayatwa, ukhamarus llamp´u chuymani.",1
"jichhamanxa janiw kunast k´uchhisitakat khayan yatkayatti, kunalaykutix p´iqi usu llakimpiw llakitaskayatta.","jupatix purinispanxa nayrir uru nayraqatanxa, wali k´uchikkipiniristanawa.",1
"jichhamanxa janiw kunast k´uchhisitakat khayan yatkayatti, kunalaykutix p´iqi usu llakimpiw llakitaskayatta.",sinti k´uchipinirakiyatwa kunalaykutix jupaw jupaw ukhankana.,1
