premise,hypothesis,gpt_label
"Le tsidoawo me la, ɖeka li si me vavalawo dea ga henɔ mɔ kpɔm be klo ɖeka teti nado, mɔkpɔkpɔ hena dzɔgbenyui",Amewo medaa ga ɖe eme gbeɖe o elabena esia hea dzɔgbevɔ̃e vana,2
"Le tsidoawo me la, ɖeka li si me vavalawo dea ga henɔ mɔ kpɔm be klo ɖeka teti nado, mɔkpɔkpɔ hena dzɔgbenyui",Amewo daa ga ɖe eme to egbɔ be woŋlɔ ɖe nufiakpeawo dzi be womegawɔe nenema o lae,2
"Le tsidoawo me la, ɖeka li si me vavalawo dea ga henɔ mɔ kpɔm be klo ɖeka teti nado, mɔkpɔkpɔ hena dzɔgbenyui",Amewo ƒu ga gbe ɖe eme,0
Melidzeƒe du Nauplie nye teƒe nyui aɖe si dzi woato aka dua me alo adi teƒe bubu aɖu nu le le tsaɖiɖi me,Nu dzena nyuie tso Nauplie,0
Melidzeƒe du Nauplie nye teƒe nyui aɖe si dzi woato aka dua me alo adi teƒe bubu aɖu nu le le tsaɖiɖi me,Nafplio menye gnu nyui aɖeke o,0
Melidzeƒe du Nauplie nye teƒe nyui aɖe si dzi woato aka dua me alo adi teƒe bubu aɖu nu le le tsaɖiɖi me,Nafplio nye gunu adodui,2
"Le Prinsengracht la, otto Frank kple eƒe ƒomea ɣla ɖe woƒe nudzaƒe ƒe guxɔ me ƒè eve sɔŋ hafi wova ke ɖe wo ŋu",Wole Otto Frank le ŋkeke evelia gbe,2
"Le Prinsengracht la, otto Frank kple eƒe ƒomea ɣla ɖe woƒe nudzaƒe ƒe guxɔ me ƒè eve sɔŋ hafi wova ke ɖe wo ŋu",Otto Franck nɔ ɣlaɣla me wu ɣleti 25,1
"Le Prinsengracht la, otto Frank kple eƒe ƒomea ɣla ɖe woƒe nudzaƒe ƒe guxɔ me ƒè eve sɔŋ hafi wova ke ɖe wo ŋu",Otto Franck ɣla eɖokui va se ɖe esime naziwo va kpɔe,1
Nutome dziɖuɖu kple du geɖewo ɖo akɔŋta ɖoɖo anyi,Nutome dziɖuɖuwo ateŋu ɖo woawo ŋutɔ ƒe sewo anyi,0
Nutome dziɖuɖu kple du geɖewo ɖo akɔŋta ɖoɖo anyi,Nutome dziɖuɖuwo meɖo dzi zizĩ aɖeke o,2
Nutome dziɖuɖu kple du geɖewo ɖo akɔŋta ɖoɖo anyi,Dzi zizĩ li na akɔŋta ɖoɖo bubuwo tso nutome dziɖuɖuwo gbɔ,2
Dedienɔnɔ nyanyanana habɔbɔa wɔ gododo 8 kple 12 ɣleti sia ɣleti,Dedienɔnɔ habɔbɔa wɔa gododo 9 le ɣleti ɖeka me,2
Dedienɔnɔ nyanyanana habɔbɔa wɔ gododo 8 kple 12 ɣleti sia ɣleti,Dedienɔnɔ habɔbɔa wɔa doa go gbe sia gbe le ɣletia me,0
Dedienɔnɔ nyanyanana habɔbɔa wɔ gododo 8 kple 12 ɣleti sia ɣleti,Dedienɔnɔ habɔbɔa woa takpekpe geɖewo ƒe sia ƒe,0
Gɔmedze aɖaŋudɔ va eme do ŋugɔ,Aɖaŋudɔ va eme le gɔmedze ɣeyiɣi me,2
Gɔmedze aɖaŋudɔ va eme do ŋugɔ,Ɖoƒe mamlɔe ko aɖaŋudɔ kpɔ eme vava le,2
Gɔmedze aɖaŋudɔ va eme do ŋugɔ,Aɖaŋudɔa akpɔ gege ne gɔmedze numekuku medo ŋugɔ o,2
Dunyagbɔkpɔlawo kple dziɖuɖua kplɔlawo ɖo susu bubuwo anyi le alesi woawɔ akpɔ tɔɖɔdzinuawo ɖoƒe gbɔ to nyanyanana bubuwo me ,Dziɖuɖua teƒenɔlawo trɔ woƒe nukpɔsusu,0
Dunyagbɔkpɔlawo kple dziɖuɖua kplɔlawo ɖo susu bubuwo anyi le alesi woawɔ akpɔ tɔɖɔdzinuawo ɖoƒe gbɔ to nyanyanana bubuwo me ,Dziɖuɖua teƒenɔlawo na ŋusẽ wo ɖokuiwo to susu ɖeɖe vovovowo me,2
Dunyagbɔkpɔlawo kple dziɖuɖua kplɔlawo ɖo susu bubuwo anyi le alesi woawɔ akpɔ tɔɖɔdzinuawo ɖoƒe gbɔ to nyanyanana bubuwo me ,Dziɖuɖua teƒenɔlawo gbe agbenɔnɔ tɔtrɔ,2
Edze be woatrɔ agbalɛwo ɖe gbe bubu me na asisinɔ siwo se gbe bubu to vovo na Ŋlissigbe,Woɖe mɔ le dɔwɔna ƒe agbalɛwo ŋu ko le Ŋlissigbe me,0
Edze be woatrɔ agbalɛwo ɖe gbe bubu me na asisinɔ siwo se gbe bubu to vovo na Ŋlissigbe,Woateŋu ŋlɔ agbalɛwo ɖe chinoi alo russe gbe me,2
Edze be woatrɔ agbalɛwo ɖe gbe bubu me na asisinɔ siwo se gbe bubu to vovo na Ŋlissigbe,Woateŋu ŋlɔ agbalɛwo ɖe gbe bubuwo me,0
Agbagbadzedze alo nuɖoɖi bubuwo ɖo,Miaƒe agbagbadzedze geɖewo le dɔ wɔm vɔ,2
Agbagbadzedze alo nuɖoɖi bubuwo ɖo,Mieɖo naneke ɖe tsɔ si gbɔna ŋu o,2
Agbagbadzedze alo nuɖoɖi bubuwo ɖo,Mieɖo nane daɖi vɔ,2
Woatsɔ nuwo abe ɣeyiɣi suewo mɔɖaŋu nuwo ɖeɖe ɖa kple agbalɛ veviewo ƒe mɔnumakpɔkpɔ,Wo tutu IBM ƒe mɔɖaŋunuwo,1
Woatsɔ nuwo abe ɣeyiɣi suewo mɔɖaŋu nuwo ɖeɖe ɖa kple agbalɛ veviewo ƒe mɔnumakpɔkpɔ,Wo tutu mɔɖaŋua ƒe dzɔdzɔme nuwo,2
Woatsɔ nuwo abe ɣeyiɣi suewo mɔɖaŋu nuwo ɖeɖe ɖa kple agbalɛ veviewo ƒe mɔnumakpɔkpɔ,Wogble dzɔdzɔmenuwo katã ɖi,2
"Emegbe la, teƒenɔla si va do ŋugɔ la axɔ nudzrala ke aɖo eye adzr biabiawo me kplii ku ɖe nua ƒe ɖewo ŋuti",Teƒenɔla wɔ gaƒoƒo ɖeka tsaɖiɖi,2
"Emegbe la, teƒenɔla si va do ŋugɔ la axɔ nudzrala ke aɖo eye adzr biabiawo me kplii ku ɖe nua ƒe ɖewo ŋuti",Teƒenɔla ɖeka va srãwo kpɔ,0
"Emegbe la, teƒenɔla si va do ŋugɔ la axɔ nudzrala ke aɖo eye adzr biabiawo me kplii ku ɖe nua ƒe ɖewo ŋuti",Miexɔ ame dzidzi kpɔ aɖeke o,0
Gadzadzraɖo kple kesinɔnua le tetem ɖe wo nɔewo dzi,Tsitsiã wɔwɔ na gadzadzra ɖo kpɔ ŋusẽ ɖe kesinɔnua dzi,2
Gadzadzraɖo kple kesinɔnua le tetem ɖe wo nɔewo dzi,Kesinɔnu kple ganyaŋunyawo meɖo kadede o,2
Gadzadzraɖo kple kesinɔnua le tetem ɖe wo nɔewo dzi,Kesinɔtɔwo ɖo ŋutete adzra woƒe kesinɔnu ƒe akpa ɖe ɖi,0
"Le kpɔɖeŋu me hatsotso aɖe si ŋu miewɔ numekuku tso la, wotsãe kple dɔwɔƒe bubu alebe woateŋu asitsatsa ƒe hiãhiãwo nu",Nenye be wotsã dɔwɔƒe hã mehiã be woa ɖɔli eƒe tatɔwo o,2
"Le kpɔɖeŋu me hatsotso aɖe si ŋu miewɔ numekuku tso la, wotsãe kple dɔwɔƒe bubu alebe woateŋu asitsatsa ƒe hiãhiãwo nu",Dɔwɔƒe eve ƒe tsatsã wɔ ɖeka kple eƒe tɔtrɔ na dɔwɔwɔ nɔnɔme gbegblẽ,2
"Le kpɔɖeŋu me hatsotso aɖe si ŋu miewɔ numekuku tso la, wotsãe kple dɔwɔƒe bubu alebe woateŋu asitsatsa ƒe hiãhiãwo nu",Miele ŋuku ɖe dɔwɔƒe aɖe si wotsã zi eve eye wotrɔ ɖe dɔwɔwɔ dzi zizĩ yeyewo ŋu ,2
"Le eƒe wɔwɔme la, miexa nu be woaɖe mɔ na fexexe do ŋugɔ hafi akpɔ be mɔzɔzɔ̃ va eme nyateƒe",Mienya fexexe axɔ ɣeyɣi geɖe,0
"Le eƒe wɔwɔme la, miexa nu be woaɖe mɔ na fexexe do ŋugɔ hafi akpɔ be mɔzɔzɔ̃ va eme nyateƒe",Miesusu be fexexe ado ŋugɔ na ŋuku lele ɖe ŋu,0
"Le eƒe wɔwɔme la, miexa nu be woaɖe mɔ na fexexe do ŋugɔ hafi akpɔ be mɔzɔzɔ̃ va eme nyateƒe",Miesusu be woaxe fe ɖoɖa mi do ŋugɔ eye woa fi mi,0
Aɖaŋudɔwo ŋuti nunya le dɔwɔƒe siawo me menye abe dɔwɔnu ko ene o gake fafadenume ene,Mɔɖaŋu ɖoɖo nye aɖaŋu ŋuti nunya vevie aɖe si gbɔ dɔwɔƒewo kpɔ na ,1
Aɖaŋudɔwo ŋuti nunya le dɔwɔƒe siawo me menye abe dɔwɔnu ko ene o gake fafadenume ene,Aɖaŋu ŋuti nunya menye dɔwɔnu ko fafadenume hã,0
Aɖaŋudɔwo ŋuti nunya le dɔwɔƒe siawo me menye abe dɔwɔnu ko ene o gake fafadenume ene,Dɔwɔƒe siawo na asi xɔxɔ gã ɖe aɖaŋu ŋuti nunya,1
Nukpɔsusu eve si dzena le gbegbɔgblɔ agbalɛ̃ ŋɔŋlɔ me ateŋu na nɔnɔme bubu numekuku si gbɔna la,Gbegbɔgblɔ agbalɛ̃ ŋɔŋlɔ ateŋu trɔ alesi miedoa nuawo ƒe suewo kpɔ,2
Nukpɔsusu eve si dzena le gbegbɔgblɔ agbalɛ̃ ŋɔŋlɔ me ateŋu na nɔnɔme bubu numekuku si gbɔna la,Gbegbɔgblɔ agbalɛ̃ ŋɔŋlɔ ateŋu trɔ numekuku si gbɔna,0
Nukpɔsusu eve si dzena le gbegbɔgblɔ agbalɛ̃ ŋɔŋlɔ me ateŋu na nɔnɔme bubu numekuku si gbɔna la,Naneke meli si miawɔ atrɔ numekukua o,0
Fli siwo le aɖaka me ɖe dɔ ɖolawo katã ƒe nyoname fia eye kpexɔasime fliwo ɖe aɖawɔwɔ nyawo ƒe nu siwwo bu le dɔwɔwɔ me ɖo ɖe akpa bubu gbɔ,Fliawo akɔŋtawo ɖe alesi miaƒe dɔ ɖolawo ƒe nyoname le 10 ɖe alafa,1
Fli siwo le aɖaka me ɖe dɔ ɖolawo katã ƒe nyoname fia eye kpexɔasime fliwo ɖe aɖawɔwɔ nyawo ƒe nu siwwo bu le dɔwɔwɔ me ɖo ɖe akpa bubu gbɔ,Fliawo meɖe naneke fia wu mɔwo o,2
Fli siwo le aɖaka me ɖe dɔ ɖolawo katã ƒe nyoname fia eye kpexɔasime fliwo ɖe aɖawɔwɔ nyawo ƒe nu siwwo bu le dɔwɔwɔ me ɖo ɖe akpa bubu gbɔ,Fliawo ɖe miaƒe dɔ ɖolawo ƒe nyoname fia,0
Centerlink ɖo mɔnu vovovowo siwo tu ɖe afɔkuwo bubu ŋu alebe gomekpɔlawo ateŋu na akɔŋta ku ɖe woƒe nunɔamesiwo ŋu,Centerlink menya alesi wɔa ɖɔ kuxia ɖo o,2
Centerlink ɖo mɔnu vovovowo siwo tu ɖe afɔkuwo bubu ŋu alebe gomekpɔlawo ateŋu na akɔŋta ku ɖe woƒe nunɔamesiwo ŋu,Centerlink ɖo mɔnu geɖe afia ale si amewo aɖo akɔŋta ku ɖe woƒe ga nyawo ŋu elabe esia na dziɖuɖua gble ga geɖe,2
Centerlink ɖo mɔnu vovovowo siwo tu ɖe afɔkuwo bubu ŋu alebe gomekpɔlawo ateŋu na akɔŋta ku ɖe woƒe nunɔamesiwo ŋu,Centerlink ɖo mɔnu geɖewo afia ɖeviwo ale si woakpɔ woƒe ga nyawo gbɔ,2
Esia na wɔwɔa ɖeɖefiawo akpeɖe dɔwɔƒewo ŋu be wɔaga gblẽ ga le gɔmedzedze le dɔwɔnuwo ƒeƒle me o,Emegbe woateŋu ɖe ale si ɖoɖoa wɔadɔ afia,0
Esia na wɔwɔa ɖeɖefiawo akpeɖe dɔwɔƒewo ŋu be wɔaga gblẽ ga le gɔmedzedze le dɔwɔnuwo ƒeƒle me o,Woateŋu aɖefia dɔwɔƒea be mesɔ be woatu dɔwɔƒe yeyewo o,0
Esia na wɔwɔa ɖeɖefiawo akpeɖe dɔwɔƒewo ŋu be wɔaga gblẽ ga le gɔmedzedze le dɔwɔnuwo ƒeƒle me o,Womeɖo susu aɖeke ku ɖe ga ƒe ŋusẽkpɔɖeamedzi o,0
Ɣetoɖoƒe Carolina ƒe agbagbadzedzewo he dziɖuɖu vae le ƒe si va me,Ameaɖeke me me kpeɖe ameŋu le ɣetoɖoƒe Carolina o,2
Ɣetoɖoƒe Carolina ƒe agbagbadzedzewo he dziɖuɖu vae le ƒe si va me,SC wɔdɔ ɖe du,0
Ɣetoɖoƒe Carolina ƒe agbagbadzedzewo he dziɖuɖu vae le ƒe si va me,Republicain kple democrat tɔwo wɔdɔ ɖe du le ɣetoɖoƒe Carolina ,1
Le ameŋukuta ɖe ƒe nyanu la wometsɔ ɖaseɖigbalɛ̃wo ɖo ɖe Small Business Administration ƒe aƒetɔ o,Aɖaŋuɖeha metsɔ ɖaseɖigbalɛ̃wo na SBA eye womedae ɖe amesi kpɔa gbɔ ƒe dɔwɔƒe o,0
Le ameŋukuta ɖe ƒe nyanu la wometsɔ ɖaseɖigbalɛ̃wo ɖo ɖe Small Business Administration ƒe aƒetɔ o,Aɖaŋuɖeha metsɔ ɖaseɖigbalɛ̃wo na SBA o,0
Le ameŋukuta ɖe ƒe nyanu la wometsɔ ɖaseɖigbalɛ̃wo ɖo ɖe Small Business Administration ƒe aƒetɔ o,Aɖaŋuɖeha ma SBA ɖaseɖigbalɛ̃ na ame sia ame si bia,0
Anyo be woale ŋuku ɖe mɔzɔzɔ̃ ganyawo ŋu nenye wosɔ kple bubuwo ŋu,Amedzrodzeƒe dua me tɔwo lɔ̃ fexexe to gaxɔgbalɛ̃vi dzi,2
Anyo be woale ŋuku ɖe mɔzɔzɔ̃ ganyawo ŋu nenye wosɔ kple bubuwo ŋu,Woale ŋuku ɖe mɔzɔzɔa ŋu to amedzrodzeƒe ganyawo me,1
Anyo be woale ŋuku ɖe mɔzɔzɔ̃ ganyawo ŋu nenye wosɔ kple bubuwo ŋu,Mɔnu aɖeke meli ne woanya be mɔzɔzɔ̃a kpɔ eme va vava o,1
"Le kpɔɖeŋu me, mieyi dugã aɖe si ɖo  ɖoɖodɔwɔƒe 600 me",Du gãwo me nye teƒe adodoe na ɖoɖodɔwɔƒewo,1
"Le kpɔɖeŋu me, mieyi dugã aɖe si ɖo  ɖoɖodɔwɔƒe 600 me",Du gã aɖe ɖo ɖoɖodɔƒewo tɔn ɖeka,1
"Le kpɔɖeŋu me, mieyi dugã aɖe si ɖo  ɖoɖodɔwɔƒe 600 me",Ɖoɖodɔwɔƒewo de axa na gawo le se nyawo ƒe susu ta,1
Ne miedidi dɔwɔwɔ nyui la woteŋu akpɔ blibo nyenye o,Ateŋu de blibo nenye be netsɔmɔnu geɖewo,0
Ne miedidi dɔwɔwɔ nyui la woteŋu akpɔ blibo nyenye o,Mateŋu de blibo kpɔ o,0
Ne miedidi dɔwɔwɔ nyui la woteŋu akpɔ blibo nyenye o,Miateŋu de blibo elabe mi katã mienye ame made blibowo,2
Amesi haya xɔ na Hazmi kple Mihdhar le ƒe 2000 lia me nye dumevi si wɔa ɖe sewo dzi eye woɖo kadede nyui kple FBI kpakple kpovitɔwo,Hazmi kple Mihdhar ƒle aƒe aɖe eye womeɖo kadodo aɖeke kple ameaɖeke o,2
Amesi haya xɔ na Hazmi kple Mihdhar le ƒe 2000 lia me nye dumevi si wɔa ɖe sewo dzi eye woɖo kadede nyui kple FBI kpakple kpovitɔwo,Hazmi kple Mihdhar haya xɔ na ƒea katã kple $500 gbe sia gbe,2
Amesi haya xɔ na Hazmi kple Mihdhar le ƒe 2000 lia me nye dumevi si wɔa ɖe sewo dzi eye woɖo kadede nyui kple FBI kpakple kpovitɔwo,Hazmi kple Mihdhar haya xɔ,0
"Na woƒe Bosnie ƒe mɔzɔzɔ̃ la, woakpɔ Sauditɔ si nye Al Qaeda menɔla aɖe nyabiabia numeɖeɖe le kele, 3 ƒe 2001 me",Al Qaeda menɔtɔ aɖe yi Bosnie zi 18 le ƒe 2001 me,2
"Na woƒe Bosnie ƒe mɔzɔzɔ̃ la, woakpɔ Sauditɔ si nye Al Qaeda menɔla aɖe nyabiabia numeɖeɖe le kele, 3 ƒe 2001 me",Al Qaeda menɔtɔ aɖe yi Bosnie,0
"Na woƒe Bosnie ƒe mɔzɔzɔ̃ la, woakpɔ Sauditɔ si nye Al Qaeda menɔla aɖe nyabiabia numeɖeɖe le kele, 3 ƒe 2001 me",Kpeɖodzi aɖeke meli be Al Qaeda menɔtɔ aɖe yi Bosnie o,0
Jane bia New-York dɔwɔwɔtɔ si kpɔa Mihdhar didi gbɔ be woade asi agbalɛ̃ aɖe te ese ale si wowɔ FISA nyanyanana,Jane bia be dua ƒe ʋɔnudrɔ̃la nade asi FISA agbalɛ̃ aɖe te ,2
Jane bia New-York dɔwɔwɔtɔ si kpɔa Mihdhar didi gbɔ be woade asi agbalɛ̃ aɖe te ese ale si wowɔ FISA nyanyanana,Jane bia be woade asi FISA agbalɛ̃ ŋuɖoɖo aɖe te,0
Jane bia New-York dɔwɔwɔtɔ si kpɔa Mihdhar didi gbɔ be woade asi agbalɛ̃ aɖe te ese ale si wowɔ FISA nyanyanana,Jane gblɔ be FISA ŋuɖoɖo agbalɛ̃ aɖeke mehiã o,0
Naneke medo le woŋu si ku ɖe dedienɔnɔ ɖoɖo le checkpoint o,Kpeɖodzi geɖewo dze le ŋukulele ɖe nu ŋu le checkpoint o,2
Naneke medo le woŋu si ku ɖe dedienɔnɔ ɖoɖo le checkpoint o,Numekakawo le checkpointwo le dedikpɔlawo ƒe nutovokpɔkpɔ me,2
Naneke medo le woŋu si ku ɖe dedienɔnɔ ɖoɖo le checkpoint o,Checkpoint meteŋu kpɔ Kpeɖodziwo ɖe woŋu o,0
"Khallad hã gblɔ nya bubu, wo etɔ̃a zɔ mɔ yi Karachi",Khallad be gblɔ be menya naneke ku ɖe wo etɔ̃a ŋu o,2
"Khallad hã gblɔ nya bubu, wo etɔ̃a zɔ mɔ yi Karachi",Khallad be ɖewohĩ wo etɔ̃a zɔ mɔ ɖe du,2
"Khallad hã gblɔ nya bubu, wo etɔ̃a zɔ mɔ yi Karachi",Khallad be aklama 50% li be wo etɔ̃a yi Karachi le kele me,1
"Numekuku akɔŋta, Binalshibh nyabiabia, le kele 1 ƒe 2002 lia me",FBI dɔwɔwɔƒe tɔxɛ aɖe bia nya Binalshib,1
"Numekuku akɔŋta, Binalshibh nyabiabia, le kele 1 ƒe 2002 lia me",Wobia nya Binalshib le ƒe 2002 liame,0
"Numekuku akɔŋta, Binalshibh nyabiabia, le kele 1 ƒe 2002 lia me",Wome ƒonu na Binalbish kpɔ o eye wobu,2
Mihdhar xɔ america visa le ŋkeke eve me le CIA-FBI  gododo megbe,Mihdhar ɖo america visa tsɔ va dua me,2
Mihdhar xɔ america visa le ŋkeke eve me le CIA-FBI  gododo megbe,Mihdhar meɖo visa kpɔ o eyata meva miagbɔ kpɔ o,0
Mihdhar xɔ america visa le ŋkeke eve me le CIA-FBI  gododo megbe,Mihdhar xɔ visa elabena menye ŋɔdidonametɔ o,2
"Le ƒe eve numekuku megbe la, FBI meteŋu de dzesi hadɔwɔla o ",FBI meteŋu kpɔ ŋutsua le eƒe dzodzo le Floride le ƒe 2001 me o,1
"Le ƒe eve numekuku megbe la, FBI meteŋu de dzesi hadɔwɔla o ",FBI meteŋu kpɔ amesi wonye o,2
"Le ƒe eve numekuku megbe la, FBI meteŋu de dzesi hadɔwɔla o ",FBI meteŋu kpɔ amea o,2
"Le americatɔ 11lia gome la, yameʋua dzeɖoɖo mamlɔe va eme le 08h13lia me",Dzɖoɖowo va eme tso american11lia gbɔ,0
"Le americatɔ 11lia gome la, yameʋua dzeɖoɖo mamlɔe va eme le 08h13lia me",Dzeɖoɖowo tso american11lia gbɔ miniti 5 sia miniti,1
"Le americatɔ 11lia gome la, yameʋua dzeɖoɖo mamlɔe va eme le 08h13lia me",Dzeɖoɖo aɖeke menɔ american 11lia dome kpɔ o,0
"Eƒe nusi wofɔ anye ne ehiã kpekpeɖeŋu tso Germany dziɖuɖua gbɔ la, asesẽ na xɔxɔ","Ne numekukuawo de to la, aɖe sisila etɔ̃awo ƒe teƒe afia",2
"Eƒe nusi wofɔ anye ne ehiã kpekpeɖeŋu tso Germany dziɖuɖua gbɔ la, asesẽ na xɔxɔ",Germany dziɖuɖua ateŋu kpɔ kuxi le numekuku de to me,2
"Eƒe nusi wofɔ anye ne ehiã kpekpeɖeŋu tso Germany dziɖuɖua gbɔ la, asesẽ na xɔxɔ",Numekuku ateŋu nɔ bɔboe na dziɖuɖua,2
"Eƒe ŋtetewo mesu o, gake ʋɛ aɖewo koe ŋu wotrɔ asi le",Wometrɔ woƒe amekpɔkpɔ ɖoɖo o,0
"Eƒe ŋtetewo mesu o, gake ʋɛ aɖewo koe ŋu wotrɔ asi le",Wome wɔ nu gã aɖeke na nɔnɔmea tɔtrɔ o,0
"Eƒe ŋtetewo mesu o, gake ʋɛ aɖewo koe ŋu wotrɔ asi le",Wodze agbagba geɖe xedzra nuwo katã ɖo,2
Numekula ƒe agbalɛ̃ ɖe fia be etsaka ŋukumekaka geɖe kple se mɔxenuwo le nyananawo mamã me kpakple se si kplɔa ŋutasela nyanyananalawo to numekuku mɔwo dzi,Numekula ƒe numekuku me kɔ,0
Numekula ƒe agbalɛ̃ ɖe fia be etsaka ŋukumekaka geɖe kple se mɔxenuwo le nyananawo mamã me kpakple se si kplɔa ŋutasela nyanyananalawo to numekuku mɔwo dzi,Numekula mekɔ nu gɖewo me nyui o,2
Numekula ƒe agbalɛ̃ ɖe fia be etsaka ŋukumekaka geɖe kple se mɔxenuwo le nyananawo mamã me kpakple se si kplɔa ŋutasela nyanyananalawo to numekuku mɔwo dzi,Numekula ƒe nuŋɔŋlɔa baɖa ale gbegbe be ameaɖeke meteŋu le exlɛm o,2
Asarafomegã ɖewo le amewo ɖeɖe le adzawo me; bubuwo le gbadza dzi kple metro ʋudzeƒea,Asrafomegãwo ɖo woawotɔ ƒe dɔdeasiwo,2
Asarafomegã ɖewo le amewo ɖeɖe le adzawo me; bubuwo le gbadza dzi kple metro ʋudzeƒea,Asrafomegãwo yi afisi ko wohiã le ɖoɖomanɔ ŋui,2
Asarafomegã ɖewo le amewo ɖeɖe le adzawo me; bubuwo le gbadza dzi kple metro ʋudzeƒea,Wona dɔdeasi asrafomegãwo le ŋugɔ dodo le dɔme ta,2
"Le anyɔnyɔ 9lia me la, dzɔgbevɔ̃e nyanyanana aɖe tso Afghanistan, va",Miexɔ nyanyananawo tso Afghanistan,0
"Le anyɔnyɔ 9lia me la, dzɔgbevɔ̃e nyanyanana aɖe tso Afghanistan, va",Miese Afghanistan ŋukɔ va se ɖe kele me o,0
"Le anyɔnyɔ 9lia me la, dzɔgbevɔ̃e nyanyanana aɖe tso Afghanistan, va",Woxlɔ̃ nu mi ku ɖe anyɔnyɔ 9lia amedzidzedze ŋu,0
"Dzeɖoɖo manɔ anyi nye nu sesẽ si nɔ World Trade Center, Pentagone, Somerest kple Pennsylvanie ƒe gbagba me ",Dzeɖoɖo nɔ anyi nyui le anyɔnyɔ 11lia me,2
"Dzeɖoɖo manɔ anyi nye nu sesẽ si nɔ World Trade Center, Pentagone, Somerest kple Pennsylvanie ƒe gbagba me ",Amewo meteŋu ƒonu kple World Trade Center o elabena dziɖegbe ŋusẽ li eye kaƒomɔwo nu tso,0
"Dzeɖoɖo manɔ anyi nye nu sesẽ si nɔ World Trade Center, Pentagone, Somerest kple Pennsylvanie ƒe gbagba me ",Esesẽ na amewo be woaɖo dze kple Worlde Trade Center,0
Numekukuwo le nyatakakadzraɖoƒewo me ateŋu na woakpɔ ʋukuku gbalɛvi kple eƒe number kpakple kaƒomɔ nuleɖi,Numekulawo bia hã be woaɖe mɔ le nyatakakadzraɖoƒewo ŋu na yewo,0
Numekukuwo le nyatakakadzraɖoƒewo me ateŋu na woakpɔ ʋukuku gbalɛvi kple eƒe number kpakple kaƒomɔ nuleɖi,Nyanyanana geɖewo li tonyatakakadzraɖoƒe siwo li me,2
Numekukuwo le nyatakakadzraɖoƒewo me ateŋu na woakpɔ ʋukuku gbalɛvi kple eƒe number kpakple kaƒomɔ nuleɖi,Mɔnu aɖeke meli woato akpɔ nyanyanana ku ɖe dzɔtsoƒe siwo li o,0
Dɔdzikpɔla teɖa le Hazmi kple Mihdhar ŋu le esi wokpɔ ɖikeke gake esia meva eme do ŋugɔ woƒe kpekpeɖeŋu xɔxɔ o, Dɔdzikpɔla yɔ dziɖuɖumegãwo zi ɖeka emegbe egbe eƒe kpekpeɖeŋu nana le nya sia me,0
Dɔdzikpɔla teɖa le Hazmi kple Mihdhar ŋu le esi wokpɔ ɖikeke gake esia meva eme do ŋugɔ woƒe kpekpeɖeŋu xɔxɔ o,Dɔdzikpɔla na eƒe kpekpeɖeŋu togbɔ ɖikeke nɔ eme,0
Dɔdzikpɔla teɖa le Hazmi kple Mihdhar ŋu le esi wokpɔ ɖikeke gake esia meva eme do ŋugɔ woƒe kpekpeɖeŋu xɔxɔ o,Kpekpeɖeŋua na be woteŋu xɔ mɔzɔgbalɛ̃wo,1
"Wo wu yɔyɔ siawo nu le ƒe 2003lia me, ŋɔdidoname ƒe nyawo kata xɔ yɔyɔ ɖeka fifia, 315",Dɔwɔna siwo katã ku ɖe ŋɔdidonameŋu trɔ zu nu si le vevie na mi,0
"Wo wu yɔyɔ siawo nu le ƒe 2003lia me, ŋɔdidoname ƒe nyawo kata xɔ yɔyɔ ɖeka fifia, 315",Biabia siwo katã ku ɖe ŋɔdidoname ŋu xɔ dzesi ɖeka ŋukume,0
"Wo wu yɔyɔ siawo nu le ƒe 2003lia me, ŋɔdidoname ƒe nyawo kata xɔ yɔyɔ ɖeka fifia, 315",Ŋɔdidoname nya ɖe sia ɖe gbɔ kpɔkpɔ anɔ eɖokui si,1
Asrafomegã si kpɔ xɔgã mu la gblɔe na ESU dɔwɔƒetɔwo le dziehe xɔgã ɖeɖe me,Ameaɖeke menɔ dziehe xɔgã me le anyiehe tɔ ƒe gbagba me o,2
Asrafomegã si kpɔ xɔgã mu la gblɔe na ESU dɔwɔƒetɔwo le dziehe xɔgã ɖeɖe me,Anyiehe xɔgã gbã miniti 30 do ŋugɔ hafi asrafomegã ƒonu kple ESU dɔwɔƒetɔwo le dziehe xɔgã me,1
Asrafomegã si kpɔ xɔgã mu la gblɔe na ESU dɔwɔƒetɔwo le dziehe xɔgã ɖeɖe me,Asrafomegã kpɔ anyiehe xɔgã ƒe gbagba teƒe,2
Indianapolis nye teƒe nyui aɖe na fefwɔlawo dɔwɔwɔ, Fefewɔlawo lɔ̃a Indianapolis ɖe eƒe casting dɔwɔƒe geɖe siwo le eme ta,1
Indianapolis nye teƒe nyui aɖe na fefwɔlawo dɔwɔwɔ,"Abe fefwɔla ene la, mieɖola ʋu atsi Indianapolis",0
Indianapolis nye teƒe nyui aɖe na fefwɔlawo dɔwɔwɔ,"Asesẽ miakpɔ dɔ le Indianapolis nenye be le sinima kple fefewɔwɔ kpa dzi, elabe aɖaŋudɔ ŋuti nunya du wonye",0
