premise,hypothesis,gpt_reply
कंपनीने उत्पादन उपकरणे आणि प्रात्यक्षिक टप्प्यासाठी उत्पादन प्रतिनिधी प्रोटोटाइप तयार करण्यासाठी अधिक महाग गुंतवणूक करण्यापूर्वी डिझाइनचे प्रात्यक्षिक करण्याची परवानगी दिली.,ते कंपनीला दाखवू शकतात की नवीन कारखाने बांधणे शहाणपणाचे नाही.,"neutral
"
कंपनीने उत्पादन उपकरणे आणि प्रात्यक्षिक टप्प्यासाठी उत्पादन प्रतिनिधी प्रोटोटाइप तयार करण्यासाठी अधिक महाग गुंतवणूक करण्यापूर्वी डिझाइनचे प्रात्यक्षिक करण्याची परवानगी दिली.,गुंतवणुकीचा प्रभाव कसा दाखवावा हे त्यांना कळत नव्हते.,"contradiction
"
दक्षिण कॅरोलिनाच्या संयुक्त प्रयत्नांमुळे पुढील वर्षी आणखी एक यश मिळाले.,दक्षिण कॅरोलिनात कोणीही एकत्र काम केलं नाही.,"contradiction
"
दक्षिण कॅरोलिनाच्या संयुक्त प्रयत्नांमुळे पुढील वर्षी आणखी एक यश मिळाले.,बीसीसीआयने एकत्र काम केले आहे.,"neutral
"
दक्षिण कॅरोलिनाच्या संयुक्त प्रयत्नांमुळे पुढील वर्षी आणखी एक यश मिळाले.,दक्षिण कॅरोलिनातील लोकशाही आणि प्रजासत्ताक एकत्र काम करत आहेत.,"neutral
"
"बोर्डाच्या एका अधिकाऱ्याच्या म्हणण्यानुसार, बोर्डाच्या कलम 605 (बी) प्रमाणपत्रे अॅडव्होकेसीसाठी लहान व्यवसाय प्रशासनाच्या (एसबीए) मुख्य सल्लागारांना स्वतंत्रपणे देण्यात आली नाहीत.",बोर्डाने एसबीएचे प्रमाणपत्र दिले नाही आणि त्यांनी ते असेसरच्या ऑफिसवर सोपवले.,"neutral
"
"बोर्डाच्या एका अधिकाऱ्याच्या म्हणण्यानुसार, बोर्डाच्या कलम 605 (बी) प्रमाणपत्रे अॅडव्होकेसीसाठी लहान व्यवसाय प्रशासनाच्या (एसबीए) मुख्य सल्लागारांना स्वतंत्रपणे देण्यात आली नाहीत.",बोर्डाने एसबीएचे प्रमाणपत्र दिलेले नाही.,"neutral
"
"बोर्डाच्या एका अधिकाऱ्याच्या म्हणण्यानुसार, बोर्डाच्या कलम 605 (बी) प्रमाणपत्रे अॅडव्होकेसीसाठी लहान व्यवसाय प्रशासनाच्या (एसबीए) मुख्य सल्लागारांना स्वतंत्रपणे देण्यात आली नाहीत.",बोर्डाने दररोज जे कोणी एसबीए प्रमाणपत्र मागतात त्यांना दिले.,"contradiction
"
"जेव्हा हॉटेल आणि इतर काही शुल्कांसाठी मॅच होईल, तेव्हा खऱ्या ट्रिपची पडताळणी केली जाईल.",बहुतांश राष्ट्रीय हॉटेल चेन क्रेडिट कार्ड पेमेंट स्वीकारतात.,"neutral
"
"जेव्हा हॉटेल आणि इतर काही शुल्कांसाठी मॅच होईल, तेव्हा खऱ्या ट्रिपची पडताळणी केली जाईल.",हॉटेलचे शुल्क वापरून प्रवासाची पडताळणी केली जाईल.,"entailment
"
"जेव्हा हॉटेल आणि इतर काही शुल्कांसाठी मॅच होईल, तेव्हा खऱ्या ट्रिपची पडताळणी केली जाईल.",हा प्रवास खरोखर घडला की नाही हे पडताळून पाहण्याचा कोणताही मार्ग नाही.,"contradiction
"
"उदाहरणार्थ, आम्ही ज्या राज्याची राजधानी पाहिली, तिथे ६०० पेक्षा जास्त सॉफ्टवेअर कंपन्या आहेत.",सॉफ्टवेअर कंपन्यांसाठी राजधान्या ही सर्वोत्तम ठिकाणे आहेत.,"neutral
"
"उदाहरणार्थ, आम्ही ज्या राज्याची राजधानी पाहिली, तिथे ६०० पेक्षा जास्त सॉफ्टवेअर कंपन्या आहेत.",एका भांडवलात अनेक सॉफ्टवेअर कंपन्या आहेत.,"entailment
"
"उदाहरणार्थ, आम्ही ज्या राज्याची राजधानी पाहिली, तिथे ६०० पेक्षा जास्त सॉफ्टवेअर कंपन्या आहेत.",सॉफ्टवेअर कंपन्या कायदेशीर कारणांमुळे भांडवल वापरत नाहीत.,"neutral
"
"परिणामकारकता मोजून पाहिल्यास, परिपूर्णता प्राप्त करणे अशक्य आहे.",आपण पुरेपूर प्रयत्न केले तर आपण परिपूर्ण होऊ शकता.,"contradiction
"
"परिणामकारकता मोजून पाहिल्यास, परिपूर्णता प्राप्त करणे अशक्य आहे.",तुम्ही कधीच परिपूर्ण होऊ शकत नाही.,"entailment
"
"परिणामकारकता मोजून पाहिल्यास, परिपूर्णता प्राप्त करणे अशक्य आहे.",तुम्ही परिपूर्ण होऊ शकत नाही कारण आपण सर्व खोटे लोक आहोत.,"neutral
"
२००० साली हझमी आणि मिहधरला ही खोली भाड्याने देणारा हा हाऊसमेट कायदा पाळणारा नागरिक असून स्थानिक पोलिस आणि एफबीआय कर्मचार्यांमध्ये दीर्घकाळापासून मैत्रीपूर्ण संबंध आहेत.,हझमी आणि मिहधर यांनी एक घर विकत घेतले आणि त्यांचा कोणाशीही संपर्क नव्हता.,"contradiction
"
२००० साली हझमी आणि मिहधरला ही खोली भाड्याने देणारा हा हाऊसमेट कायदा पाळणारा नागरिक असून स्थानिक पोलिस आणि एफबीआय कर्मचार्यांमध्ये दीर्घकाळापासून मैत्रीपूर्ण संबंध आहेत.,हझमी आणि मिहधर यांनी दिवसाला ५०० डॉलरला एक खोली भाड्यावर घेतली.,"neutral
"
२००० साली हझमी आणि मिहधरला ही खोली भाड्याने देणारा हा हाऊसमेट कायदा पाळणारा नागरिक असून स्थानिक पोलिस आणि एफबीआय कर्मचार्यांमध्ये दीर्घकाळापासून मैत्रीपूर्ण संबंध आहेत.,हझमी आणि मिहधर यांनी एक खोली भाड्यावर घेतली.,"entailment
"
"त्यांच्या बोस्नियाच्या प्रवासासाठी, गुप्तचर अहवाल पहा, सौदी अल-कायदाच्या सदस्याची चौकशी, ऑक्टोबर ३, २००१.",अल-कायदाचा एक सदस्य २००१ मध्ये बोस्नियाला १८ वेळा गेला.,"contradiction
"
"त्यांच्या बोस्नियाच्या प्रवासासाठी, गुप्तचर अहवाल पहा, सौदी अल-कायदाच्या सदस्याची चौकशी, ऑक्टोबर ३, २००१.",अल-कायदाचा एक सदस्य बोस्नियाला गेला.,"entailment
"
"त्यांच्या बोस्नियाच्या प्रवासासाठी, गुप्तचर अहवाल पहा, सौदी अल-कायदाच्या सदस्याची चौकशी, ऑक्टोबर ३, २००१.",अल-कायदा सदस्य बोस्नियाला जात असल्याचा कोणताही पुरावा नव्हता.,"contradiction
"
जेनने न्यूयॉर्क एजंटला फिसा पावती फॉर्मवर स्वाक्षरी करण्यास सांगितले जे एजन्टला एफआयएसएची माहिती कशी हाताळावी हे समजते.,जेनने एका फेडरल न्यायाधीशाकडून स्वाक्षरी करण्यासाठी फिसा पावती फॉर्म मागितला.,"contradiction
"
जेनने न्यूयॉर्क एजंटला फिसा पावती फॉर्मवर स्वाक्षरी करण्यास सांगितले जे एजन्टला एफआयएसएची माहिती कशी हाताळावी हे समजते.,जेनला फिसा पावती फॉर्म स्वाक्षरी करण्याची विनंती केली.,"neutral
"
जेनने न्यूयॉर्क एजंटला फिसा पावती फॉर्मवर स्वाक्षरी करण्यास सांगितले जे एजन्टला एफआयएसएची माहिती कशी हाताळावी हे समजते.,जेन म्हणाली की फिसाची स्वीकृती आवश्यक नाही.,"contradiction
"
वास्तविक चेकपॉईंट स्क्रीनिंगशी संबंधित असलेल्या एकमेव सुरक्षा थराच्या संदर्भात त्यापैकी कोणाचीही वेगळी अशी काही वैशिष्ट्ये नाहीत.,चेकपॉईंट तपासणीदरम्यान धक्कादायक पुरावे समोर आले आहेत.,"neutral
"
वास्तविक चेकपॉईंट स्क्रीनिंगशी संबंधित असलेल्या एकमेव सुरक्षा थराच्या संदर्भात त्यापैकी कोणाचीही वेगळी अशी काही वैशिष्ट्ये नाहीत.,चेकपॉईंट स्क्रीनिंग पूर्णपणे स्क्रीनिंग करणाऱ्या कस्टम एजंटच्या अंतर्ज्ञानावर अवलंबून असते.,"neutral
"
वास्तविक चेकपॉईंट स्क्रीनिंगशी संबंधित असलेल्या एकमेव सुरक्षा थराच्या संदर्भात त्यापैकी कोणाचीही वेगळी अशी काही वैशिष्ट्ये नाहीत.,चेकपॉईंट स्क्रीनिंगमध्ये त्यांच्या विरोधात कोणताही पुरावा सापडला नाही.,"neutral
"
"खल्लाद यांनी दुसरी आवृत्ती दिली आहे, म्हणजे तिघेही एकत्र कराचीला गेले.","खल्लाद यांनी सांगितले की, त्यांना या तिघांविषयी काहीही माहिती नाही.","contradiction
"
"खल्लाद यांनी दुसरी आवृत्ती दिली आहे, म्हणजे तिघेही एकत्र कराचीला गेले.",खल्लाद म्हणाले की हे तिघेही एकत्र प्रवास करू शकले असते.,"neutral
"
"खल्लाद यांनी दुसरी आवृत्ती दिली आहे, म्हणजे तिघेही एकत्र कराचीला गेले.","खल्लाद म्हणाले की, ऑक्टोबर महिन्यात हे तिघेही एकत्र कराचीला जाण्याची ५० टक्के शक्यता होती.","neutral
"
"गुप्तचर अहवाल, बिनालशिभची चौकशी, ऑक्टोबर १, २००२.",एफबीआयच्या टास्क फोर्सने बिनालशिभची चौकशी केली.,"entailment
"
"गुप्तचर अहवाल, बिनालशिभची चौकशी, ऑक्टोबर १, २००२.",२००२ मध्ये बिनालशिभची चौकशी करण्यात आली.,"entailment
"
"गुप्तचर अहवाल, बिनालशिभची चौकशी, ऑक्टोबर १, २००२.","बिनालशिभशी कधीच बोलले नाही, आणि तो गायब झाला.","neutral
"
न्यूयॉर्कमध्ये सीआयए-एफबीआय बैठकीनंतर दोन दिवसांनी मिहधरला अमेरिकेचा नवीन व्हिसा मिळाला.,मिहधर यांच्याकडे अमेरिकेत प्रवेश करण्यासाठी व्हिसा होता.,"entailment
"
न्यूयॉर्कमध्ये सीआयए-एफबीआय बैठकीनंतर दोन दिवसांनी मिहधरला अमेरिकेचा नवीन व्हिसा मिळाला.,"मिहधरला कधीच व्हिसा मिळाला नाही, त्यामुळे तो आमच्याकडे कधीच आला नाही.","contradiction
"
न्यूयॉर्कमध्ये सीआयए-एफबीआय बैठकीनंतर दोन दिवसांनी मिहधरला अमेरिकेचा नवीन व्हिसा मिळाला.,मिहधरला व्हिसा देण्यात आला कारण तो धमकीचा नव्हता.,"neutral
"
"दोन वर्षांच्या संशोधनानंतरही, एफबीआय सहकार्याला शोधू शकली नाही किंवा त्याची खरी ओळख निश्चित करू शकली नाही.",२००१ मध्ये फ्लोरिडा सोडल्यानंतर एफबीआयला तो सापडला नाही.,"neutral
"
"दोन वर्षांच्या संशोधनानंतरही, एफबीआय सहकार्याला शोधू शकली नाही किंवा त्याची खरी ओळख निश्चित करू शकली नाही.",एफबीआयला तो माणूस कोण होता हे कळू शकले नाही.,"entailment
"
"दोन वर्षांच्या संशोधनानंतरही, एफबीआय सहकार्याला शोधू शकली नाही किंवा त्याची खरी ओळख निश्चित करू शकली नाही.",तो कोण होता हे एफबीआयने शोधून काढले आणि त्याला तुरुंगात टाकले,"contradiction
"
"अमेरिकन ११ च्या बाबतीत, विमानातून शेवटचा सामान्य संवाद खालील प्रमाणे होताः सकाळी 13 वा.",अमेरिकेकडून ११ ऑगस्ट इ.,"neutral
"
"अमेरिकन ११ च्या बाबतीत, विमानातून शेवटचा सामान्य संवाद खालील प्रमाणे होताः सकाळी 13 वा.",अमेरिकेकडून दर पाच मिनिटांनी ११ संवाद होत होते.,"contradiction
"
"अमेरिकन ११ च्या बाबतीत, विमानातून शेवटचा सामान्य संवाद खालील प्रमाणे होताः सकाळी 13 वा.",अमेरिकेकडून ११ ऑगस्टपर्यंत कोणत्याही प्रकारचा संपर्क नव्हता.,"neutral
"
"हे शोधून काढण्यासाठी जर्मन सरकारकडून त्वरित आणि मोठ्या सहकार्याची आवश्यकता होती, जे मिळवणे कदाचित कठीण होते.",तपास पूर्ण झाला असता तर तीन फरार आरोपींचे ठिकाण उघड झाले असते.,"neutral
"
"हे शोधून काढण्यासाठी जर्मन सरकारकडून त्वरित आणि मोठ्या सहकार्याची आवश्यकता होती, जे मिळवणे कदाचित कठीण होते.",जर्मन सरकारने या प्रकरणाची त्वरित आणि सखोल चौकशी करणे कठीण होते.,"entailment
"
"हे शोधून काढण्यासाठी जर्मन सरकारकडून त्वरित आणि मोठ्या सहकार्याची आवश्यकता होती, जे मिळवणे कदाचित कठीण होते.",सरकारसाठी ही चौकशी अतिशय सोपी आणि सोपी असेल.,"contradiction
"
"ही क्षमता अपुरी होती, परंतु ती वाढविण्यासाठी किंवा सुधारण्यासाठी फारसे प्रयत्न केले गेले नाहीत.",त्यांनी त्यांच्या पाळत ठेवण्याच्या कार्यक्रमात फारसा बदल केला नाही.,"neutral
"
"ही क्षमता अपुरी होती, परंतु ती वाढविण्यासाठी किंवा सुधारण्यासाठी फारसे प्रयत्न केले गेले नाहीत.",त्यांनी बदल घडवून आणण्यासाठी फारसे काही केले नाही.,"entailment
"
"ही क्षमता अपुरी होती, परंतु ती वाढविण्यासाठी किंवा सुधारण्यासाठी फारसे प्रयत्न केले गेले नाहीत.",सर्व काही बदलण्यासाठी त्यांनी खूप प्रयत्न केले.,"contradiction
"
"तथापि, विश्लेषकाच्या ई-मेलमध्ये असे दिसून येते की ती माहिती सामायिक करण्यासाठी आणि गुन्हेगारी एजंटच्या माहितीचा वापर करण्याच्या नियमांना नियंत्रित करण्यासाठी अनेक चेतावणी आणि कायदेशीर अडथळे गोंधळात टाकत होती.",विश्लेषकाने स्पष्ट विश्लेषण सादर केले.,"neutral
"
"तथापि, विश्लेषकाच्या ई-मेलमध्ये असे दिसून येते की ती माहिती सामायिक करण्यासाठी आणि गुन्हेगारी एजंटच्या माहितीचा वापर करण्याच्या नियमांना नियंत्रित करण्यासाठी अनेक चेतावणी आणि कायदेशीर अडथळे गोंधळात टाकत होती.",तज्ज्ञांना बर्याच गोष्टींचा उलगडा करता आला नाही.,"neutral
"
"तथापि, विश्लेषकाच्या ई-मेलमध्ये असे दिसून येते की ती माहिती सामायिक करण्यासाठी आणि गुन्हेगारी एजंटच्या माहितीचा वापर करण्याच्या नियमांना नियंत्रित करण्यासाठी अनेक चेतावणी आणि कायदेशीर अडथळे गोंधळात टाकत होती.",तज्ज्ञांचा अहवाल इतका गोंधळात टाकणारा होता की तो कोणीही वाचू शकला नाही.,"neutral
"
"त्यानंतर काही अधिकाऱ्यांना शिडीतून बाहेर काढण्यात मदत करण्यासाठी नेमण्यात आले. इतरांना प्लाझा, कॉन्कोर्स आणि PATH स्थानकात त्वरित बाहेर काढण्यासाठी नेमण्यात आले होते.",अधिकाऱ्यांना त्यांची जबाबदारी देण्यात आली आहे.,"entailment
"
"त्यानंतर काही अधिकाऱ्यांना शिडीतून बाहेर काढण्यात मदत करण्यासाठी नेमण्यात आले. इतरांना प्लाझा, कॉन्कोर्स आणि PATH स्थानकात त्वरित बाहेर काढण्यासाठी नेमण्यात आले होते.",अधिकारी जेथे आवश्यक होते तेथे अचानक धावले.,"entailment
"
"त्यानंतर काही अधिकाऱ्यांना शिडीतून बाहेर काढण्यात मदत करण्यासाठी नेमण्यात आले. इतरांना प्लाझा, कॉन्कोर्स आणि PATH स्थानकात त्वरित बाहेर काढण्यासाठी नेमण्यात आले होते.",वरिष्ठांच्या आधारे अधिकाऱ्यांची नेमणूक करण्यात आली आहे.,"neutral
"
सप्टेंबर ९-अफगाणिस्तानातून एक नाट्यमय बातमी आली.,आम्हाला अफगाणिस्तानातून बातमी मिळाली.,"entailment
"
सप्टेंबर ९-अफगाणिस्तानातून एक नाट्यमय बातमी आली.,ऑक्टोबरपर्यंत आम्ही अफगाणिस्तानकडून काहीही ऐकलं नाही.,"contradiction
"
सप्टेंबर ९-अफगाणिस्तानातून एक नाट्यमय बातमी आली.,९ सप्टेंबरला होणाऱ्या हल्ल्याबद्दल आम्हाला सांगण्यात आले होते.,"neutral
"
"वर्ल्ड ट्रेड सेंटर, पेंटागन आणि सॉमरसेट काउंटी, पेनसिल्व्हेनियामध्ये संपर्क साधण्यात असमर्थता हा एक महत्त्वाचा घटक होता, जिथे अनेक एजन्सी आणि अनेक क्षेत्रांनी प्रतिसाद दिला.",९/११ च्या दिवसांत संवाद खरोखरच चांगला झाला.,"contradiction
"
"वर्ल्ड ट्रेड सेंटर, पेंटागन आणि सॉमरसेट काउंटी, पेनसिल्व्हेनियामध्ये संपर्क साधण्यात असमर्थता हा एक महत्त्वाचा घटक होता, जिथे अनेक एजन्सी आणि अनेक क्षेत्रांनी प्रतिसाद दिला.",वर्ल्ड ट्रेड सेंटरमध्ये वीज आणि दूरध्वनी सेवा बंद असल्यामुळे लोकांना संवाद साधण्यात अडचणी येत होत्या.,"entailment
"
"वर्ल्ड ट्रेड सेंटर, पेंटागन आणि सॉमरसेट काउंटी, पेनसिल्व्हेनियामध्ये संपर्क साधण्यात असमर्थता हा एक महत्त्वाचा घटक होता, जिथे अनेक एजन्सी आणि अनेक क्षेत्रांनी प्रतिसाद दिला.",वर्ल्ड ट्रेड सेंटरमध्ये लोकांना संवाद साधण्यात अडचणी येत होत्या.,"entailment
"
"सहजपणे उपलब्ध असलेल्या डेटाबेसेसच्या शोधामुळे ड्रायव्हरचे परवाने, कार नोंदणी आणि टेलिफोन यादी उघडकीस येऊ शकते.",संशोधकांनी व्यावसायिक डेटाबेसचा वापर करण्याची देखील विनंती केली.,"neutral
"
"सहजपणे उपलब्ध असलेल्या डेटाबेसेसच्या शोधामुळे ड्रायव्हरचे परवाने, कार नोंदणी आणि टेलिफोन यादी उघडकीस येऊ शकते.",सध्या अस्तित्वात असलेल्या डेटाबेसेसमधून अनेक प्रकारची माहिती उपलब्ध होती.,"entailment
"
"सहजपणे उपलब्ध असलेल्या डेटाबेसेसच्या शोधामुळे ड्रायव्हरचे परवाने, कार नोंदणी आणि टेलिफोन यादी उघडकीस येऊ शकते.",सध्याच्या स्त्रोतांचा वापर करून विषयांविषयी कोणतीही माहिती शोधण्याचा कोणताही मार्ग नव्हता.,"contradiction
"
"संपूर्ण व्यवहार संशयास्पद असल्याचा दावा करत, प्रशासकाने हझमी आणि मिहधरपासून स्वतःला दूर केले, परंतु त्यांना आवश्यक मदत मिळण्यापूर्वी नाही.",प्रशासनाने तातडीने संबंधित अधिकाऱ्यांशी संपर्क साधून या प्रकरणात मदत करण्यास नकार दिला.,"contradiction
"
"संपूर्ण व्यवहार संशयास्पद असल्याचा दावा करत, प्रशासकाने हझमी आणि मिहधरपासून स्वतःला दूर केले, परंतु त्यांना आवश्यक मदत मिळण्यापूर्वी नाही.",प्रशासकाने संशय असतानाही मदत केली.,"entailment
"
"संपूर्ण व्यवहार संशयास्पद असल्याचा दावा करत, प्रशासकाने हझमी आणि मिहधरपासून स्वतःला दूर केले, परंतु त्यांना आवश्यक मदत मिळण्यापूर्वी नाही.",या मदतीमध्ये रोख रक्कम आणि प्रवासाची कागदपत्रे मिळवण्याचा समावेश होता.,"neutral
"
"२००३ मध्ये, ही पदवी काढून टाकण्यात आली. आंतरराष्ट्रीय दहशतवादाच्या सर्व बाबींना आता समान पदवी, ३१५.",दहशतवादाच्या सर्व बाबींना सर्वोच्च महत्त्व देण्यात आले आहे.,"neutral
"
"२००३ मध्ये, ही पदवी काढून टाकण्यात आली. आंतरराष्ट्रीय दहशतवादाच्या सर्व बाबींना आता समान पदवी, ३१५.",दहशतवादाच्या सर्व बाबींना सारखेच लेबल लावले जाते.,"entailment
"
"२००३ मध्ये, ही पदवी काढून टाकण्यात आली. आंतरराष्ट्रीय दहशतवादाच्या सर्व बाबींना आता समान पदवी, ३१५.",दहशतवादाच्या प्रत्येक गोष्टीचा स्वतंत्रपणे न्याय केला जातो आणि श्रेणीबद्ध केला जातो.,"contradiction
"
या अधिकाऱ्याने दक्षिण टॉवर कोसळल्याचे पाहिल्यानंतर उत्तर टॉवरमधील ईएसयूच्या युनिटला त्याची माहिती दिली.,दक्षिण टॉवर कोसळल्यानंतर उत्तर टॉवरमध्ये कोणीही राहिलं नाही.,"neutral
"
या अधिकाऱ्याने दक्षिण टॉवर कोसळल्याचे पाहिल्यानंतर उत्तर टॉवरमधील ईएसयूच्या युनिटला त्याची माहिती दिली.,दक्षिण टॉवर उत्तर टॉवरमध्ये ईएसयू युनिटशी बोलण्याच्या ३० मिनिटांच्या आत कोसळला.,"neutral
"
या अधिकाऱ्याने दक्षिण टॉवर कोसळल्याचे पाहिल्यानंतर उत्तर टॉवरमधील ईएसयूच्या युनिटला त्याची माहिती दिली.,या अधिकाऱ्याने दक्षिण टॉवरची पडझड पाहिली.,"entailment
"
अनेक कलाकारांसाठी इंडियानापोलिस हे सर्वोत्तम ठिकाण आहे,इंडियानापोलिस येथील सर्व कास्टिंग एजन्सींमुळे अभिनेते आवडतात.,"neutral
"
अनेक कलाकारांसाठी इंडियानापोलिस हे सर्वोत्तम ठिकाण आहे,"जर तुम्ही अभिनेता असाल, तर तुम्ही इंडियानापोलिसला जाण्याचा विचार केला पाहिजे.","neutral
"
अनेक कलाकारांसाठी इंडियानापोलिस हे सर्वोत्तम ठिकाण आहे,"इंडियानापोलिस मध्ये काम मिळवणे कठीण आहे जर तुम्ही चित्रपट आणि थिएटर व्यवसायात असाल, कारण ते प्रामुख्याने तंत्रज्ञानाचे शहर आहे.","contradiction
"
"प्रतिबंधात्मक माहिती स्रोत केंद्राच्या माध्यमातून आम्ही २४ तास, आठवड्यातील ७ दिवस फोनद्वारे मदत पुरवतो आई-वडिलांची हेल्पलाईन.",लोक फक्त ई-मेलच्या माध्यमातून संपर्क साधू शकतात.,"contradiction
"
"प्रतिबंधात्मक माहिती स्रोत केंद्राच्या माध्यमातून आम्ही २४ तास, आठवड्यातील ७ दिवस फोनद्वारे मदत पुरवतो आई-वडिलांची हेल्पलाईन.",आपण कोणत्याही वेळी फोनवर संपर्क साधू शकतो.,"entailment
"
"प्रतिबंधात्मक माहिती स्रोत केंद्राच्या माध्यमातून आम्ही २४ तास, आठवड्यातील ७ दिवस फोनद्वारे मदत पुरवतो आई-वडिलांची हेल्पलाईन.",आम्हाला दर सोमवारी आणि शुक्रवारी शंभरहून अधिक फोन येतात.,"neutral
"
या सगळ्या वस्तूंचा वापर केल्यास इतर सर्व वस्तूंचा वापर केला जातो.,या बॉक्समध्ये घातक बॉम्ब असतात.,"neutral
"
या सगळ्या वस्तूंचा वापर केल्यास इतर सर्व वस्तूंचा वापर केला जातो.,हे बॉक्स इतर भेटवस्तू देण्यापूर्वी उघडले जातील.,"neutral
"
या सगळ्या वस्तूंचा वापर केल्यास इतर सर्व वस्तूंचा वापर केला जातो.,हे बॉक्स काही काळ बंद राहतील.,"neutral
"
"जर आम्ही आमच्या किंमती कमी ठेवल्या, तर आम्हाला तुमच्याकडे यावे लागेल, आमच्या प्रेक्षकांच्या सदस्यांनी, हे अभियान पूर्ण करण्यासाठी आम्हाला मदत करण्यासाठी थोडे योगदान मागितले पाहिजे.","तिकिटांची किंमत १० डॉलरपेक्षा कमी ठेवण्यासाठी, आमच्या सर्व प्रेक्षकांनी २५ डॉलरची देणगी द्यावी.","neutral
"
"जर आम्ही आमच्या किंमती कमी ठेवल्या, तर आम्हाला तुमच्याकडे यावे लागेल, आमच्या प्रेक्षकांच्या सदस्यांनी, हे अभियान पूर्ण करण्यासाठी आम्हाला मदत करण्यासाठी थोडे योगदान मागितले पाहिजे.","आम्हाला खरंच हवं असेल तर आम्ही आमच्या किंमती कमी ठेवू शकतो, तुमच्या पैशांशिवाय, पण आमच्या बॉसला त्याची ऐषारामी आवडते.","neutral
"
"जर आम्ही आमच्या किंमती कमी ठेवल्या, तर आम्हाला तुमच्याकडे यावे लागेल, आमच्या प्रेक्षकांच्या सदस्यांनी, हे अभियान पूर्ण करण्यासाठी आम्हाला मदत करण्यासाठी थोडे योगदान मागितले पाहिजे.",तुमचे योगदान आम्हाला किंमत कमी ठेवण्यास मदत करते.,"entailment
"
"00 ने आम्हाला सुमारे 400 इंडियानापोलिस परिसरातील मुलांना मार्गदर्शन, प्रोत्साहन आणि मजा प्रदान करणे शक्य केले.","आमच्या उदार देणग्यांमुळे, आम्ही बियॉन्सेला आमंत्रित करू शकलो इंडियानापोलिस अनाथांसाठी एक कार्यक्रम आयोजित करण्यासाठी.","neutral
"
"00 ने आम्हाला सुमारे 400 इंडियानापोलिस परिसरातील मुलांना मार्गदर्शन, प्रोत्साहन आणि मजा प्रदान करणे शक्य केले.","आम्ही मुलांना ख्रिसमस पार्टी देण्याचा विचार केला होता, पण आम्ही त्यांच्यासाठी काही करू शकलो नाही.","contradiction
"
"00 ने आम्हाला सुमारे 400 इंडियानापोलिस परिसरातील मुलांना मार्गदर्शन, प्रोत्साहन आणि मजा प्रदान करणे शक्य केले.",आम्ही इंडियानापोलिस येथील अनेक मुलांना मदत करू शकलो.,"entailment
"
"सुरुवातीला, व्यक्ती चॅन्सेलर सर्कलसाठी $1000 किंवा त्याहून अधिक किंवा चॅन्सेलर असोसिएट्ससाठी $500 किंवा त्याहून अधिक वार्षिक अमर्यादित भेट देऊन सहभागी होऊ शकतात.",50 डॉलर्सची देणगी दिल्यानंतर व्यक्ती यात सहभागी होऊ शकतात.,"contradiction
"
"सुरुवातीला, व्यक्ती चॅन्सेलर सर्कलसाठी $1000 किंवा त्याहून अधिक किंवा चॅन्सेलर असोसिएट्ससाठी $500 किंवा त्याहून अधिक वार्षिक अमर्यादित भेट देऊन सहभागी होऊ शकतात.",मोठ्या प्रमाणात देणगी दिल्यास व्यक्ती त्यात सहभागी होऊ शकतात.,"entailment
"
"सुरुवातीला, व्यक्ती चॅन्सेलर सर्कलसाठी $1000 किंवा त्याहून अधिक किंवा चॅन्सेलर असोसिएट्ससाठी $500 किंवा त्याहून अधिक वार्षिक अमर्यादित भेट देऊन सहभागी होऊ शकतात.",बहुतेक व्यक्ती चॅन्सलर्स असोसिएट्सला दान देण्यास पसंत करतात.,"neutral
"
वर्षाच्या अखेरीस तुमच्या भेटवस्तूंवर कर सवलत मिळू शकते.,"जर तुम्ही किमान १, ००० डॉलर्सची भेट दिली, तर तुम्हाला निश्चितपणे करात सवलत मिळेल.","neutral
"
वर्षाच्या अखेरीस तुमच्या भेटवस्तूंवर कर सवलत मिळू शकते.,"दुर्दैवाने, आमचे कर सल्लागार तुम्हाला कोणतीही भेट न देण्याचा सल्ला देतील.","contradiction
"
