question,gpt_answer
"В соответствии с приведённым текстом, кто признал, что санкции оказывают влияние на иранскую экономику?",1
Что из перечисленного не является частью процесса голосования во Франции?,4
Где голосующие указывают выбранного кандидата?,2
Что побудило Аллена начать восьмилетние поиски Мусаси?,4
"В соответствии с приведённым текстом, на что Аллен потратил значительную сумму своих средств?",2
"В соответствии с приведённым текстом, что из перечисленного, вероятно, привело к возникновению опасных условий на заводе и вокруг него?",1
"Что из перечисленного не является одной из мер предосторожности, рекомендуемой местным жителям после чрезвычайного происшествия на заводе?",3
"По словам доктора Молла, что вызывает больше всего опасений в отношении туберкулёза с исключительно высокой устойчивостью к лекарствам?",4
"Сколько пациентов, заразившихся новым штаммом, были работниками здравоохранения?",2
Какую технологию использует система NextGen?,1
Как NextGen помогает непосредственно авиадиспетчерам?,2
"В соответствии с приведённым текстом, за что историки не критиковали ФБР?",3
Что ФБР вынуждено делать в связи с инициативой по борьбе с развратом?,4
"Что произошло с пожарной машиной, которая ехала устранять последствия падения JAS 39C Gripen? ",2
Для чего был закрыт аэропорт после падения JAS 39C Gripen?,1
Чьим советником был Бжезинский во время Иранской революции?,3
Кто занимал должность советника по национальной безопасности до 1977 года?,2
Что из перечисленного не отражает точно карьеру Бобека в белградском «Партизане»?,1
Какое из утверждений об участии Бобека в клубе «Партизан» Белград верно?,1
"В соответствии с приведённым текстом, какой признак отличает Hesperonychus от велоцираптора?",2
Название Hesperonychus происходит от какого физического признака этого вида?,1
Какое из перечисленных утверждений о стрельбе верно?,4
"Какое утверждение о мероприятии, на котором произошла стрельба, является точным?",1
"В соответствии с приведённым текстом, чего в начале опасались представители власти в отношении «Луно»?",3
"В соответствии с приведённым текстом, какое из перечисленных утверждений об аварии «Луно» не является верным?",2
В каком десятилетии Алжир получил независимость?,3
Где не были установлены телевизионные экраны для наблюдения за церемонией похорон?,4
Где проходила церемония похорон?,3
Кому была оказана помощь в связи с серьёзными ранениями после взрыва?,2
Кто сообщил об утечке газа?,1
"В соответствии с приведённым текстом, сколько человек погибло в результате атаки?",2
Чьё оружие дало осечку во время атаки?,2
Какие из перечисленных видов спорта были исключены из программы Олимпийских игр?,3
Какие из перечисленных видов спорта были включены Международным олимпийским комитетом в программу игр?,3
На сколько лет первоначально Артур Гиннесс арендовал пивоварню St James’ Gate Brewery?,4
Сколько примерно миллиардов долларов приносит «Гиннесс» ежегодно?,3
В скольких странах Европейского Союза обнаружен вирус H5N1?,3
Где был обнаружен последний случай заражения вирусом H5N1?,1
Когда Гаити в последний раз сталкивалось с заболеванием до его распространения миротворцами?,1
Отходы из какого места стали причиной распространения заболевания?,2
Что планирует сделать ирландское правительство?,2
Что было временно разрешено по закону в Ирландии?,4
В связи с чем подозреваемый находится под следствием?,1
Чего подозреваемый не делал при изменении знака?,3
"В соответствии с приведённым текстом, в чём из перечисленного не был обвинён учитель английского Карно?",2
"В соответствии с приведённым текстом, кого Роландо Мендоса не брал в заложники?",2
С учётом приведённого текста кого из заложников не освободили раньше?,1
"В соответствии с приведённым текстом, кто собирает подписи в поддержку легализации однополых браков в Бразилии?",1
Кому протестующие передадут свою петицию?,3
"По версии Армана Версаче, что произошло непосредственно перед тем, как толпа стала реагировать на погоду?",3
"По словам Версаче, когда начался самый сильный ветер?",1
До урагана Фред сколько крупных штормов было зарегистрировано к востоку от 35-го меридиана западной долготы?,3
"Когда Фред находился у островов Кабо-Верде, в каком направлении он двигался?",4
"Что из перечисленного имеет более высокую скорость, чем предшественники?",1
Что необходимо для обеспечения обратной совместимости 802.11n с 802.11b?,4
В скольких состязаниях должен был участвовать олимпийский золотой медалист на Играх Содружества?,1
Почему олимпийский золотой медалист не принимал препараты от боли?,4
"В соответствии с приведённым текстом, из-за чего могла произойти путаница относительно сейсмической активности?",1
"В соответствии с приведённым текстом, когда произошёл фазовый сдвиг?",3
Какое из перечисленных утверждений о лунном зонде «Чандраян-1» не является верным?,1
Какое из перечисленных утверждений точно описывает лунный зонд?,2
С учётом приведённого текста какая мера защиты от заболевания будет принята в последнюю очередь?,3
Как болезнь передаётся человеку?,1
К чему может привести исключение второго предложения?,2
"В соответствии с приведённым текстом, когда было удалено второе предложение?",1
К кому просочились «панамские документы»?,2
"В соответствии с приведённым текстом, кто, по утверждению британской прессы, управлял многими компаниями, которые использовались для сокрытия богатства?",3
В какой из перечисленных авиакатастроф было больше всего погибших?,1
"Что из перечисленного не является причиной множества авиакатастроф, происходящих в Иране?",2
Что из перечисленного не было включено в доклад группы по изучению Ирака?,2
К чему из перечисленного группа по изучению Ирака не призывала в своём докладе?,1
"Кто, по словам полиции, считался правой рукой Провенцано?",2
"С учётом информации, изложенной в приведённом тексте, что было причиной смерти Фальконе?",1
Что из перечисленного не является одним из достижений Хитоси Сайто?,1
Где Ивасаки сумел избежать брачного обета?,2
Кто атаковал Ивасаки?,3
Когда Алонсо завершил гонку?,4
Что вынудило Шумахера досрочно завершить гонку?,4
"В соответствии с приведённым текстом, кто должен установить залог для арестованных?",invalid
"В соответствии с судебным запертом, упомянутым в приведённом тексте, что должно быть разрешено арестованным, чтобы их можно было содержать в неволе более 24 часов?",4
"В соответствии с приведённым текстом, какая причина не использовалась для объяснения отмены второго тура выборов?",2
Почему в конечном итоге второй тур выборов был признан дипломатами ненужным?,3
Кто предоставляет судебные услуги для Территории племён федерального управления?,2
Какое из перечисленных утверждений о «политических агентах» Территории племён федерального управления не является верным?,4
В какой категории была номинирована Эмма Стоун?,3
В какой категории не был номинирован фильм?,2
Что из перечисленного продолжало работать после землетрясения?,4
"В соответствии с приведённым текстом, что из перечисленного получило повреждения в результате землетрясения?",3
"В соответствии с приведённым текстом, какая из перечисленных проблем не включена в документ?",2
Что из перечисленного не является одним из требований Палестины?,2
В какой стране Ма изучал право?,1
"В соответствии с приведённым текстом, защита интересов какой страны помогла Ма одержать победу на выборах?",4
"В соответствии с приведённым текстом, где работала Кэролин Уилсон до того, как сбежать из города?",3
За четыре заезда до конца сезона кто находится на четвёртом месте в Чемпионате среди гонщиков?,4
"После гонки, упомянутой в приведённом тексте, сколько очков имеет Кейн в Чемпионате среди гонщиков?",1
"В соответствии с приведённым текстом, сколько раз люди наблюдали падение метеоритов, которые, как потом оказалось, имели марсианское происхождение?",2
"В соответствии с приведённым текстом, что является верным утверждением о метеоритах, имеющих марсианское происхождение?",4
Когда Шумахер завершил карьеру?,2
Когда Масса получил травму?,1
"В соответствии с приведённым текстом, как соглашение отразится на AOL?",3
Что из перечисленного может закончиться после принятия нового соглашения?,3
Сколько человек из числа убитых во время нападения не были офицерами полиции?,3
Кто сообщил о предполагаемом подозреваемом в совершении нападения?,1
"Поскольку Флорида является штатом, в котором «победитель забирает всё», что получил Митт Ромни?",3
"В соответствии с приведённым текстом, какой процент голосов получил Гингрич на праймериз?",2
"В соответствии с приведённым текстом, кто не продолжил предвыборную гонку после того, как стали известны результаты партийного собрания?",2
"В соответствии с приведённым текстом, кто похвалил другого кандидата после оглашения результатов партийного собрания?",2
