premise,hypothesis,gpt_label
"Auf der Grundlage dieser Risikobewertung hat Centrelink eine Reihe spezifischer Präventionsstrategien entwickelt, die darauf abzielen, die Begünstigten und Arbeitgeber in Bezug auf die Meldepflichten zu sensibilisieren.","Centrelink hatte viele Strategien, um Menschen beizubringen, wie sie ihr Einkommen melden können.",0
"Dies ermöglichte Demonstrationen des Designs, bevor die Unternehmen mehr in Produktionsanlagen und Werkzeuge investierten, um produktionsrepräsentative Prototypen für die Demonstrationsphase zu bauen.","Dann konnten sie zeigen, wie das Design funktionierte.",0
"Dies ermöglichte Demonstrationen des Designs, bevor die Unternehmen mehr in Produktionsanlagen und Werkzeuge investierten, um produktionsrepräsentative Prototypen für die Demonstrationsphase zu bauen.","Sie könnten der Firma aufzeigen, dass es nicht klug war neue Werke zu bauen.",1
"Dies ermöglichte Demonstrationen des Designs, bevor die Unternehmen mehr in Produktionsanlagen und Werkzeuge investierten, um produktionsrepräsentative Prototypen für die Demonstrationsphase zu bauen.","Sie hatten keine Ahnung, wie sie die Auswirkung von Investitionen demonstrieren können.",1
Die Zusammenarbeit von South Carolina führte im folgenden Jahr zu einem weiteren Erfolg.,Niemand in South Carolina arbeitete zusammen.,2
Die Zusammenarbeit von South Carolina führte im folgenden Jahr zu einem weiteren Erfolg.,SC arbeitete zusammen.,0
Die Zusammenarbeit von South Carolina führte im folgenden Jahr zu einem weiteren Erfolg.,Die Demokraten und Republikaner in Süd-Carolina arbeiten zusammen.,1
"die board absatz 605(b) Zertifikate wurden dem Chefberater für Intressen Beratung der Klein Unternehmens Verwaltung (SBA) nicht seperat vorgelegt, meinte ein board Offizieller",Der Vorstand verteilte keine SBA-Zertifizierungen sondern überließ dies dem Sachverständigenbüro.,1
"die board absatz 605(b) Zertifikate wurden dem Chefberater für Intressen Beratung der Klein Unternehmens Verwaltung (SBA) nicht seperat vorgelegt, meinte ein board Offizieller",Die Kommission hat die SBA nicht zertifiziert.,1
"die board absatz 605(b) Zertifikate wurden dem Chefberater für Intressen Beratung der Klein Unternehmens Verwaltung (SBA) nicht seperat vorgelegt, meinte ein board Offizieller","Der Vorstand vergab täglich SBA-Zertifikate an alle, die danach fragten.",2
"Wenn eine übereinstimmung für ein Hotel und anderen Zusatzgebühren besteht, wird eine überprüfung von der tatsächlichen Reise verrichtet.",Die meisten der nationalen Hotelketten akzeptieren Zahlungen per Kreditkarte.,1
"Wenn eine übereinstimmung für ein Hotel und anderen Zusatzgebühren besteht, wird eine überprüfung von der tatsächlichen Reise verrichtet.",Die Reise wird prüfen welche Hotelkosten bezahlt werden müssen.,0
"Wenn eine übereinstimmung für ein Hotel und anderen Zusatzgebühren besteht, wird eine überprüfung von der tatsächlichen Reise verrichtet.","Es gibt keine Möglichkeit zu überprüfen, ob tatsächlich eine Reise stattgefunden hat oder nicht.",2
"In einer Hauptstadt, die wir besucht haben, sind beispielsweise über 600 Softwareunternehmen zu Hause.",Hauptstädte sind die besten Orte für Softwareunternehmen.,1
"In einer Hauptstadt, die wir besucht haben, sind beispielsweise über 600 Softwareunternehmen zu Hause.",Eine Hauptstadt hat eine Menge an Softwareunternehmen.,0
"In einer Hauptstadt, die wir besucht haben, sind beispielsweise über 600 Softwareunternehmen zu Hause.",Softwareunternehmen vermeiden Hauptstädte aus rechtlichen Gründen.,2
Beim messen von Effektivität bleibt Perfektion unerreichbar.,"Sie können perfekt sein, wenn Sie sich große Mühe geben.",2
Beim messen von Effektivität bleibt Perfektion unerreichbar.,Du kannst niemals perfekt sein.,0
Beim messen von Effektivität bleibt Perfektion unerreichbar.,"Du kannst nicht perfekt sein, weil wir alle zutiefst fehlerhaft sind.",1
"Der Mitbewohner, der im Jahr 2000 das Zimmer an Hazmi und Mihdhar vermietete, ist ein scheinbar gesetzestreuer Bürger mit langjährigen, freundschaftlichen Kontakten zwischen Polizei und FBI-Personal.",Hazmi und Mihdhar kauften ein Hause und hatten keinen Vertrag mit irgendjemandem.,1
"Der Mitbewohner, der im Jahr 2000 das Zimmer an Hazmi und Mihdhar vermietete, ist ein scheinbar gesetzestreuer Bürger mit langjährigen, freundschaftlichen Kontakten zwischen Polizei und FBI-Personal.","Hazmi und Mihdhar mieteten einen Raum für das ganze Jahr, für pro Tag.",1
"Der Mitbewohner, der im Jahr 2000 das Zimmer an Hazmi und Mihdhar vermietete, ist ein scheinbar gesetzestreuer Bürger mit langjährigen, freundschaftlichen Kontakten zwischen Polizei und FBI-Personal.",Hazmi und Mihdhar mieteten ein Zimmer.,0
"Für ihre Reise nach Bosnien, sehen sie den Geheimdienstbericht, Befragung von saudischen Mitgliedern von al Qaeda, 3. Okt. 2001.",Ein Mitglied von al-Qaida ist im Jahr 2001 achtzehn mal nach Bosnien gereist.,1
"Für ihre Reise nach Bosnien, sehen sie den Geheimdienstbericht, Befragung von saudischen Mitgliedern von al Qaeda, 3. Okt. 2001.",Ein Mitglied von al-Qaida ist nach Bosnien gereist.,0
"Für ihre Reise nach Bosnien, sehen sie den Geheimdienstbericht, Befragung von saudischen Mitgliedern von al Qaeda, 3. Okt. 2001.","Es gab keine Beweise dafür, dass ein Mitglied der al Quaeada nach Bosnien ging.",2
"Jane bat den New Yorker Agenten, der der Mihdhar-Suche zugeteilt war, ein FISA-Bestätigungsformular zu unterschreiben, das darauf hinwies, dass der Agent verstand, wie er FISA-Informationen behandeln musste.","Jane bat darum, dass ein FISA-Bestätigungsformular von einem Bundesrichter unterschrieben werden sollte.",1
"Jane bat den New Yorker Agenten, der der Mihdhar-Suche zugeteilt war, ein FISA-Bestätigungsformular zu unterschreiben, das darauf hinwies, dass der Agent verstand, wie er FISA-Informationen behandeln musste.",Jane bat um die Unterschrift eines FISA-Bestätigungsformulars.,0
"Jane bat den New Yorker Agenten, der der Mihdhar-Suche zugeteilt war, ein FISA-Bestätigungsformular zu unterschreiben, das darauf hinwies, dass der Agent verstand, wie er FISA-Informationen behandeln musste.","Jane sagte, dass eine Anerkennung seitens der FISA nicht nötig sei.",2
"In Bezug auf die einzige Sicherheitsschicht, die für das eigentliche Checkpoint-Screening relevant war, stand keines von ihnen hervor.",Während des Checkpoint-Screenings wurden alarmierende Beweise entdeckt.,1
"In Bezug auf die einzige Sicherheitsschicht, die für das eigentliche Checkpoint-Screening relevant war, stand keines von ihnen hervor.","Checkpoint-Screenings beruhen ausschließlich auf der Intuition des Zollagenten, der das Screening durchführt.",2
"In Bezug auf die einzige Sicherheitsschicht, die für das eigentliche Checkpoint-Screening relevant war, stand keines von ihnen hervor.",Beim Checkpoint-Screening konnten keine Beweise gegen sie gefunden werden.,0
"Khallad hat eine zweite Version zur Verfügung gestellt, nämlich dass alle drei zusammen nach Karachi reisen.",Khallad sagte dass er nichts über die drei wusste.,2
"Khallad hat eine zweite Version zur Verfügung gestellt, nämlich dass alle drei zusammen nach Karachi reisen.","Khallad sagte, die drei hätten zusammen reisen können.",0
"Khallad hat eine zweite Version zur Verfügung gestellt, nämlich dass alle drei zusammen nach Karachi reisen.","Khallad sagte, es gab eine 50% ige Chance, dass die drei im Oktober gemeinsam nach Karachi gingen.",1
"Geheimdienstbericht, Befragung von Binalshibh, 1. Okto. 2002",Binalshibh wurde von einer FBI-Task Force verhört.,1
"Geheimdienstbericht, Befragung von Binalshibh, 1. Okto. 2002",Binalshibh wurde 2002 verhört.,0
"Geheimdienstbericht, Befragung von Binalshibh, 1. Okto. 2002",Binalshibh wurde nie angesprochen und er verschwand.,1
Mindhar bekam ein neues Visum zwei Tage nach dem CIA-FBI-Treffen in New York.,Mihdhar hatte ein US-Visum für die Einreise in das Land,0
Mindhar bekam ein neues Visum zwei Tage nach dem CIA-FBI-Treffen in New York.,"Mihdhar bekam nie ein Visum, also kam er nie zu uns.",2
Mindhar bekam ein neues Visum zwei Tage nach dem CIA-FBI-Treffen in New York.,"Mihdhar erhielt ein Visum, weil er keine Bedrohung war.",1
"Trotz zwei Jahren Verhandlung, der FBI war nicht in der Lage den Mitarbeiter oder seine wahre Identität zu bestimmen.","Das FBI konnte den Mann nie finden, nachdem er 2001 Florida verlassen hatte.",0
"Trotz zwei Jahren Verhandlung, der FBI war nicht in der Lage den Mitarbeiter oder seine wahre Identität zu bestimmen.","Das FBI konnte nicht herausfinden, wer der Typ war.",0
"Trotz zwei Jahren Verhandlung, der FBI war nicht in der Lage den Mitarbeiter oder seine wahre Identität zu bestimmen.","Das FBI fand heraus, wer er war und schickte ihn ins Gefängnis.",2
Im Falle des American-Airlines-Flugs 11 war die letzte reguläre Kontaktaufnahme seitens des Flugzeugs um 8.13 Uhr.,Es gab Kommunikation von American 11.,0
Im Falle des American-Airlines-Flugs 11 war die letzte reguläre Kontaktaufnahme seitens des Flugzeugs um 8.13 Uhr.,Es gab alle 5 Minuten eine Kommunikation von American 11.,2
Im Falle des American-Airlines-Flugs 11 war die letzte reguläre Kontaktaufnahme seitens des Flugzeugs um 8.13 Uhr.,Es gab niemals eine Kommunikation von der American 11.,2
"Die Entdeckung hätte eine schnelle und sehr substanzielle Zusammenarbeit der deutschen Regierung erfordert, die möglicherweise schwer zu erreichen gewesen wäre.","Wenn die Ermittlungen abgeschlossen sind, könnten sie den Aufenthaltsort dreier Flüchtlinge aufdecken.",1
"Die Entdeckung hätte eine schnelle und sehr substanzielle Zusammenarbeit der deutschen Regierung erfordert, die möglicherweise schwer zu erreichen gewesen wäre.",Die deutsche Regierung hätte möglicherweise eine schnelle und gründliche Untersuchung schwierig durchführen können.,0
"Die Entdeckung hätte eine schnelle und sehr substanzielle Zusammenarbeit der deutschen Regierung erfordert, die möglicherweise schwer zu erreichen gewesen wäre.",Die Untersuchung wäre für die Regierung recht simpel und einfach durchzuführen.,2
"Diese Fähigkeiten waren unzureichend, aber es wurde wenig getan, um sie zu erweitern oder zu reformieren.",Sie haben ihr Überwachungsprogramm nicht großartig verändert.,0
"Diese Fähigkeiten waren unzureichend, aber es wurde wenig getan, um sie zu erweitern oder zu reformieren.","Sie haben nicht viel getan, um Dinge zu ändern.",0
"Diese Fähigkeiten waren unzureichend, aber es wurde wenig getan, um sie zu erweitern oder zu reformieren.","Sie haben große Anstrengungen unternommen, alles zu überarbeiten.",2
"Aber die Mail des Analytikers gibt wieder, dass sie ein breites Spektrum an Einsprüchen und rechtlichen Hindernissen in Bezug auf Teilen von Informationen und Vorschriften, die das kriminelle Nutzen von Informationen von Agenten über Geheimdienstkanälen regiert.",Der Analyst präsentierte eine glasklare Analyse.,1
"Aber die Mail des Analytikers gibt wieder, dass sie ein breites Spektrum an Einsprüchen und rechtlichen Hindernissen in Bezug auf Teilen von Informationen und Vorschriften, die das kriminelle Nutzen von Informationen von Agenten über Geheimdienstkanälen regiert.",Der Analytiker war in vielen Dingen unklar.,1
"Aber die Mail des Analytikers gibt wieder, dass sie ein breites Spektrum an Einsprüchen und rechtlichen Hindernissen in Bezug auf Teilen von Informationen und Vorschriften, die das kriminelle Nutzen von Informationen von Agenten über Geheimdienstkanälen regiert.","Der Bericht des Analysten war so durcheinander, dass ihn niemand lesen konnte.",1
"Einige Offiziere wurden dann beauftragt, bei Evakuierungen im Treppenhaus zu helfen; andere wurden beauftragt, die Evakuierung in der Plaza, der Bahnhofshalle und der PATH-Station zu beschleunigen.",Offiziere bekamen ihre eigenen Aufträge.,0
"Einige Offiziere wurden dann beauftragt, bei Evakuierungen im Treppenhaus zu helfen; andere wurden beauftragt, die Evakuierung in der Plaza, der Bahnhofshalle und der PATH-Station zu beschleunigen.","Die Beamten rannten einfach zufällig dorthin, wo sie gebraucht wurden.",1
"Einige Offiziere wurden dann beauftragt, bei Evakuierungen im Treppenhaus zu helfen; andere wurden beauftragt, die Evakuierung in der Plaza, der Bahnhofshalle und der PATH-Station zu beschleunigen.",Die Offiziere wurden nach Dienstalter zugewiesen.,1
Am 9. September kamen dramatische Nachrichten aus Afghanistan.,Wir haben Neuigkeiten aus Afghanistan.,0
Am 9. September kamen dramatische Nachrichten aus Afghanistan.,Bis zum Oktober hörten wir nichts von Afghanistan.,1
Am 9. September kamen dramatische Nachrichten aus Afghanistan.,Wir wurden über die bevorstehende Attacke am 9. September unterrichtet.,1
"Die Unfähigkeit zur Kommunikation war ein kritisches Element an den Absturzstellen des World Trade Centers, des Pentagon und des Somerset County, Pennsylvania, wo mehrere Behörden und mehrere Gerichtsbarkeiten reagierten.",Kommunikation funktionierte wirklich gut am 11. September.,2
"Die Unfähigkeit zur Kommunikation war ein kritisches Element an den Absturzstellen des World Trade Centers, des Pentagon und des Somerset County, Pennsylvania, wo mehrere Behörden und mehrere Gerichtsbarkeiten reagierten.","Da der Strom ausgefallen und das Telefonnetz zusammengebrochen war, war es für die Menschen im World Trade Center schwierig mit anderen Leuten in Kontakt zu treten.",0
"Die Unfähigkeit zur Kommunikation war ein kritisches Element an den Absturzstellen des World Trade Centers, des Pentagon und des Somerset County, Pennsylvania, wo mehrere Behörden und mehrere Gerichtsbarkeiten reagierten.","Es war schwierig für die Leute im World Trade Center, zu kommunizieren.",0
"Recherchen von leicht verfügbaren Datenbanken hätten die Führerscheine, die Fahrzeugregistrierung und die Telefonliste freigelegt.",Die Ermittler forderten auch Zugang zu Geschäftsdatenbanken.,1
"Recherchen von leicht verfügbaren Datenbanken hätten die Führerscheine, die Fahrzeugregistrierung und die Telefonliste freigelegt.",Verschiedene Arten von Informationen aus bestehenden Datenbanken waren verfügbar.,0
"Recherchen von leicht verfügbaren Datenbanken hätten die Führerscheine, die Fahrzeugregistrierung und die Telefonliste freigelegt.","Es gab keine Möglichkeit, Informationen zu den Themen zu finden, die vorhandene Quellen verwenden.",2
"Weil der Administrator auf die ganze transaction verdächtig gewesen war, hat er sich von Hazmi und Mihdhar distanziert aber nicht bevor sie die hilfe die bekommen haben die sie brauchten.","Der Administrator kontaktierte sofort die Behörden und weigerte sich, in diesem Fall zu helfen.",2
"Weil der Administrator auf die ganze transaction verdächtig gewesen war, hat er sich von Hazmi und Mihdhar distanziert aber nicht bevor sie die hilfe die bekommen haben die sie brauchten.",Der Administrator gab Unterstützung trotz seiner Bedenken.,0
"Weil der Administrator auf die ganze transaction verdächtig gewesen war, hat er sich von Hazmi und Mihdhar distanziert aber nicht bevor sie die hilfe die bekommen haben die sie brauchten.",Die Hilfe bestand aus Bargeld und Unterstützung bei der Beschaffung von Reisedokumenten.,1
Diese Bezeichnungen wurden 2003 abgeschafft. Alle internationalen Terrorismus-Angelegenheiten erhalten nun einheitlich die Bezeichnung 315.,Alle Terrorismusangelegenheiten erhalten das Label für oberste Priorität.,1
Diese Bezeichnungen wurden 2003 abgeschafft. Alle internationalen Terrorismus-Angelegenheiten erhalten nun einheitlich die Bezeichnung 315.,Alle Terrorismusangelegenheiten bekommen das gleiche Label.,0
Diese Bezeichnungen wurden 2003 abgeschafft. Alle internationalen Terrorismus-Angelegenheiten erhalten nun einheitlich die Bezeichnung 315.,Jede Terrorismusangelegenheit wird unabhängig beurteilt und benotet.,1
"Dieser Beamte, der den South Tower kollarbieren sah, hat es ESU Einheiten in seiner Evakuierungsanweisung im North Tower mitgeteilt.",Niemand verblieb im Nordturm nachdem der Südturm zusammengebrochen war.,1
"Dieser Beamte, der den South Tower kollarbieren sah, hat es ESU Einheiten in seiner Evakuierungsanweisung im North Tower mitgeteilt.",Der Südturm kollabierte 30 Minuten bevor der Offizier mit ESU-Einheiten im Nordturm sprach.,1
"Dieser Beamte, der den South Tower kollarbieren sah, hat es ESU Einheiten in seiner Evakuierungsanweisung im North Tower mitgeteilt.",Der Polizist sah den Einsturz des Südturmes.,0
"Indianapolis ist wirklich der beste Ort für Schauspieler, um für viele zu arbeiten","Schauspieler lieben Indianapolis wegen all der Castingagenturen, die sich dort befinden.",1
"Indianapolis ist wirklich der beste Ort für Schauspieler, um für viele zu arbeiten","Wenn du ein Schauspieler bist, solltest du dir überlegen nach Indianapolis zu ziehen.",0
"Indianapolis ist wirklich der beste Ort für Schauspieler, um für viele zu arbeiten","Es ist schwer, in Indianapolis Arbeit zu finden, wenn man im Film- und Theatergeschäft ist, da es überwiegend eine Technologiestadt ist.",2
"Im Rahmen des Elternhilfetelefons des Prevention Information Resource Center, helfen wir Ihnen gerne rund um die Uhr an sieben Tagen in der Woche weiter.",Leute können uns nur per Post oder E-mail kontaktieren.,2
"Im Rahmen des Elternhilfetelefons des Prevention Information Resource Center, helfen wir Ihnen gerne rund um die Uhr an sieben Tagen in der Woche weiter.",Wir sind zu jeder Tageszeit telefonisch erreichbar.,0
"Im Rahmen des Elternhilfetelefons des Prevention Information Resource Center, helfen wir Ihnen gerne rund um die Uhr an sieben Tagen in der Woche weiter.",Wir empfangen über einhundert Anrufe jeden Montag und Freitag.,1
"Weil diese Kisten noch eingepackt bleiben werden, auch wenn alle anderen Geschenke schon lange ausgepackt sind.",Diese Boxen enthalten gefährliche Bomben.,1
"Weil diese Kisten noch eingepackt bleiben werden, auch wenn alle anderen Geschenke schon lange ausgepackt sind.",Diese Boxen werden vor den anderen Geschenken geöffnet.,2
"Weil diese Kisten noch eingepackt bleiben werden, auch wenn alle anderen Geschenke schon lange ausgepackt sind.",Diese Boxen bleiben für eine Weile ungeöffnet.,0
"Wenn wir unsere Preise niedrig halten, müssen wir zu Ihnen, unserem Publikum, kommen und Sie um einen kleinen Beitrag bitten, damit wir unser Ziel einhalten können.","Um unsere Ticketpreise unter 10 $ zu halten, müssten alle unsere Zuschauer $ 25 spenden.",1
"Wenn wir unsere Preise niedrig halten, müssen wir zu Ihnen, unserem Publikum, kommen und Sie um einen kleinen Beitrag bitten, damit wir unser Ziel einhalten können.",Wir könnten unsere Preise ohne euer Geld niedrig halten wenn wir wirklich wollten. Aber unser Chef mag seine Luxusgüter.,2
"Wenn wir unsere Preise niedrig halten, müssen wir zu Ihnen, unserem Publikum, kommen und Sie um einen kleinen Beitrag bitten, damit wir unser Ziel einhalten können.","Ihre Beiträge helfen uns, die Preise niedrig zu halten.",0
"00 helped macht es möglich für uns Beratung, Motivation und Spaß für fast 400 Kinder aus Indianapolis zur Verfügung zu stellen.","Dank der großzügigen Spenden konnten wir Beyoncé einladen, ein Konzert für die Weisen in Indianapolis zu geben.",1
"00 helped macht es möglich für uns Beratung, Motivation und Spaß für fast 400 Kinder aus Indianapolis zur Verfügung zu stellen.","Wir hatten gehofft eine Weihnachtsfeier für die Kinder schmeißen zu können, aber konnten niemals etwas für sie tun.",2
"00 helped macht es möglich für uns Beratung, Motivation und Spaß für fast 400 Kinder aus Indianapolis zur Verfügung zu stellen.","Wir waren in der Lage, vielen Kindern aus Indianapolis zu helfen.",0
"Anfänglich können Einzelpersonen teilnehmen, indem sie ein jährliches uneingeschränktes Geschenk von 1.000 $ oder mehr für den Kanzler's Zirkel machen, oder von 500 $ oder mehr für Kanzler-Mitarbeiter..","Einzelpersonen können teilnehmen, nachdem sie eine kleine $ 50-Spende getätigt haben.",2
"Anfänglich können Einzelpersonen teilnehmen, indem sie ein jährliches uneingeschränktes Geschenk von 1.000 $ oder mehr für den Kanzler's Zirkel machen, oder von 500 $ oder mehr für Kanzler-Mitarbeiter..","Einzelpersonen können teilnehmen, wenn sie eine ausreichend große Spende betätigen.",0
"Anfänglich können Einzelpersonen teilnehmen, indem sie ein jährliches uneingeschränktes Geschenk von 1.000 $ oder mehr für den Kanzler's Zirkel machen, oder von 500 $ oder mehr für Kanzler-Mitarbeiter..",Die meisten Menschen spenden lieber an Chancellors Associates.,1
Ihr Geschenk zu diesem Zeitpunkt kann Ihnen zusätzliche steuerliche Vorteile zum Jahresende bieten.,"Wenn du ein Geschenk von mindestens $1,000  machst wirst du mit Sicherheit Steuervorzüge bekommen.",1
Ihr Geschenk zu diesem Zeitpunkt kann Ihnen zusätzliche steuerliche Vorteile zum Jahresende bieten.,"Unglücklicherweise würden unsere Steuerberater dir raten, keine Geschenke zu machen.",2
Ihr Geschenk zu diesem Zeitpunkt kann Ihnen zusätzliche steuerliche Vorteile zum Jahresende bieten.,Vielleicht hast du die Möglichkeit deine Spenden von der STeuer abzusetzen.,0
"Wie Sie wissen, umfasst die Mitgliedschaft dieser Gruppe jene Freunde und Alumni, die jährlich 1.000 Dollar oder mehr zur juristischen Fakultät beitragen.",Einige Mitglieder dieser Gruppe haben der Schule mehr als 100.000 $ gespendet.,1
"Wie Sie wissen, umfasst die Mitgliedschaft dieser Gruppe jene Freunde und Alumni, die jährlich 1.000 Dollar oder mehr zur juristischen Fakultät beitragen.","Wir haben Leute in dieser Gruppe, die mehr als 1.000 Dollar zur juristischen Fakultät beigetragen haben.",0
"Wie Sie wissen, umfasst die Mitgliedschaft dieser Gruppe jene Freunde und Alumni, die jährlich 1.000 Dollar oder mehr zur juristischen Fakultät beitragen.","Wir haben vor, diese Gruppe zu bitten, finanzielle Beiträge zur Schule zu leisten, aber haben dies niemals zuvor getan.",1
"Meine glücklichste Erinnerung als Kind, das in den 50er Jahren aufgewachsen ist, war der besuch zum Civic Theater.","Ich hasste es, als Kind zu Theateraufführungen zu gehen, deshalb wurde ich Wissenschaftler.",1
"Meine glücklichste Erinnerung als Kind, das in den 50er Jahren aufgewachsen ist, war der besuch zum Civic Theater.",Ich bin als Kind sehr gerne ins Theater gegangen.,0
"Meine glücklichste Erinnerung als Kind, das in den 50er Jahren aufgewachsen ist, war der besuch zum Civic Theater.",Meine Lieblings-Civic Theatre Produktion war Schönheit und das Biest.,1
"Wenn jeder, der diesen Brief erhält nur 18 $ gibt","Jeder der diesen Brief bekommt: spende kein Geld, es ist Betrug.",2
"Wenn jeder, der diesen Brief erhält nur 18 $ gibt","Wenn du $18 spendest, bekommst du ein Geschenk von uns.",1
"Wenn jeder, der diesen Brief erhält nur 18 $ gibt","Wir hoffen, alle Briefempfänger können 18 $ spenden.",0
"Trenne den unteren Abschnitt ab, kreuze die gewünschte Option an, ändere die Adresse falls nötig und sende ihn in einem geschlossenen Umschlag wieder zurück.",Bitte nehmen Sie keine Änderungen an Ihrer Adresse vor.,2
"Trenne den unteren Abschnitt ab, kreuze die gewünschte Option an, ändere die Adresse falls nötig und sende ihn in einem geschlossenen Umschlag wieder zurück.",Dort ist ein weisser Umschlag mit deiner Adresse anbei.,1
"Trenne den unteren Abschnitt ab, kreuze die gewünschte Option an, ändere die Adresse falls nötig und sende ihn in einem geschlossenen Umschlag wieder zurück.","Sie können Ihre Adresse ändern, wenn Sie es für passend halten.",0
Die Schule für Krankenpfleger braucht Ihre grosszügige Geschenke um weiterhin ihre pädagogische excellence Aufrecht zu erhalten.,Bitte spende 100 Millionen Dollar an die Krankenpflegeschule oder du verlierst deine Gedenkstatue.,2
Die Schule für Krankenpfleger braucht Ihre grosszügige Geschenke um weiterhin ihre pädagogische excellence Aufrecht zu erhalten.,Die Krankenschwestern-Schule hat alle finanziellen Ziele erreicht und benötigt kein Geld mehr.,2
Die Schule für Krankenpfleger braucht Ihre grosszügige Geschenke um weiterhin ihre pädagogische excellence Aufrecht zu erhalten.,"Wir hoffen, dass Sie für die Schule für Krankenpflege spenden.",0
80% der Teilnehmer werden über verbesserte Fähigkeiten zur Konfliktlösung berichten.,Mehr als die Hälfte der Teilnehmer wird über gesteigerte Konfliktlösungsfähigkeiten berichten.,0
80% der Teilnehmer werden über verbesserte Fähigkeiten zur Konfliktlösung berichten.,Nur ein Viertel der Teilnehmer wird über erhöhte Konfliktlösungskompetenz berichten.,2
80% der Teilnehmer werden über verbesserte Fähigkeiten zur Konfliktlösung berichten.,Es waren über 100 verschiedene Teilnehmer da.,1
Rutschen Sie nicht auf unsere hinfällige Spenderliste.,"Es wäre eine Schande, wenn Sie aufhören würden zu spenden.",2
Rutschen Sie nicht auf unsere hinfällige Spenderliste.,"Unsere abgelaufene Spenderliste wird veröffentlicht, damit die Welt sie sehen kann, also vertrau mir, du willst nicht so beschämt werden!",2
Rutschen Sie nicht auf unsere hinfällige Spenderliste.,"Wir haben zu viele Spender, also bitte hören Sie auf zu spenden.",0
Der Zugang zu unserem Gelände wird für jeden mit einem Computer und einem Modem geöffnet.,Leute brauchen nichts für den Zugang zum Grundstück.,2
Der Zugang zu unserem Gelände wird für jeden mit einem Computer und einem Modem geöffnet.,"Die Leute brauchen sowohl einen Computer als auch ein Modem, um das Gelände zu betreten.",0
Der Zugang zu unserem Gelände wird für jeden mit einem Computer und einem Modem geöffnet.,"Die Leute müssen ihren Computer und ihr Modem mit sich führen, während sie das Gelände betreten, um Zugang zu haben.",0
Ticketverkauf und Abonnements können unsere komplette Saison nicht finanzieren,"Solange wir Karten verkaufen, ist unsere gesamte Saison finanziert.",2
Ticketverkauf und Abonnements können unsere komplette Saison nicht finanzieren,Die komplette Spielzeit muss durch mehr finanziert werden als nur durch den Verkauf von Tickets und Abokarten.,0
Ticketverkauf und Abonnements können unsere komplette Saison nicht finanzieren,Die Umsätze und Abonnements decken nur 70% der Finanzierungskosten für unsere gesamte Saison ab.,0
NEUE ANKUENFTE JEDES GESCHENK MACHT EINEN UNTERSCHIED!,Jedes Geschenk wird erfasst und in unserem monatlichen Journal angekündigt.,1
NEUE ANKUENFTE JEDES GESCHENK MACHT EINEN UNTERSCHIED!,Jedes angebotene Geschenk zählte zu etwas.,0
NEUE ANKUENFTE JEDES GESCHENK MACHT EINEN UNTERSCHIED!,Nur Geschenke über $ 100 machen einen Unterschied.,2
"Wir stehen vor einem langen Weg, bevor wir unser Ziel von 365.000 $ von unseren Freunden und Abonnenten wie Ihnen erreichen.",Unser monetäres Ziel übersteigt 300.000 $.,0
"Wir stehen vor einem langen Weg, bevor wir unser Ziel von 365.000 $ von unseren Freunden und Abonnenten wie Ihnen erreichen.","Wir hoffen eigentlich, unser monetäres Ziel zu verdreifachen.",1
"Wir stehen vor einem langen Weg, bevor wir unser Ziel von 365.000 $ von unseren Freunden und Abonnenten wie Ihnen erreichen.",Wir haben keine Richtwerte bezüglich des Gelds.,1
"Unsere Zivilpraxisklinik ist seit einigen Jahren in Betrieb, und kürzlich haben wir eine Strafverteidigungsklinik hinzugefügt.",Unsere Civil Practice Clinic ist seit acht Jahren in Betrieb.,1
"Unsere Zivilpraxisklinik ist seit einigen Jahren in Betrieb, und kürzlich haben wir eine Strafverteidigungsklinik hinzugefügt.",Unsere Praxis für Zivilrecht feiert im nächsten Monat ihr erstes volles Betriebsjahr.,1
"Unsere Zivilpraxisklinik ist seit einigen Jahren in Betrieb, und kürzlich haben wir eine Strafverteidigungsklinik hinzugefügt.",Die Civil Practice Clinic ist seit mehr als einem Jahr in Betrieb.,0
"Ticketeinnahmen fangen nicht einmal an, die Kosten dieser Programme zu decken.","Es scheint, dass die Kosten für diese Programme nicht durch die Ticketeinnahmen gedeckt werden.",0
"Ticketeinnahmen fangen nicht einmal an, die Kosten dieser Programme zu decken.",Die Kosten dieser Programme sind sehr hoch.,0
"Ticketeinnahmen fangen nicht einmal an, die Kosten dieser Programme zu decken.",Das Ticket Einkommen wird auf jeden Fall die Kosten dieser Vorstellung decken.,2
"Omnia vincit amor (es sei denn, du arbeitest für den Weekly Standard): Brit Hume (Fox News Sunday) spekuliert darüber, warum Lewinsky es nicht könnte. Sie ist immer noch hoffnungslos in den Präsidenten verknallt.",Brit Hume ist der Chefreporter bei Fox.,1
"Omnia vincit amor (es sei denn, du arbeitest für den Weekly Standard): Brit Hume (Fox News Sunday) spekuliert darüber, warum Lewinsky es nicht könnte. Sie ist immer noch hoffnungslos in den Präsidenten verknallt.",Brit Hume arbeitet für CNN.,1
"Omnia vincit amor (es sei denn, du arbeitest für den Weekly Standard): Brit Hume (Fox News Sunday) spekuliert darüber, warum Lewinsky es nicht könnte. Sie ist immer noch hoffnungslos in den Präsidenten verknallt.",Brit Hume arbeitet für Fox.,0
