premise,hypothesis,gpt_label
"Örneğin, ziyaret ettiğimiz bir ülkenin başkenti 600'den fazla yazılım şirketine ev sahipliği yapıyor.",Bir başkentte çok sayıda yazılım şirketi bulunuyor.,0
"Örneğin, ziyaret ettiğimiz bir ülkenin başkenti 600'den fazla yazılım şirketine ev sahipliği yapıyor.",Yazılım şirketleri sermayelerden hukuki sebeplerle kaçınıyor.,1
"Etkinliği ölçerken, mükemmellik ulaşılamaz bir konsepttir.",Eğer yeterince uğraşırsan mükemmel olabilirsin.,2
"Etkinliği ölçerken, mükemmellik ulaşılamaz bir konsepttir.",Hiçbir zaman mükemmel olamazsın.,0
"Etkinliği ölçerken, mükemmellik ulaşılamaz bir konsepttir.",Kusursuz olamazsın çünkü hepimiz son derece kusurlu insanlarız.,0
"2000 yılında Hazmi ve Mihdhar'a odayı kiralayan ev arkadaşı, yerel polis ve FBI personeli arasında uzun zamandır devam eden, dostane temasları olan, yasalara saygılı bir vatandaştır.",Hazmi ve Mihdha bir ev satın aldı ve kimseyle iletişime geçmedi.,2
"2000 yılında Hazmi ve Mihdhar'a odayı kiralayan ev arkadaşı, yerel polis ve FBI personeli arasında uzun zamandır devam eden, dostane temasları olan, yasalara saygılı bir vatandaştır.",Hazmi ve Mihdhar tüm yıl için günlüğü 500$'a oda tuttular.,1
"2000 yılında Hazmi ve Mihdhar'a odayı kiralayan ev arkadaşı, yerel polis ve FBI personeli arasında uzun zamandır devam eden, dostane temasları olan, yasalara saygılı bir vatandaştır.",Hazmi ve Mihdhar bir oda kiraladı.,0
"Bosna'ya yaptıkları seyahat için Suudi El Kaide üyesinin sorgulanması, İstihbarat raporu, 3 Ekim 2001'e bakınız.",Bir El Kaide üyesi 2001'de 18 defa Bosna'ya gitti.,1
"Bosna'ya yaptıkları seyahat için Suudi El Kaide üyesinin sorgulanması, İstihbarat raporu, 3 Ekim 2001'e bakınız.",Bir el Kaide üyesi Bosna'ya gitti.,0
"Bosna'ya yaptıkları seyahat için Suudi El Kaide üyesinin sorgulanması, İstihbarat raporu, 3 Ekim 2001'e bakınız.",Bir El-Kaide üyesinin Bosna'ya gittiğine dair hiçbir kanıt yoktu.,2
"Jane, Mihdhar aramasına atanan New York ajanına, FISA bilgilendirme formunu nasıl ele almak zorunda olduğunu anladığını gösteren bir FISA onay formu imzalamasını istedi.","Jane, federal bir yargıç tarafından imzalanması için bir FISA onay formu istedi.",0
"Jane, Mihdhar aramasına atanan New York ajanına, FISA bilgilendirme formunu nasıl ele almak zorunda olduğunu anladığını gösteren bir FISA onay formu imzalamasını istedi.",Jane imzalanaması için bir FISA onay formu istedi.,0
"Jane, Mihdhar aramasına atanan New York ajanına, FISA bilgilendirme formunu nasıl ele almak zorunda olduğunu anladığını gösteren bir FISA onay formu imzalamasını istedi.","Jane, FISA onayının gerekli olmadığını söyledi.",2
Hiçbir şey gerçek kontrol noktası taramasıyla ilgili olan tek güvenlik katmanı ile ilgili göze çarpmaz.,Güvenlik noktasındaki tarama sırasında endişe verici kanıtlar keşfedildi.,2
Hiçbir şey gerçek kontrol noktası taramasıyla ilgili olan tek güvenlik katmanı ile ilgili göze çarpmaz.,Kontrol noktası görüntülemeleri tamamen görüntülemeyi gerçekleştiren gümrük görevlisinin sezgisine bağlıdır.,1
Hiçbir şey gerçek kontrol noktası taramasıyla ilgili olan tek güvenlik katmanı ile ilgili göze çarpmaz.,Denetim noktası kontrolü onlara karşı hiçbir kanıt keşfedemedi.,1
"Khallad, üçünün hep birlikte Karachi'ye gittiğini belirten ikinci bir hikaye sundu.","Khallad, üçü hakkında hiçbir şey bilmediğini söyledi.",2
"Khallad, üçünün hep birlikte Karachi'ye gittiğini belirten ikinci bir hikaye sundu.","Khallad, üçünün birlikte seyahat edebileceğini söyledi.",0
"Khallad, üçünün hep birlikte Karachi'ye gittiğini belirten ikinci bir hikaye sundu.","Khallad, üçünün Ekim ayında birlikte Karaçi'ye gitme şansının %50 olduğunu söyledi.",1
"İstihbarat raporu, Binalshibh'in sorgusu, 1 Ekim 2002.",Binalshibh'ın bir FBI timi tarafından ifadesi alındı.,1
"İstihbarat raporu, Binalshibh'in sorgusu, 1 Ekim 2002.",Binalshibh 2002 yılında sorgulandı.,0
"İstihbarat raporu, Binalshibh'in sorgusu, 1 Ekim 2002.",Binalshibh'le hiç konuşulmadı ve o ortadan kayboldu.,2
"Mihdhar, New York'ta gerçekleşen CIA-FBI toplantısından iki gün sonra yeni bir ABD vizesi almıştır.",Mihdhar'ın ülkeye girmek için Amerikan vizesi vardı.,0
"Mihdhar, New York'ta gerçekleşen CIA-FBI toplantısından iki gün sonra yeni bir ABD vizesi almıştır.","Mihdhar asla vize almadı, o yüzden bize hiç gelmedi.",2
"Mihdhar, New York'ta gerçekleşen CIA-FBI toplantısından iki gün sonra yeni bir ABD vizesi almıştır.",Mihdhar'a kendisi bir tehdit olmadığı için bir Vize verilmişti.,1
"İki yıl süren soruşturmaya rağmen, FBI iş arkadaşını bulamadı ya da gerçek kimliğini belirleyemedi.",O 2001 yılında Florida'dan ayrıldıktan sonra FBI onu hiçbir zaman bulamadı.,0
"İki yıl süren soruşturmaya rağmen, FBI iş arkadaşını bulamadı ya da gerçek kimliğini belirleyemedi.","FBI, adamın kim olduğunu öğrenemedi.",0
"İki yıl süren soruşturmaya rağmen, FBI iş arkadaşını bulamadı ya da gerçek kimliğini belirleyemedi.","FBI, onun kim olduğunu anladı ve onu hapse attı",2
"Amerikan 11 durumunda, uçaktan son normal iletişim sabah 8: 13'te idi.",American 11'den gelen bir haberleşme vardı.,0
"Amerikan 11 durumunda, uçaktan son normal iletişim sabah 8: 13'te idi.",Amerikan 11'den her 5 dakikada bir iletişim vardı.,1
"Amerikan 11 durumunda, uçaktan son normal iletişim sabah 8: 13'te idi.",Amerika'nın 11'inden gelen hiçbir yazışma olmadı.,0
"Bunu keşfetmek, Alman hükümetinden elde edilmesi zor olan çok hızlı ve çok önemli bir işbirliğini gerektirecekti.",İnceleme tamamlansaydı üç firarinin yerlerini açıklayabilirdi.,1
"Bunu keşfetmek, Alman hükümetinden elde edilmesi zor olan çok hızlı ve çok önemli bir işbirliğini gerektirecekti.","Alman hükümeti, hızlı ve ayrıntılı bir soruşturma gerçekleştirirken zorluk çekti.",1
"Bunu keşfetmek, Alman hükümetinden elde edilmesi zor olan çok hızlı ve çok önemli bir işbirliğini gerektirecekti.",Hükümetin soruşturmayı gerçekleştirmesi için oldukça basit ve kolay olacaktı.,2
Bu yetkinlikler yeterli değildi ancak bunları genişletmek veya değiştirmek için çok az şey yapıldı.,Denetleme programlarını çok fazla değiştirmediler.,0
Bu yetkinlikler yeterli değildi ancak bunları genişletmek veya değiştirmek için çok az şey yapıldı.,Bazı şeyleri değiştirmek için fazla bir şey yapmadılar.,0
Bu yetkinlikler yeterli değildi ancak bunları genişletmek veya değiştirmek için çok az şey yapıldı.,Her şeyi elden geçirmek için her yolu denediler.,2
"Ancak analistin e-postası, bilgi paylaşımının ve suç ajanlarının istihbarat kanalları aracılığıyla toplanan bilgilerin kullanımını yöneten kuralların geniş bir dizi sırasını ve yasal engelini karıştırdığını yansıtıyor.",Analist çok net bir analiz sundu.,2
"Ancak analistin e-postası, bilgi paylaşımının ve suç ajanlarının istihbarat kanalları aracılığıyla toplanan bilgilerin kullanımını yöneten kuralların geniş bir dizi sırasını ve yasal engelini karıştırdığını yansıtıyor.",Analist pek çok konuda net değildi.,0
"Ancak analistin e-postası, bilgi paylaşımının ve suç ajanlarının istihbarat kanalları aracılığıyla toplanan bilgilerin kullanımını yöneten kuralların geniş bir dizi sırasını ve yasal engelini karıştırdığını yansıtıyor.",Analistin raporu o kadar berbattı ki hiç kimse okuyamadı.,1
"Sonrasında bazı memurlar, merdiven tahliyelerine yardımcı olmaları için tahsis edildiler; diğerleri plaza, ana salon ve PATH istasyonundaki tahliyeleri hızlandırmaları için tahsis edildiler.",Memurlar kendi atamalarını yaptı.,1
"Sonrasında bazı memurlar, merdiven tahliyelerine yardımcı olmaları için tahsis edildiler; diğerleri plaza, ana salon ve PATH istasyonundaki tahliyeleri hızlandırmaları için tahsis edildiler.",Memurlar sadece ihtiyaç duyuldukları yere rastgele koştular.,1
"Sonrasında bazı memurlar, merdiven tahliyelerine yardımcı olmaları için tahsis edildiler; diğerleri plaza, ana salon ve PATH istasyonundaki tahliyeleri hızlandırmaları için tahsis edildiler.",Görevliler kıdemlerine göre atandılar.,1
9 Eylül'de Afganistan'dan dramatik haberler geldi.,Afganistan'dan haberlerimiz var.,0
9 Eylül'de Afganistan'dan dramatik haberler geldi.,Ekim'e kadar Afganistan'dan haber alamadık.,1
9 Eylül'de Afganistan'dan dramatik haberler geldi.,Bize 9 Eylül'de gerçekleşen engelleyici saldırı anlatıldı.,1
"İletişim kuramamak, çok sayıda ajansın ve birden fazla yargı sisteminin yanıt verdiği Dünya Ticaret Merkezi, Pentagon ve Somerset County, Pennsylvania'da kritik bir unsurdu.",9/11 sırasında haberleşme iyi gitti.,2
"İletişim kuramamak, çok sayıda ajansın ve birden fazla yargı sisteminin yanıt verdiği Dünya Ticaret Merkezi, Pentagon ve Somerset County, Pennsylvania'da kritik bir unsurdu.",İnsanlar Dünya Ticaret Merkezi ile haberleşme konusunda zor zamanlar yaşıyordu çünkü elektrik kesilmiş ve telefon hatları bozulmuştu.,0
"İletişim kuramamak, çok sayıda ajansın ve birden fazla yargı sisteminin yanıt verdiği Dünya Ticaret Merkezi, Pentagon ve Somerset County, Pennsylvania'da kritik bir unsurdu.",İnsanlar Dünya Ticaret Merkezinde iletişim kurarken zor zamanlar yaşadı.,0
"Hazırda bulunan veri tabanlarının araştırmaları sürücülerin ehliyetlerini, araç ruhsatlarını ve telefon listelerini ortaya çıkarabilirdi.",Araştırmacılar ayrıca profesyonel veri tabanlarına erişim talebinde bulundu.,1
"Hazırda bulunan veri tabanlarının araştırmaları sürücülerin ehliyetlerini, araç ruhsatlarını ve telefon listelerini ortaya çıkarabilirdi.",Var olan veritabanlarından birkaç tür bilgi alınabilir.,0
"Hazırda bulunan veri tabanlarının araştırmaları sürücülerin ehliyetlerini, araç ruhsatlarını ve telefon listelerini ortaya çıkarabilirdi.",Konular hakkında mevcut kaynakları kullanarak herhangi bir bilgi elde etmenin hiçbir yolu yoktu.,2
"Tüm işlemden şüphe duyduğunu iddia eden yönetici, kendisini Hazmi ve Mihdhar'dan ayırdı, ancak ihtiyaç duydukları yardımı aldıktan sonra.",Yönetici hemen yetkililerle iletişime geçti ve bu durumda yardım etmeyi reddetti.,1
"Tüm işlemden şüphe duyduğunu iddia eden yönetici, kendisini Hazmi ve Mihdhar'dan ayırdı, ancak ihtiyaç duydukları yardımı aldıktan sonra.",Yönetici kuşkularına rağmen yardımcı oldu.,0
"Tüm işlemden şüphe duyduğunu iddia eden yönetici, kendisini Hazmi ve Mihdhar'dan ayırdı, ancak ihtiyaç duydukları yardımı aldıktan sonra.","Yardım, nakit ve seyahat belgelerinin temin edilmesine yardımcı olmaktan oluşuyordu.",1
"2003 yılında bu atamalar elendi; Uluslararası terörizmle ilgili tüm meseleler şimdi aynı şekilde, 315 alır.",Tüm terörizm konularına önem sıralamasında en üst sırada yer verilmiştir.,1
"2003 yılında bu atamalar elendi; Uluslararası terörizmle ilgili tüm meseleler şimdi aynı şekilde, 315 alır.",Tüm terörizm olayları aynı niteliktedir.,1
"2003 yılında bu atamalar elendi; Uluslararası terörizmle ilgili tüm meseleler şimdi aynı şekilde, 315 alır.",Her bir terör sorunu bağımsız olarak yargılanır ve sınıflandırılır.,1
"Güney Kulesi'nin çöküşünü gözlemlemiş olan bu memur, tahliye talimatında Kuzey Kule'deki ESU birimlerine bildirdi.",Güney Kule çöktükten sonra Kuzey Kulede hiç kimse kalmadı.,1
"Güney Kulesi'nin çöküşünü gözlemlemiş olan bu memur, tahliye talimatında Kuzey Kule'deki ESU birimlerine bildirdi.","Güney Kule, yetkili Kuzey Kuledeki ESU birimleriyle konuşmadan 30 dakika önce çökmüştür.",1
"Güney Kulesi'nin çöküşünü gözlemlemiş olan bu memur, tahliye talimatında Kuzey Kule'deki ESU birimlerine bildirdi.","Yetkili, Güney Kulenin çöküşüne şahit oldu.",0
Indianapolis gerçekten pek çok aktörün çalışabileceği en iyi yerlerden biridir,Aktörler Indianapolis'i oradaki tüm oyunculuk ajanslarından dolayı sever.,1
Indianapolis gerçekten pek çok aktörün çalışabileceği en iyi yerlerden biridir,"Aktörsen, Indianapolis'e taşınmayı düşünmelisin.",0
Indianapolis gerçekten pek çok aktörün çalışabileceği en iyi yerlerden biridir,Film veya tiyatro işindeyseniz çoğunlukla bir teknoloji şehri olduğu için Indianapolis'te iş bulmak zordur.,2
"Önleme, Bilgilendirme ve Kaynak Merkezi ve Ebeveyn Yardım hattı üzerinden haftanın 7 günü, günün 24 saati telefon üzerinden yardım sunuyoruz.",İnsanlar bize sadece posta yoluyla veya e-posta kullanarak ulaşabilirler.,2
"Önleme, Bilgilendirme ve Kaynak Merkezi ve Ebeveyn Yardım hattı üzerinden haftanın 7 günü, günün 24 saati telefon üzerinden yardım sunuyoruz.",Bize günün her saatinde telefonla ulaşılabilir.,0
"Önleme, Bilgilendirme ve Kaynak Merkezi ve Ebeveyn Yardım hattı üzerinden haftanın 7 günü, günün 24 saati telefon üzerinden yardım sunuyoruz.",Her Pazartesi ve Cuma günü yüzün üzerinde çağrı alıyoruz.,1
Çünkü bu kutular diğer tüm hediyeler açıldıktan sonra uzun süre ambalajlarında kalacaktır.,Bu kutularda tehlikeli bombalar bulunur.,1
Çünkü bu kutular diğer tüm hediyeler açıldıktan sonra uzun süre ambalajlarında kalacaktır.,Bu kutular diğer hediyelerden önce açılacak.,2
Çünkü bu kutular diğer tüm hediyeler açıldıktan sonra uzun süre ambalajlarında kalacaktır.,Bu kutular bir süre açılmamış olarak kalacak.,0
"Eğer fiyatlarımızı düşük tutarsak, bu misyonu yerine getirmemize yardımcı olmak için küçük bir katkı talep etmek için, seyircilerimize gelmeliyiz.",Bilet fiyatlarını 10$'ın altında tutmak için tüm izleyici üyelerimizin 25$ bağışta bulunmasını isteyeceğiz.,1
"Eğer fiyatlarımızı düşük tutarsak, bu misyonu yerine getirmemize yardımcı olmak için küçük bir katkı talep etmek için, seyircilerimize gelmeliyiz.",Gerçekten isteseydik fiyatlarımızı düşük tutabilirdik ama patronumuz kendi lükslerini seviyor.,1
"Eğer fiyatlarımızı düşük tutarsak, bu misyonu yerine getirmemize yardımcı olmak için küçük bir katkı talep etmek için, seyircilerimize gelmeliyiz.",Katkılarınız fiyatlarımızı düşük tutmamıza yardımcı olur.,0
"00, yaklaşık 400 Indianapolis bölgesi çocuğuna rehberlik, teşvik ve eğlence sunmamıza yardımcı oldu.",Cömert bağışçılarımız sayesinde Indianapolis'li yetimler için bir konser düzenlemek üzere Beyonce'yi davet edebildik.,1
"00, yaklaşık 400 Indianapolis bölgesi çocuğuna rehberlik, teşvik ve eğlence sunmamıza yardımcı oldu.",Çocuklar için bir Noel partisi vermeyi ummuştuk ama onlar için hiçbir zaman bir şey yapamadık.,1
"00, yaklaşık 400 Indianapolis bölgesi çocuğuna rehberlik, teşvik ve eğlence sunmamıza yardımcı oldu.",Indianapolis'li pek çok çocuğa yardım edebilmiştik.,0
"İlk olarak, bireyler, Şansölye Dairesi için yıllık sınırsız 1.000 $ veya daha fazla hediye ya da Başbakan Yardımcıları için 500 $ veya daha fazla bir ücret karşılığında katılabilirler.",Kişiler 50 dolarlık ufak bir bağış yaptıktan sonra katılabilirler.,2
"İlk olarak, bireyler, Şansölye Dairesi için yıllık sınırsız 1.000 $ veya daha fazla hediye ya da Başbakan Yardımcıları için 500 $ veya daha fazla bir ücret karşılığında katılabilirler.",Şahıslar yeterince büyük bir bağış yaparsa katılabilir.,0
"İlk olarak, bireyler, Şansölye Dairesi için yıllık sınırsız 1.000 $ veya daha fazla hediye ya da Başbakan Yardımcıları için 500 $ veya daha fazla bir ücret karşılığında katılabilirler.",Bir çok birey Bakanlar Kurumuna bağış yapmayı tercih ediyor.,1
Hediyeniz bu zamanda ek yılsonu vergi avantajları sağlayabilir.,"En az 1.000$ tutarında bağışta bulunursanız, elbette vergi karı alabileceksiniz.",1
Hediyeniz bu zamanda ek yılsonu vergi avantajları sağlayabilir.,"Ne yazık ki, vergi danışmanlarımız size herhangi bir hediye yapılmamasını tavsiye edeceklerdir.",1
Hediyeniz bu zamanda ek yılsonu vergi avantajları sağlayabilir.,Bağışlarından vergi kesintilerini alabilirsin.,0
"Bildiğiniz gibi bu gruba üyelik, hukuk fakültesine yıllık 1.000 $ veya daha fazla miktarda bağış yapan dostları ve mezunları içermektedir.",Bu grubun bazı üyeleri okula 100 bin $'dan fazla bağış yaptı.,0
"Bildiğiniz gibi bu gruba üyelik, hukuk fakültesine yıllık 1.000 $ veya daha fazla miktarda bağış yapan dostları ve mezunları içermektedir.",Bu grupta hukuk fakültesine 1.000$ üzerinde katkıda bulunan insanlar var.,0
"Bildiğiniz gibi bu gruba üyelik, hukuk fakültesine yıllık 1.000 $ veya daha fazla miktarda bağış yapan dostları ve mezunları içermektedir.",Bu gruptan okula maddi katkılarda bulunmasını istemeyi planlıyoruz ama bu daha önce hiç olmadı.,1
50'lerde büyüyen bir çocuk olarak en mutlu anılarımdan biri Civic Theatre prodüksiyonlarına katılmak olmuştur.,"Çocukken tiyatro oyunlarına gitmekten nefret ederdim, bu yüzden bilim insanı oldum.",2
50'lerde büyüyen bir çocuk olarak en mutlu anılarımdan biri Civic Theatre prodüksiyonlarına katılmak olmuştur.,Çocukken tiyatroya gitmeyi çok severdim.,0
50'lerde büyüyen bir çocuk olarak en mutlu anılarımdan biri Civic Theatre prodüksiyonlarına katılmak olmuştur.,Güzel ve Çirkin favori Civic Theatre oyunumdu.,1
Bu mektubu alan her kişi sadece 18 $ verir.,"Bu mektubu alan herkese sesleniyorum: para bağışında bulunmayın, bu bir dolandırıcılıktır.",1
Bu mektubu alan her kişi sadece 18 $ verir.,18 dolar bağışlarsan sana bir hediye vereceğiz.,1
Bu mektubu alan her kişi sadece 18 $ verir.,Umarız tüm mektup alıcıları 18$ bağışlayabilir.,0
"Alt kısmı koparın, uyan kısımları işaretleyin, gerekliyse adres değişikliği yapın ve ekteki zarfla geri gönderin.",Lütfen adresinizde herhangi bir değişiklik yapmayın.,2
"Alt kısmı koparın, uyan kısımları işaretleyin, gerekliyse adres değişikliği yapın ve ekteki zarfla geri gönderin.",Üzerinde adresinizin olduğu beyaz bir zarf iliştirilmiştir.,0
"Alt kısmı koparın, uyan kısımları işaretleyin, gerekliyse adres değişikliği yapın ve ekteki zarfla geri gönderin.","Eğer uygun görürseniz, adresinizde değişiklik yapmakta özgürsünüz.",0
"Hemşirelik Okulu, eğitimdeki mükemmelliğini devam ettirmek ve korumak için sizin cömert hediyelerinize ihtiyaç duyuyor.",Lütfen Hemşirelik Yüksek Okulu'na 100 milyon dolar bağışlayın yoksa hatıra heykelinizi kaybedeceksiniz.,2
"Hemşirelik Okulu, eğitimdeki mükemmelliğini devam ettirmek ve korumak için sizin cömert hediyelerinize ihtiyaç duyuyor.","Hemşirelik okulu tüm finansal hedeflerine ulaştı, bu yüzden daha fazla paraya ihtiyacı yok.",2
"Hemşirelik Okulu, eğitimdeki mükemmelliğini devam ettirmek ve korumak için sizin cömert hediyelerinize ihtiyaç duyuyor.",Hemşirelik Fakültesine bağışta bulunacağını umuyoruz.,0
Katılımcıların %80'i çatışma çözme becerilerinde artış rapor edecektir.,Katılımcıların yarısından çoğu gelişmiş uyuşmazlık çözüm becerileri bildirecektir.,0
Katılımcıların %80'i çatışma çözme becerilerinde artış rapor edecektir.,Katılımcıların sadece bir çeyreği çelişkili karar verme becerilerini bildirecektir.,1
Katılımcıların %80'i çatışma çözme becerilerinde artış rapor edecektir.,100'den fazla bireysel katılımcı vardı.,1
Lütfen verdiğiniz donör listemize sıvışmayın.,Bağış yapmayı bırakman ayıp olurdu.,1
Lütfen verdiğiniz donör listemize sıvışmayın.,"Zaman aşımına uğramış bağışçı listemiz dünyanın görmesi için yayınlandı, o yüzden bana güvenin, o şekilde utanmak istemezsiniz!",2
Lütfen verdiğiniz donör listemize sıvışmayın.,"Birçok bağışçımız var, bu yüzden lütfen bağış yapmayı bırakın.",2
"Alanlarımıza erişim, bilgisayar ve modem sahibi herkese açık olacaktır.",Giriş hakkı için insanların bir şeye ihtiyacı yok.,0
"Alanlarımıza erişim, bilgisayar ve modem sahibi herkese açık olacaktır.",İnsanlar alanlara girmek için hem bir bilgisayara hem de bir modeme ihtiyaç duyar.,0
"Alanlarımıza erişim, bilgisayar ve modem sahibi herkese açık olacaktır.","İnsanların, erişim sağlayabilmek için sahaya girerken  bilgisayar ve modemlerini yanlarında taşımaları gerekiyor.",2
Bilet satışları ve abonelikler tüm sezonumuzu finanse edemez,Bilet satışlarımız olduğu sürece tüm sezonumuz finanse edilir.,2
Bilet satışları ve abonelikler tüm sezonumuzu finanse edemez,Tam sezonumuzun finanse edilebilmesi için sadece bilet satışlarından ve aboneliklerden daha fazlasına ihtiyacı var.,0
Bilet satışları ve abonelikler tüm sezonumuzu finanse edemez,Bilet satışları ve abonelikler tüm sezonumuzun finansman maliyetlerinin sadece %70'ini kapsıyor.,0
YENİ GELENLER HER HEDİYE BİR FARKLILIK YAPIYOR!,Her hediye kayıt altına alınır ve aylık dergimizde ilan edilir.,1
YENİ GELENLER HER HEDİYE BİR FARKLILIK YAPIYOR!,Verilen her hediye bir şeye sayılır.,0
YENİ GELENLER HER HEDİYE BİR FARKLILIK YAPIYOR!,Sadece 100$ üzerindeki hediyeler bir fark yaratır.,1
Sizin gibi arkadaşlar ve abonelerden gelecek 365.000$'lık hedefimize ulaşmak için daha çok yolumuz var.,Para hedefimiz 300.000$'ı aşıyor.,0
Sizin gibi arkadaşlar ve abonelerden gelecek 365.000$'lık hedefimize ulaşmak için daha çok yolumuz var.,Mali hedefimizi üçe katlamayı umuyoruz.,1
Sizin gibi arkadaşlar ve abonelerden gelecek 365.000$'lık hedefimize ulaşmak için daha çok yolumuz var.,Parayla ilgili herhangi bir mihenk taşımız yok.,2
Sivil Uygulama Kliniğimiz birkaç yıl boyunca faaliyet gösterdi ve yakın zamanda bir Ceza Savunma Kliniği ekledik.,Sivil Uygulama Kliniğimiz sekiz yıldır faaliyet göstermektedir.,1
Sivil Uygulama Kliniğimiz birkaç yıl boyunca faaliyet gösterdi ve yakın zamanda bir Ceza Savunma Kliniği ekledik.,Gelecek ay bizim Sivil Uygulama kliniğimiz çalıştığı ilk tam yılı kutluyor.,1
Sivil Uygulama Kliniğimiz birkaç yıl boyunca faaliyet gösterdi ve yakın zamanda bir Ceza Savunma Kliniği ekledik.,Sivil Uygulama Kliniği bir yıldan daha uzun süredir faaliyette.,0
Bilet geliri bu programların maliyetini karşılamaya başlamadı.,Bu programların maliyeti biletlerden kazanılan parayla  karşılanmayacak gibi görünüyor.,0
Bilet geliri bu programların maliyetini karşılamaya başlamadı.,Bu programların maliyeti çok yüksektir.,0
Bilet geliri bu programların maliyetini karşılamaya başlamadı.,Bilet geliri kesinlikle bu programların maliyetini karşılayacaktır.,2
"Omnia vincit amor (Haftalık Standart için çalışmadığınız sürece): Brit Hume (Fox News Sunday), Lewinsky'nin neden hala başkan üzerinde umutsuz bir şekilde ezilmeye başlayacağını tahmin ediyor.",Brit Hume Fox'ta önemli bir muhabirdir.,0
"Omnia vincit amor (Haftalık Standart için çalışmadığınız sürece): Brit Hume (Fox News Sunday), Lewinsky'nin neden hala başkan üzerinde umutsuz bir şekilde ezilmeye başlayacağını tahmin ediyor.","Brit Hume, CNN için çalışıyor.",1
"Omnia vincit amor (Haftalık Standart için çalışmadığınız sürece): Brit Hume (Fox News Sunday), Lewinsky'nin neden hala başkan üzerinde umutsuz bir şekilde ezilmeye başlayacağını tahmin ediyor.",Brit Hume Fox için çalışıyor.,0
Diziyi daha fazla insani bir dokunuşa getirmek için Michael Apted'i işe almaktan çok şey yapıldı.,"Michael Apted her türlü içten, insani unsurları kaldırmakta ısrar ederek diziyi mahvetti.",2
Diziyi daha fazla insani bir dokunuşa getirmek için Michael Apted'i işe almaktan çok şey yapıldı.,Michael Apted diziye kişisel bir kalite katmak için kiralandı.,0
Diziyi daha fazla insani bir dokunuşa getirmek için Michael Apted'i işe almaktan çok şey yapıldı.,"Dizilerin soğuk ve sıkıcı olduğu düşünülüyordu, bu yüzden Michael Apted'i izlenme oranlarını artırmak için sıcak ve kişisel bir dokunuş eklemesi için tutmak önemliydi.",1
Beyaz kürklü bir parka ve bot giymiş bir kızı izlemek,Bir kız kıyak kaymak üzere giyinmişti.,0
Beyaz kürklü bir parka ve bot giymiş bir kızı izlemek,Kız beyaz elbiseler giyer.,1
Beyaz kürklü bir parka ve bot giymiş bir kızı izlemek,Kız tamamen kırmızı giyinmişti.,2
"Filmin bahsetmeyi ihmal ettiği şey, Kaufman'ın kendi ölümünün nasıl üstesinden gelmek istediği hakkında sık sık konuşmuş olmasıydı.",Filmde Kaufman'ın kendi ölümünü değerlendirmesine yer verilmemektedir.,0
"Filmin bahsetmeyi ihmal ettiği şey, Kaufman'ın kendi ölümünün nasıl üstesinden gelmek istediği hakkında sık sık konuşmuş olmasıydı.","Filmin Kaufman ile, onun ölümü hakkında olan derinlemesine bir röportajı vardı.",1
"Filmin bahsetmeyi ihmal ettiği şey, Kaufman'ın kendi ölümünün nasıl üstesinden gelmek istediği hakkında sık sık konuşmuş olmasıydı.","Film, Kaufman ile ilgili bazı önemli detayları atlamasına rağmen hasılat rekorları kırdı.",1
"İntikam Meleği Tarbell McClure's'ta  onu parçalamaya başladığında Rockefeller, bu acı dolu sona yakalanmıştı.",Rockefeller kanser araştırmasına katkıda bulundu.,1
"İntikam Meleği Tarbell McClure's'ta  onu parçalamaya başladığında Rockefeller, bu acı dolu sona yakalanmıştı.",Rockefeller cömertti.,1
"İntikam Meleği Tarbell McClure's'ta  onu parçalamaya başladığında Rockefeller, bu acı dolu sona yakalanmıştı.",Rockefeller pintiydi.,1
"Daha yakın zamanlarda, New York'taki bir ticaret davasında Klayman, etnik önyargı suçlamalarının diğer ucunda kendini buldu.",Klayman Kaliforniya'da etnik taraflılık suçlamasıyla mahkemeye çıkarıldı.,1
"Daha yakın zamanlarda, New York'taki bir ticaret davasında Klayman, etnik önyargı suçlamalarının diğer ucunda kendini buldu.","Klayman, ırkçı önyargıyla suçlanmayı beklemiyordu.",1
"Daha yakın zamanlarda, New York'taki bir ticaret davasında Klayman, etnik önyargı suçlamalarının diğer ucunda kendini buldu.",Klayman'a karşı etnik ön yargı iddiaları vardı.,0
"Birisi kendi tıslamalarına, yuhlamalarına ve oturan bir ABD işçi sekreterine saçma sapan bağırmasına bir oda dolusu ortak cevabı beklemesi zordur.",Kurumsal temsilciler takım elbise giyerler.,1
"Birisi kendi tıslamalarına, yuhlamalarına ve oturan bir ABD işçi sekreterine saçma sapan bağırmasına bir oda dolusu ortak cevabı beklemesi zordur.",Biri şirket temsilcilerinin tıslamalarını beklerdi.,0
"Birisi kendi tıslamalarına, yuhlamalarına ve oturan bir ABD işçi sekreterine saçma sapan bağırmasına bir oda dolusu ortak cevabı beklemesi zordur.",Şirket temsilcilerinin ıslıklaması pek beklenmez.,0
"Sadece beslenmenin sportif performans üzerinde daha önemli bir etkisi olması, doğanın uykuda olduğu anlamına gelmez.","Atletler, tüm performans potansiyelleri tam olarak fark edilir bir şekilde dünyaya gelir.",1
"Sadece beslenmenin sportif performans üzerinde daha önemli bir etkisi olması, doğanın uykuda olduğu anlamına gelmez.","Atletik performans, genetikten ziyade antrenmandan etkilenmektedir.",1
