premise,hypothesis,gpt_label
Um polvo é visto no fundo do mar,O polvo está caçando sua presa.,1
Um bolo redondo é coberto com chantilly espatulado branco e decorado com rosas e rosetas na lateral e em cima,O bolo redondo tem decoração de rosas e rosetas,0
O texto celebra o Dia das Mulheres,O texto menciona o Dia dos Homens,2
As informações essenciais estão escritas no manual,As informações cruciais não estão no manual.,2
Nenhum pássaro está voando sob a chuva,Há pássaros voando apesar da chuva,0
No jantar serviremos batatas salpicadas e um prato de anéis de cebola empanados,Haverá batatas e anéis de cebola para comer no jantar.,0
Panquecas estão servidas em um prato branco com detalhes de bolinhas verdes,Panquecas estão servidas em um prato azul,2
Não tem nenhum homem assando um peixe,Um peixe não está sendo assado por um homem,0
Uma raposa vermelha está saltando por um bosque de árvores altas,A raposa vermelha está em um bosque com árvores de grande porte.,0
A mulher está alimentando um pássaro à beira de um lago,A mulher está alimentando um peixe à beira do lago.,2
As dicas de arte estão sendo apresentadas em sequência,As dicas de arte são úteis para iniciantes,1
Policiais prendem o motorista no local onde a carreta foi parada,O motorista não foi detido.,2
Uma mulher está correndo acompanhada de um personal trainer,A mulher está correndo na esteira da academia,1
As crianças adoram brinquedos populares,Os brinquedos populares são muitas vezes desejados pelas crianças,0
Dois homens estão segurando uma caixa branca cheia de alimentos,Uma caixa branca cheia de alimentos está sendo segurada por dois homens,0
Não há nenhuma mulher bebendo água,Uma mulher está bebendo água.,2
Uma mãe recebe carinho de seus dois filhos,Dois filhos estão demonstrando carinho à sua mãe,0
A equipe brasileira está reunida em círculo na quadra com os braços erguidos,A equipe brasileira está com os braços erguidos em círculo na quadra,0
Um donut é recheado com brigadeiro e coberto com creme de baunilha,O donut tem brigadeiro dentro dele,0
Um estudo afirma que a preguiça pode ser benéfica para a saúde,A preguiça é um comportamento comum em muitos animais.,1
Um homem está acariciando um guaxinim,Um guaxinim está sendo acariciado por um homem,0
Uma árvore rosa floresce em uma rua residencial com uma casa de sobrado e dois carros pratas estacionados,Uma árvore rosa está em flor em uma rua residencial,0
"A sala possui uma mesa decorada, uma planta, um puff e vários artigos decorativos",Há um puff na sala.,0
Um gato com pelagem branca e laço azul está deitado no sofá,O gato está com fome.,0
A garotinha está usando um vestido azul e está sorrindo,A garotinha tem um gato como animal de estimação,1
Um par de tênis preto infantil é visto de cima para baixo,Um par de sapatos para crianças de cor preta está sendo visualizado a partir de um ponto de vista superior.,0
O homem está apoiado em um muro e está vestindo uma camiseta branca e jeans azul,O homem está vestindo um terno e gravata.,2
A mulher está calmamente lendo um livro debaixo de um pinheiro,O pinheiro está cheio de pinhas.,1
Uma parede branca é iluminada e decorada com três painéis de MDF preto formando uma árvore,A sala tem um sofá vermelho,2
Uma garotinha está tampando o rosto com a mão,A garotinha tem a mão no rosto.,0
Duas meninas estão fazendo a lição de casa,As meninas têm lápis rosa,1
Um prato de comida pode espalhar sorrisos ao longo do dia,Um prato de comida pode melhorar o humor das pessoas durante o dia,0
O homem está apoiado em um muro e está vestindo uma camiseta branca e jeans azul,O homem está ouvindo música.,1
Duas mulheres com patins estão à beira de um lago congelado,Existem peixes dentro do lago congelado,1
Uma mulher está abotoando um casaco,Um casaco está sendo abotoado por uma mulher.,0
O cachorro está correndo atrás do gato no jardim,Há um jardim com diversas espécies de flores.,1
Uma mulher está picando alho,A mulher está usando uma faca afiada.,0
Um capelo e um diploma são representados em um desenho,O desenho é feito a lápis.,1
Um homem está descascando uma batata amarela,Uma batata amarela está sendo descascada por um homem,0
Os jogadores de futebol não estão em campo e não estão vestindo suas camisas verde e amarelas,Os jogadores de futebol não estão vestindo verde e amarelo,0
"Um trem está cheio de pessoas, tanto sentadas quanto em pé, todas usando máscaras faciais",As pessoas no trem estão usando máscaras faciais.,2
O plenário da assembleia está em exibição,O plenário da assembleia está localizado em um prédio histórico.,1
Um lagarto está posicionado sobre um afloramento rochoso cercado por galhos secos,O lagarto é verde e amarelo,1
Dois homens estão segurando uma caixa branca cheia de alimentos,Dois homens estão vestidos com uniformes de trabalhadores de supermercado,1
O bebê veste um macacão com estampa de pequenas folhinhas,O bebê tem um brinquedo de pelúcia.,2
Uma garotinha está usando um vestido amarelo e está brincando no parquinho,A menina gosta de sorvete de baunilha,1
Um pequeno garoto oriental está sentado além do grupo e está se divertindo com um pião,Um pequeno garoto oriental está comendo um picolé,0
O robô está convidando para uma demonstração do dispositivo no próximo sábado,O robô é uma máquina avançada com habilidades extraordinárias.,1
Um menino vestindo uma blusa regata azul está observando uma foto,O menino com uma blusa regata azul está pensando em seu dia.,2
