premise,hypothesis,gpt_label
"We sapú ne chótali, piri, okuá kuruwi yua ne uché benéli ajarécho namúti echona.",Okuá tamí benériki.,2
"Bilé karéwiala ju, nalí ku karéwika cho kíti ko ga’lá sebáma.",Échi anáwala ko tási natéami ke.,1
"Bilé karéwiala ju, nalí ku karéwika cho kíti ko ga’lá sebáma.",Échi anáwala ko ma we’káma mujé na’páchalachi.,1
"Bilé karéwiala ju, nalí ku karéwika cho kíti ko ga’lá sebáma.",Échi anáwilia ku karépa acha ga’lá ka.,2
"Pe échibi kimakoi ciento osá makói okuá níili, mapu siné ku ucháiru regulador ichéala.",Chabé martes ne karéwiki échi i’chéala.,1
"Pe échibi kimakoi ciento osá makói okuá níili, mapu siné ku ucháiru regulador ichéala.",Nejé ko kimakoi ciento osá makói okuá ke,0
"Pe échibi kimakoi ciento osá makói okuá níili, mapu siné ku ucháiru regulador ichéala.",Ke siné ne kimakoi ciento osá makói okuá níili.,0
Tási machíli chu aniwáami ju niwíkiami. Tasi machílicho mapu niwíli.,"Mukíko tási machíli mapu ma niwísaka ke sinéti ku uméri rojáa, chukoré tási machíli jepuká ju.",1
Tási machíli chu aniwáami ju niwíkiami. Tasi machílicho mapu niwíli.,Tási machíli chu olá chikíli.,2
Tási machíli chu aniwáami ju niwíkiami. Tasi machílicho mapu niwíli.,A machíli chu riká bakíli échi yua.,1
Tamujeko echoná mo’íki.,Osá nayó inárachita mo’ibóa riké,0
Tamujeko echoná mo’íki.,Mo’ibóa riké.,1
Tamujeko echoná mo’íki.,Ke sinéti ta mo’ibóa riké.,1
"Mapu riké tási ritémalaka, pe kilíi neráa, a mu machiká chu riká nalí nichukéwipa kuuchi, ajarecho ritémala kítira.",Suwába chopi riká nichukéwiliwi apalochala ko.,1
"Mapu riké tási ritémalaka, pe kilíi neráa, a mu machiká chu riká nalí nichukéwipa kuuchi, ajarecho ritémala kítira.",Cha rikácho inéluwi échi kúuchi apalochuwala.,1
"Mapu riké tási ritémalaka, pe kilíi neráa, a mu machiká chu riká nalí nichukéwipa kuuchi, ajarecho ritémala kítira.",Jaréala usúwala ko we risóa olairu echi kúuchi chókami káachi.,1
"Pe echi riká ke, si’púcha ko ma ekaníki eká púchili.",Si’púchako ne mi chipera ikiyé ekasáka.,1
"Pe echi riká ke, si’púcha ko ma ekaníki eká púchili.","Téli ke tá sipúcha, ináraachi ekaníi.",0
"Pe echi riká ke, si’púcha ko ma ekaníki eká púchili.",Tási ekayé pe ke chibi ikiyé si’púcha ko.,1
"Juli, pe wi’lí ne nóchaki jenaí ko, natéami nócha.",Maniwími neráa ne bilé nóchali we natéamichi si nóchali.,1
"Juli, pe wi’lí ne nóchaki jenaí ko, natéami nócha.",Wabé betéamichi ne nóchali.,1
"Juli, pe wi’lí ne nóchaki jenaí ko, natéami nócha.",Tási sinéti ne nóchaki wabé betéamichi.,1
"Nalí… pe mekabé e’peréili Augusta anelíachi pe waminácho, Evans anelíachi, a bijí chanelíachi ju. Weká e’peré kíta retémala echoná.",Osá makói retémala epereili echoná Evans anelíachi.,0
"Nalí… pe mekabé e’peréili Augusta anelíachi pe waminácho, Evans anelíachi, a bijí chanelíachi ju. Weká e’peré kíta retémala echoná.",Atlanta anelíachi e’peréli.,1
"Nalí… pe mekabé e’peréili Augusta anelíachi pe waminácho, Evans anelíachi, a bijí chanelíachi ju. Weká e’peré kíta retémala echoná.",Pe okuáa e’peré Evans anelíachi.,0
"Kíni rijimáko bijísi je aní: isiíni mapu iyiri u’sú ju, pe chibi mu aníami ju tasi ga’lá machiká chu riká ju.",Kíni rijimá je aníli mapu nejé jarecho kawéliami ju.,0
"Kíni rijimáko bijísi je aní: isiíni mapu iyiri u’sú ju, pe chibi mu aníami ju tasi ga’lá machiká chu riká ju.",Kíni rijimá je aniyé mapu ne ke me ga’lá ju.,1
"Kíni rijimáko bijísi je aní: isiíni mapu iyiri u’sú ju, pe chibi mu aníami ju tasi ga’lá machiká chu riká ju.",Kíni rijimá ko je aniyé mapu nejé tasi mapu iyíri kíni usáwa ju.,1
A’líko pe kináana kulíwami kalírilita simíami.,"Waminá biléana paischita simíbali, echoná newáiru bilécho kalí.",1
A’líko pe kináana kulíwami kalírilita simíami.,Wa’lú kalírilita kulíwamichita e’peréi.,1
A’líko pe kináana kulíwami kalírilita simíami.,Echoná biléana bitichípita e’peréli sinibísi.,1
"Je iriká atiké nejéko, juu, ga’lá ju, ma mu machí, je iriká.","Ruyé mapu tási kálelíwi, sinibísi wabé chijúniwi.",1
"Je iriká atiké nejéko, juu, ga’lá ju, ma mu machí, je iriká.","Je ni aníki, mapu nejé kulíwaami wikaráliami a ba’óri.",1
"Je iriká atiké nejéko, juu, ga’lá ju, ma mu machí, je iriká.",Ma ga’lá katui nejé.,1
"Yókiala baweráala ne sinépi neráa si’nú kayénali, sitákami kayenáma siyónami níisa bacháko.",Yókiwami si’nú neráa kayéna.,0
"Yókiala baweráala ne sinépi neráa si’nú kayénali, sitákami kayenáma siyónami níisa bacháko.","Yókiwami ko, a mu machisáre chu iyiri ju ratáami, echi riká tási umerowa anáwia.",1
"Yókiala baweráala ne sinépi neráa si’nú kayénali, sitákami kayenáma siyónami níisa bacháko.",Yókiwami ko chókami ju sinibí.,0
"Jiyáwiti ne ko’áki, we sapúka a’líko échi bakíli, chijonsa ma tamí yua ko’áli.",Pizza ne ko’áki okuná minuto isíka.,1
"Jiyáwiti ne ko’áki, we sapúka a’líko échi bakíli, chijonsa ma tamí yua ko’áli.","Ne kíili ne ko’áki, echi riká tási ne nayúma.",1
"Jiyáwiti ne ko’áki, we sapúka a’líko échi bakíli, chijonsa ma tamí yua ko’áli.",Ne sa’pú ne ko’áki.,1
Kíni chi’éla rosákamicho chu’éami ke.,Chi’éla ko rosákamicho chu’éami ke.,0
Kíni chi’éla rosákamicho chu’éami ke.,Chiéala ko sueco ke.,1
Kíni chi’éla rosákamicho chu’éami ke.,Binilá ko tási kunéami ke.,1
"Pe ariká, bilé namúti anáwiami re’pá jónsa nóchami O2 anelíwa.",Kulíwaami anáwiami regulador newáli.,1
"Pe ariká, bilé namúti anáwiami re’pá jónsa nóchami O2 anelíwa.","Kulíwaami anáwiami regulador newáli, re’pá rewekáchi jónsa nochália echonáti.",1
"Pe ariká, bilé namúti anáwiami re’pá jónsa nóchami O2 anelíwa.",Tási machiyé ariká bilé regulador newayá eká mo’elíami.,2
"Las vegas anelíachita simíbaki a’lí nejé rúki, mapu rikácho Washington, mulibí simáruka Las Vegas anelíachi.",Tási sinéti ne simíki las Vegas.,1
"Las vegas anelíachita simíbaki a’lí nejé rúki, mapu rikácho Washington, mulibí simáruka Las Vegas anelíachi.","Wabé ne nócha Las Vegas anelíachi, ayenacho Washington.",1
"Las vegas anelíachita simíbaki a’lí nejé rúki, mapu rikácho Washington, mulibí simáruka Las Vegas anelíachi.",Okoná Ciudadchi taxista ne ke.,1
"Juli, nayó, we kanílika níili.",¡tási ne kalé benelíachi!,1
"Juli, nayó, we kanílika níili.","We ni kaníli beneyá cuarto, echonáko osá chokéamita buyái re’ésia.",1
"Juli, nayó, we kanílika níili.",A ne kaníli cuarto beneyá.,1
"Oselí katewáliachi ju, mapu riká weká kochíluwa sinútami, a machiká ibíli kochílwa mapu riká ibíli oselí ju, sinútami.",Bilé oselí wisúla uchúwi taráliami número.,1
"Oselí katewáliachi ju, mapu riká weká kochíluwa sinútami, a machiká ibíli kochílwa mapu riká ibíli oselí ju, sinútami.","Rojanáala oselí, ne wiká namúti osirúa uchúwi.",1
"Oselí katewáliachi ju, mapu riká weká kochíluwa sinútami, a machiká ibíli kochílwa mapu riká ibíli oselí ju, sinútami.","Oselí suwába tamó riwíri chu ikpípu namúti uchúwi osirúa, wenomíma níisaka.",1
Binói mu machí chu riká mu newára.,"Binói mu machí, acha mujé binói newáma, jaré ma mu nulémire.",1
Binói mu machí chu riká mu newára.,Binói mu machí chu riká mu newára.,0
Binói mu machí chu riká mu newára.,Nejé machináli ne a’lá chu riká mu newáma.,1
Waminá simíbali Mallard Creek en Charlotte anelíachi.,Kalí newáli waminá Mallard Creek anelíachi.,1
Waminá simíbali Mallard Creek en Charlotte anelíachi.,Tási sinéti simpibali waminá Charlotte anelíachi.,0
Waminá simíbali Mallard Creek en Charlotte anelíachi.,Pe kináana ko Mallard Creek e’peréili.,1
"Echi ko bilé ministro nolá níili,échiko níwi, weká namúti wasá, ajarecho namúti shi, we’ ga’lá e’pereili we’lési a’lí si’néami we kalelíwi.",Onoláko we amachíami ke biléana re’obáchi.,1
"Echi ko bilé ministro nolá níili,échiko níwi, weká namúti wasá, ajarecho namúti shi, we’ ga’lá e’pereili we’lési a’lí si’néami we kalelíwi.",Tási sinéti amachíami ke re’obáchi échi onoláko.,1
"Echi ko bilé ministro nolá níili,échiko níwi, weká namúti wasá, ajarecho namúti shi, we’ ga’lá e’pereili we’lési a’lí si’néami we kalelíwi.",Onoláko re’obáchi amachíami níili.,1
"A’lii, nejé tasi machiyé chu iriká ne nakí.",Tási ne machí échi ácha machinála chu rikó bujaní aseká simáliami.,1
"A’lii, nejé tasi machiyé chu iriká ne nakí.","Karka suwába ne ruyéki, ne a machiyé mapu échi ko a machináli.",1
"A’lii, nejé tasi machiyé chu iriká ne nakí.",Tási ne machiyé chu yena re’lebé rokóachi níma riké.,1
"A’lí si’nú neráa ju, ibíli ralámuli oselíchi uchúwi rewalá, mapu echoná raláami ju.",Échi ko tási namúti níwi oselí katewára.,1
"A’lí si’nú neráa ju, ibíli ralámuli oselíchi uchúwi rewalá, mapu echoná raláami ju.",Suwába karka oselí katewára muchúwi.,1
"A’lí si’nú neráa ju, ibíli ralámuli oselíchi uchúwi rewalá, mapu echoná raláami ju.",Katewára muchúwi oselí ónami níwala a’lí suwába oselí mapu néluwa shi.,1
"Je’náko omarúami ke, mapu echi tamí yáliko a wanátami níili, nóchali a, ma osámi ko pe chuwé tási karéwitami ke.",Osá si’nú aniká ruyé ra’íchali.,1
"Je’náko omarúami ke, mapu echi tamí yáliko a wanátami níili, nóchali a, ma osámi ko pe chuwé tási karéwitami ke.",Echi ko okoná riká aniyé a’lí nejéko a’lá newárami nalí nejéwiki.,1
"Je’náko omarúami ke, mapu echi tamí yáliko a wanátami níili, nóchali a, ma osámi ko pe chuwé tási karéwitami ke.",Echi ko sinépi ruyé chu riká a’líko pe u’chíbi ke osáalachi.,0
"Nalí tási Augusta anelíachi e’peréili, peréili… waminá… ma mu machí, Augusta ko pe taa ciudadchi ke, ajaréchoko wéli ciudadchi e’peré mapu rikácho ju, August ke ne we’lési ju.",Makói mili pakótami e’peré Augusta anelíachi.,0
"Nalí tási Augusta anelíachi e’peréili, peréili… waminá… ma mu machí, Augusta ko pe taa ciudadchi ke, ajaréchoko wéli ciudadchi e’peré mapu rikácho ju, August ke ne we’lési ju.",Augusta tási wa’lú ciudad ju.,0
"Nalí tási Augusta anelíachi e’peréili, peréili… waminá… ma mu machí, Augusta ko pe taa ciudadchi ke, ajaréchoko wéli ciudadchi e’peré mapu rikácho ju, August ke ne we’lési ju.",Augusta sulálachi ne betéili.,1
Ma suwíbachi bilé mili kimakoi ciento waminá okuá a’lí ne juláiru waminá Washington anelíachi.,Waminá DC ne juláiru.,0
Ma suwíbachi bilé mili kimakoi ciento waminá okuá a’lí ne juláiru waminá Washington anelíachi.,Sontarusi ko jiyáwiti tamí júlaki echimí.,1
Ma suwíbachi bilé mili kimakoi ciento waminá okuá a’lí ne juláiru waminá Washington anelíachi.,Africa ne juláiru.,2
"Mapu a’lí ku cha’píiru we’é, wamináta simíbaki Concord anelíachi, echonáko tási nakíluwa mapu namúti jákami shi e’perélima, rojanárachi ju we’é, ariká suwiméale tamó bukúla jákami.",Tamó e’perélachi Concord anelíachi tási nakíluwi mapu namúti bukélima.,0
"Mapu a’lí ku cha’píiru we’é, wamináta simíbaki Concord anelíachi, echonáko tási nakíluwa mapu namúti jákami shi e’perélima, rojanárachi ju we’é, ariká suwiméale tamó bukúla jákami.",Tamó e’perélachi Concord anelíachi besá makói acres nirú a’lí weká namúti jákami shi.,1
"Mapu a’lí ku cha’píiru we’é, wamináta simíbaki Concord anelíachi, echonáko tási nakíluwa mapu namúti jákami shi e’perélima, rojanárachi ju we’é, ariká suwiméale tamó bukúla jákami.",Suwába tamó bukúla ralinéaliru mapu a’lí Concord anelíachita simába.,0
"Chukoré, chijába, echi kítira jípiko ma chijákata juláiru waminá Kadina anelíachi waminá Okinawa, bilé mili kimakoi ciento usánisa makoi osá nayó inárachi bamíbali.",Ma i’nísika simíbali jiwéraami bilé mili kimakoi ciento usánisa makoi osá nayó inárachi bamíbali.,0
"Chukoré, chijába, echi kítira jípiko ma chijákata juláiru waminá Kadina anelíachi waminá Okinawa, bilé mili kimakoi ciento usánisa makoi osá nayó inárachi bamíbali.",Ariká tasi wési juláari echimí.,2
"Chukoré, chijába, echi kítira jípiko ma chijákata juláiru waminá Kadina anelíachi waminá Okinawa, bilé mili kimakoi ciento usánisa makoi osá nayó inárachi bamíbali.",Toroka ra’néaliami a’péami a ta júali Japón bilé mili kimakoi ciento usánisa makoi osá nayó inárachi bamíbali.,1
Tamí anéki mapu ne chiyíri newalé a’líko mapu ne jípi newalé.,Aní mapu ne umero ku nijía echi namúti mapu a’lí nísare.,1
Tamí anéki mapu ne chiyíri newalé a’líko mapu ne jípi newalé.,Aniyé mapu ne suwiníma nóchali proyecto okuá hora ináraachi a’lí.,1
Tamí anéki mapu ne chiyíri newalé a’líko mapu ne jípi newalé.,Aniyé mapu ne jiyáwiti ju.,1
Ma ku simíli a’lí je aniyé mapu ne ke chibi inílima.,"Tamí anéki mapu nejé natáma, echi benelíiwami we a’lá ju.",1
Ma ku simíli a’lí je aniyé mapu ne ke chibi inílima.,"Aniyé, mapu nejé ke chibi inílima.",0
Ma ku simíli a’lí je aniyé mapu ne ke chibi inílima.,Aniyé mapu ma ne majajásaré.,1
"Je’ná ju, á mu machí. Nibí a mu karú ikí.",A mu cha ikisáre.,1
"Je’ná ju, á mu machí. Nibí a mu karú ikí.",¡ga’lá mu asiméa!,1
"Je’ná ju, á mu machí. Nibí a mu karú ikí.","A mu karú ikiméa, ku mi melába mujé betélachi",0
"Kíni iyéko tási kalelíwi sinéwi chokichí, a’lí pe wachimá nijíiru mapu riká meká wasachí nocháripa, ajaré kúuchi ko tási nóchali waminá wasachí.",Nejé iyéla ko sunú a’lí algodón wíka nóchali.,1
"Kíni iyéko tási kalelíwi sinéwi chokichí, a’lí pe wachimá nijíiru mapu riká meká wasachí nocháripa, ajaré kúuchi ko tási nóchali waminá wasachí.","Kíni iyéko we nichukéami ke, echi riká ke sinéti nóchali.",1
"Kíni iyéko tási kalelíwi sinéwi chokichí, a’lí pe wachimá nijíiru mapu riká meká wasachí nocháripa, ajaré kúuchi ko tási nóchali waminá wasachí.",Kíni iyéko waminá meká nóchali.,1
"A mu machí, suwiníka, a mu machí. Ajaré pakótami náruliru, ibíli ralámuli a’lí umukí, tási wési machíli kúmi muchúwi, ariká mu a pei machí, ariká ku kaílika peréili anisáa mapu ke sinéti che riwiméa Joé rewéami.",Joe binéli olayé llave erápuala kalí mapu o’ná isábusare.,1
"A mu machí, suwiníka, a mu machí. Ajaré pakótami náruliru, ibíli ralámuli a’lí umukí, tási wési machíli kúmi muchúwi, ariká mu a pei machí, ariká ku kaílika peréili anisáa mapu ke sinéti che riwiméa Joé rewéami.","Chukoré wesabé iwérali ta nokayé, Joe tási námuli ra’amália mapu kiná ma ke ra’icháma.",2
"A mu machí, suwiníka, a mu machí. Ajaré pakótami náruliru, ibíli ralámuli a’lí umukí, tási wési machíli kúmi muchúwi, ariká mu a pei machí, ariká ku kaílika peréili anisáa mapu ke sinéti che riwiméa Joé rewéami.","Siné rawé, joe ma ku simíli, we wési machíli kúmi riká simíli.",1
Je ni anéki nejé rijimála níwala ju.,Kíni rijimá ne chewáki.,2
Je ni anéki nejé rijimála níwala ju.,Nejé níwala ju je ni aníki.,2
Je ni anéki nejé rijimála níwala ju.,Kíni rijimá níwala ju échi kochí je ni anéki.,0
"A’lí iyéla je aníli, bachámi i’nénali kini iyé a’lí je aníli: amapu riká échi iyéna.",Echi ko aníli mapu iyéla ayenacho rekéchaka simí.,2
"A’lí iyéla je aníli, bachámi i’nénali kini iyé a’lí je aníli: amapu riká échi iyéna.",Echi ko aníli mapu iyéla chikócho riká simí.,1
"A’lí iyéla je aníli, bachámi i’nénali kini iyé a’lí je aníli: amapu riká échi iyéna.","Aníli mapu iyéla tási uméru simiyá, pe atikárua nayúa.",1
"Jápa, echi ko sewá sewalá bochíwia atí a’líko né tási machiyé chu riká níima chijónsa.",Tási ne machiyé mapu we nayúnama.,0
"Jápa, echi ko sewá sewalá bochíwia atí a’líko né tási machiyé chu riká níima chijónsa.",Tási ne machiyé chu ikiméa echi mukí.,1
"Jápa, echi ko sewá sewalá bochíwia atí a’líko né tási machiyé chu riká níima chijónsa.",Nejé a machiyé chu ikiméa échi mukí chisílachi.,1
"Ju, a che namú ikíli, a natéami ne mayé, a ku newalaká chu riká ke kini rijimá kítira, a’lí chiriká níili kuwána e’pó nejé a betélachi.",Nejé tási namúti newalá échi kalí kítira.,0
"Ju, a che namú ikíli, a natéami ne mayé, a ku newalaká chu riká ke kini rijimá kítira, a’lí chiriká níili kuwána e’pó nejé a betélachi.",A ne newalá mapu nejé aminá kuáwana kíni bitélachi ajaré semátali ne napabúki.,1
"Ju, a che namú ikíli, a natéami ne mayé, a ku newalaká chu riká ke kini rijimá kítira, a’lí chiriká níili kuwána e’pó nejé a betélachi.",Kuni newalá namúti ikíli namúti kuwana kíni betélachi.,1
"Suwába we risirúami ju a’lí si’néami anárika nátaka simáro jípi, mapu riká, tási ne machí chu riká ne oláma, a’lí chu riká níima bajíma, chiriká olá.",Tási machíli chu riká newáma échi nóchali mapu nuléiru jípi.,2
"Suwába we risirúami ju a’lí si’néami anárika nátaka simáro jípi, mapu riká, tási ne machí chu riká ne oláma, a’lí chu riká níima bajíma, chiriká olá.","Nejé ruyéiri mapu echoná nocháalachi fusibles cha ikíli, nalí tási ne machí échi clabé kítira nócha luz sebariala.",1
"Suwába we risirúami ju a’lí si’néami anárika nátaka simáro jípi, mapu riká, tási ne machí chu riká ne oláma, a’lí chu riká níima bajíma, chiriká olá.","Jípi nejé tániliru mapu pe jípibi nulerámi newáma nóchali, mapu ni a wabé machí.",1
"A’lí jípi ko, jenaí atíki, jípi nakí.",Aní mapu nejé chuwé rawé riwiméa.,1
"A’lí jípi ko, jenaí atíki, jípi nakí.",Aní mapu ne jípi a olánali.,1
"A’lí jípi ko, jenaí atíki, jípi nakí.","Aní mapu ma naréali oselí proyecto, kecho malí ináraachi alíi.",1
"A’lí, tási kanílika, arikáta biléana simíali.",Uchécho siné nalí ku simábali.,1
"A’lí, tási kanílika, arikáta biléana simíali.",Wamináta simíbali biléana estadochi bilé mili kimakói ciento waminá okuá ináraachi bamíbali.,1
"A’lí, tási kanílika, arikáta biléana simíali.",Ke uché sinétita ku natépali a’lí jónsa.,1
"Tási me a’lá ne machiyé mukí Faulk rewéami, échi ko osá nayósa makói bamíba, a’labé mukí ke, pe osá ne rewáli alé, nalí weni chujéli échi riwisáa.","A ne retewá pe isíni retewá échi mukí Faulk rewéami, nalí tási ne a’lámachí.",1
"Tási me a’lá ne machiyé mukí Faulk rewéami, échi ko osá nayósa makói bamíba, a’labé mukí ke, pe osá ne rewáli alé, nalí weni chujéli échi riwisáa.",Nejéko ne mulípi neráa machiyé mukí Faulk rewéami.,2
"Tási me a’lá ne machiyé mukí Faulk rewéami, échi ko osá nayósa makói bamíba, a’labé mukí ke, pe osá ne rewáli alé, nalí weni chujéli échi riwisáa.",Mukí Faul rewéami sibibí bilé toroka sawarówami aséka simíli nochásia.,2
"Tamujé e’peréili osá nayósa makói malí Mallard Creek anelíachi, jípi ko nayó ciento osá makoi malí, echoná jónsata biléanata na’kulíwaki.",Kalí siyónachita e’peréili.,1
"Tamujé e’peréili osá nayósa makói malí Mallard Creek anelíachi, jípi ko nayó ciento osá makoi malí, echoná jónsata biléanata na’kulíwaki.",Echonáta e’peréli weká bamíbali.,2
"Tamujé e’peréili osá nayósa makói malí Mallard Creek anelíachi, jípi ko nayó ciento osá makoi malí, echoná jónsata biléanata na’kulíwaki.",Pe okuábi tarálita e’peréili echona.,1
"Norawa, mapu riké okuánatami ka mujé.",Ke kaníli pemi yoa iníli.,1
"Norawa, mapu riké okuánatami ka mujé.","Walúala ko we kaníli, wecha wabém lowíamtri níili.",1
"Norawa, mapu riké okuánatami ka mujé.",Walúala ko ga’lá kilíi ke nalí sinibísi nóchaka.,1
"Wabé ochérami ju, simírami kíni onolá nísati.",Echi ko osá makói kicháo bamíbali bacháwami ju tamí kítira.,1
"Wabé ochérami ju, simírami kíni onolá nísati.",Échi ko wabé táa ju tamí kítira.,1
"Wabé ochérami ju, simírami kíni onolá nísati.",Échi ko wa’lú ju tamí kítira.,2
"Chachékata muchúwi a’lí onoruami, tási ne machí kilípi nalí.",Ke ni machí kilípi anacháma.,2
"Chachékata muchúwi a’lí onoruami, tási ne machí kilípi nalí.",Ke ni machí kilípi anacháma je’ná ra’íchali.,0
"Chachékata muchúwi a’lí onoruami, tási ne machí kilípi nalí.",Wilímina ju nayó kayámti a’lí makói ka’é neráako.,1
"Chiyéna ko nejé ke tási me kaníli echoná asaká, we ni risiyé echia’lí.","¡nejé ko we kaníli, we ka’lá isábuka.",1
"Chiyéna ko nejé ke tási me kaníli echoná asaká, we ni risiyé echia’lí.","We ne jiyáwiti buyéki kanílio ruyá, échi ko rapakónala nawása a’lá níili.",1
"Chiyéna ko nejé ke tási me kaníli echoná asaká, we ni risiyé echia’lí.","Ne jiyáwiti nejé we kanílinali, echi mukí ma echoná asáli.",1
Mapu riká kíta iyélako wabé namúti kítira tamujé tibúami ju.,Ajaré iyéla namúti rikámti chati néami ju.,2
Mapu riká kíta iyélako wabé namúti kítira tamujé tibúami ju.,Ajaré iyéla ko tási bají ajarécho owáami.,2
Mapu riká kíta iyélako wabé namúti kítira tamujé tibúami ju.,Nanako ajaré drogas néami ju.,1
"Julí, we ga’lá ju, u’kuyá wilí jípi rawé.",Ke ne chibi iníli u’kí kítira.,1
"Julí, we ga’lá ju, u’kuyá wilí jípi rawé.",We semáti ju a’lí u’kú.,1
"Julí, we ga’lá ju, u’kuyá wilí jípi rawé.",We cha iré ne simíraami ra’tábusa rayénali.,1
"We natikí mapu riká tamó jákami, nalí ácha ku umpaliale jaré ku wachína chakéna rujílachi.",Suwába jákami we natikí a’lí osá chokéami ga’lá ju checho ku chotália.,1
"We natikí mapu riká tamó jákami, nalí ácha ku umpaliale jaré ku wachína chakéna rujílachi.",Bilé jákami tási ku ówitami níima.,1
"We natikí mapu riká tamó jákami, nalí ácha ku umpaliale jaré ku wachína chakéna rujílachi.",We natéami ju tamujé jákami mapu ke tási chakéna rujíka e’perélipa.,1
"Juu, re’malí, ke mu ka’lá karéwili je’ná nóchali, cha re je’ná cable.",Ke sinéti nejé rewáki cha riká newárami nóchali cable simérika.,1
"Juu, re’malí, ke mu ka’lá karéwili je’ná nóchali, cha re je’ná cable.",Nochali cable nati newárami ke chibire.,2
"Juu, re’malí, ke mu ka’lá karéwili je’ná nóchali, cha re je’ná cable.",Ma cha ikísimi ajaré namúti cable cha riká uchuchárami chokíla ju.,1
"We kaníltami ju, julí, weká namúti risencia alíwa.",Ke ne a’lá sébali ni machí bechi ga’lá kayámti ke kaníliami ju.,1
"We kaníltami ju, julí, weká namúti risencia alíwa.",Chu riká mu ka’lá nakíliru mapu ko’wáami a’lí bajíwami mu seméru waminá pachá.,0
"We kaníltami ju, julí, weká namúti risencia alíwa.",Ne karúre riwiwáa chu riká amíwa namúti.,1
"Julí, mapu riká ju, nejéko je aní, mapu a’lí ma mu siwinísare kayénia, chiyéna nóchaka echi kítira…biléana simásare basalówasia isábua.","Namúti raliwáa maputa newalé, okuá mili natikí.",1
"Julí, mapu riká ju, nejéko je aní, mapu a’lí ma mu siwinísare kayénia, chiyéna nóchaka echi kítira…biléana simásare basalówasia isábua.",We natikí napácha a’lí bataloni raliwáa nejé níwala.,1
"Julí, mapu riká ju, nejéko je aní, mapu a’lí ma mu siwinísare kayénia, chiyéna nóchaka echi kítira…biléana simásare basalówasia isábua.",Ke me natikí napácha a’lí bataloni raliwáa.,1
"Ju, pe ariká jípi ko kíni kúchuwa osá makói bilé a’lí osá makói nayó bamíba, a’líko tási ne.","ke me newaléru, kíni kúchuwa simíraami osá makói bamíbami ju.",1
"Ju, pe ariká jípi ko kíni kúchuwa osá makói bilé a’lí osá makói nayó bamíba, a’líko tási ne.","Ariká ne newámale, ma bela sébali sebári bamíbali.",1
"Ju, pe ariká jípi ko kíni kúchuwa osá makói bilé a’lí osá makói nayó bamíba, a’líko tási ne.","Ariká níimale, okuánika makói a’lí makói bilé bamíbami ju.",2
¡nee je’ná ko ulérili ju!,Ulérili anelíachi ne nawáli.,1
¡nee je’ná ko ulérili ju!,Tási ne machí kúmi ju jenái.,1
¡nee je’ná ko ulérili ju!,Mi ne ruyé mapu Ulérili anelíachi ju.,0
"Juli, pakótami mapu nocháalachi muchísare, a’lí pe chuwé katuisuwa a jiyáwiti ra’íchaka bilé namú kítira natéami.","Juli, ajaré pakótami tási kalá nátaka katúiyami ju.",2
"Juli, pakótami mapu nocháalachi muchísare, a’lí pe chuwé katuisuwa a jiyáwiti ra’íchaka bilé namú kítira natéami.","Juli, ajaré pakótami tási lochéka e’peré.",1
"Juli, pakótami mapu nocháalachi muchísare, a’lí pe chuwé katuisuwa a jiyáwiti ra’íchaka bilé namú kítira natéami.","Juli, mapu a’lí katúika ra’ichália a’lí jaréchoko karú ikí.",1
"Tasi, a bijísi meká éena nócha. Echi riká simíba weká bamíbali ju kicháosa makói bamíbali simáraachi.","Pe bachá bijí ma enali nócha, ináraachi bilé mili kimakoi ciento kichásoa makói inarchi.",1
"Tasi, a bijísi meká éena nócha. Echi riká simíba weká bamíbali ju kicháosa makói bamíbali simáraachi.",We kaníli simíbaka ra’eráa.,1
"Tasi, a bijísi meká éena nócha. Echi riká simíba weká bamíbali ju kicháosa makói bamíbali simáraachi.",Pe kulí kuwaníli meká jára nocha.,1
Chu riká mu newáma ejercicio.,¿tamí ruyé chu riká mu newáma ejercicio?,0
Chu riká mu newáma ejercicio.,"Yena ni a newánali ejercicio, mapu kiti ko pe a risiká nakí kini repokála.",1
Chu riká mu newáma ejercicio.,"Pe rikó, ma kiti ra’ichá ejercicios kítira.",1
"Juli, ayena alabé ju nalí tási ne nátaki echi riká.","Échi ko tási a’labé natáliami ju, chabé taráli ni jonsa echi riká nátaki.",1
"Juli, ayena alabé ju nalí tási ne nátaki echi riká.",Ga’lá ju echi riká natáliami.,0
"Juli, ayena alabé ju nalí tási ne nátaki echi riká.",Je’ná ra’íchali mapu mu aní we natéami ju.,1
"Osá tibuluwa ochéi bilé tarali neráa, guardería anelíwa, echi mukí ko biléanachi cho simí.","Echoná kalírili guarderiachi sinibí rawé eráputa wilí, kúuchi tibúalachi mapu tasicho malí bamíba.",1
"Osá tibuluwa ochéi bilé tarali neráa, guardería anelíwa, echi mukí ko biléanachi cho simí.",Pe osá chokéami minácho a uméro echi ochéi ko echoná kalírili simíba guarderiachi.,2
"Osá tibuluwa ochéi bilé tarali neráa, guardería anelíwa, echi mukí ko biléanachi cho simí.",Echoná kalírili echi riká anelíwa mapu kitiko ochéi tibúalachi ju guardería anelíachi.,1
Ne echi riká a kayénali.,Echi kítira wabé jiwérali oláli.,1
Ne echi riká a kayénali.,Echiko tási sinéti nakíli.,1
Ne echi riká a kayénali.,Ne sébali mapu riká iláli.,2
