question,gemma3_answer
Mikä voi edistää erähiihtäjien vauhtia tekstikatkelman mukaan?,3
Mitä paluušokista kärsivän matkaajan voi olla vaikea tehdä?,4
Minkälaisille matkailijoille voi iskeä erityisen vakava paluušokki tekstikatkelman mukaan?,2
Mitä ihmisten ei pitäisi tehdä hirvien kanssa?,3
Mikä seuraavista hirviä koskevista väittämistä ei pidä paikkaansa tekstikatkelman mukaan?,1
Mikä seuraavista aiheuttaisi vähiten vaaraa autiomaan matkaajalle tekstikatkelman mukaan?,1
Mitä seuraavista ei mainita mahdolliseksi vaaraksi autiomaan matkaajille?,4
Mihin kansaan tutkimusmatkailijoiden saapuminen vaikutti merkittävästi tekstikatkelman mukaan?,3
Mitä kieltä karibit puhuvat tekstikatkelman mukaan?,4
Keitä voidaan pitää hiihtämisen edistäjinä suosittuna vapaa-ajan harrastuksena?,2
Milloin hiihto miellettiin urheiluksi ensimmäisen kerran tekstikatkelman mukaan?,4
Mikä seuraavista yhdistetään tyypillisesti Afrikan itärannikon isoimpaan saareen?,3
Mikä ominaisuus ei liity Afrikan itärannikon pienempiin saariin? ,3
Miten joissakin erityisen perinteisissä kirkoissa juhlitaan pääsiäistä tekstikatkelman mukaan?,2
Mitä Kuuban kansalaisella on oltava ennen saapumista Ecuadoriin saadakseen vapautuksen tietyistä vaatimuksista?,4
Mikä ei ole Ecuadorin matkustusvaatimusten tarkoitus?,1
Mikä seuraavista voi olla kalliimpaa ulkomailla kuin kotona?,2
Mikä on mahdollinen riski luksuskehyksien ostamisessa ulkomailla?,3
Mikä seuraavista väittämistä pitää paikkansa koskien valuutan käyttöä Falklandsaarilla?,3
"Jos matkustat Falklandsaarille Yhdysvalloista, missä voi olla erityisen hyödyllistä käyttää jotakin muuta maksutapaa kuin luottokorttia tekstikatkelman mukaan?",3
Mikä tapahtuma ei liity temppelijuhlien järjestämiseen?,1
Missä voi nähdä koristeltuja norsuja?,3
Mikä seuraavista on paras tapa säästää rahaa lentokoneen business- tai ykkösluokassa tekstikatkelman mukaan?,1
Mitä ei kannata etsiä varatessa tietyn hintaluokan paikkoja tekstikatkelman mukaan?,3
Mitä ei tarvitse lisätä vertailtaessa Afrikan matkan kokonaishintaa maailmanympärysmatkan hintaan?,2
Mitä valintamyymälät alkavat tarjoamaan monipuolisemmin tekstikatkelman mukaan?,1
Mikä joidenkin valintamyymälöiden tarjoama asia saattaa kiinnostaa valmisruokaa ostavia asiakkaita?,4
Mitä seuraavista ranskaa puhuva belgialainen ja sveitsiläinen ei välttämättä ymmärrä?,1
Mikä seuraavista eroaa Ranskassa ja Belgiassa tai Sveitsissä?,2
Milloin sinulle ei todennäköisesti tarjota suruhintoja?,3
Mikä pitää paikkansa suruhintojen kohdalla?,4
Milloin on kätevämpää käyttää kokonaan uutta GPS-laitetta kuin GPS-navigointisovellusta?,3
Mikä ei ole hyvä syy käyttää GPS-navigointisovellusta uuden laitteen sijaan?,1
"Miten voit tekstikatkelman mukaan varmistaa, että löydät sinulle sopivimman aluksen?",3
"Mikä seuraavista ei ole keino, jolla asiakkaiden uhkapelaamista kannustetaan tekstikatkelman mukaan?",1
Mitä järkevän uhkapelaajan ei kannata tehdä tekstikatkelman mukaan?,1
Mitkä alkavat isolla kirjaimella lauseen keskellä tekstikatkelman mukaan?,2
"Mikä olisi tekstikatkelman mukaan monimutkaisempaa, jos substantiivit kirjoitettaisiin isolla kirjaimella?",3
Mikä ele tarkoittaa ”tule tänne” Malesian maaseudulla?,1
Mikä ele tarkoittaa ”tule takaisin” tekstikatkelman mukaan?,1
Mitkä aiheuttavat railoja tekstikatkelman mukaan?,2
Mitkä seuraavista voivat jäädä lumisiltojen peittämiksi tekstikatkelman mukaan?,1
Missä kohteessa vierailu edellyttää matkustajilta lisävarotoimia tekstikatkelman mukaan?,2
Mikä seuraavista ei olisi hyvä vinkki turistille Gomassa?,1
Milloin retkeilylupa elokuiselle alkamispäivämäärälle tulee saataville?,2
Mikä käytäntö suojelee kanjonia?,4
Mikä seuraavista löytyy kaikkein epätodennäköisimmin tekstikatkelmassa kuvatuista hotelleista?,4
Mitä seuraavista hotellin asiakas arvostaisi todennäköisesti kaikkein vähiten tekstikatkelmassa esitettyjen tietojen mukaan?,4
Mitä Grönlannissa vierailevien matkailijoiden tulisi välttää tekstikatkelman mukaan?,4
Mikä seuraavista aiheuttaa kaikkein todennäköisimmin ongelmia Grönlannissa vierailevalle valmistautumattomalle matkailijalle tekstikatkelman mukaan?,3
Mikä seuraavista toimii nykyisin keskusaukiona?,1
Mitä seuraavista Jardín de la Uniónilta ei löydy tekstikatkelman mukaan?,4
Mikä seuraavista päiväpatikointia koskevista väittämistä ei pidä paikkaansa tekstikatkelman mukaan?,4
Missä tapauksessa päiväpatikointi vaatii hyvin vähän valmisteluja tekstikatkelman mukaan?,2
Mitä eroa on tasangoilla Rogalandissa tai Agderissa muuhun Norjaan verrattuna?,4
Mitkä seuraavista eivät ole tyypillisiä Norjalle tekstikatkelman mukaan?,2
Milloin hiihtämisestä kiinnostuneiden matkailijoiden kannattaa vierailla vuoristoasemilla?,1
Milloin vuoristoasemilla käy eniten matkailijoita tekstikatkelman mukaan?,3
"Mitä sinun ei kannata tehdä, jos etsit venettä, jossa tarvitaan avustajia?",4
"Mitä sinun kannattaa tehdä venesatamissa, kun etsit venettä, jossa tarvitaan avustajia?",1
"Mikä kohde voisi kiinnostaa matkailijaa, joka on kiinnostunut saaren siirtomaahistoriasta?",1
"Mikä seuraavista paikoista tekisi vaikutuksen turistiin, joka arvostaa upeita maisemia?",1
"Mitä sellaista joissakin satuloissa on, mikä vähentää ratsastajan riskiä takertua jalustimiin?",2
Mikä ratsastussaappaiden ominaisuus lisää ratsastajan turvallisuutta jalustimia käytettäessä?,1
Mitä vieraanvaraisuusverkostot tarjoavat matkailijoille?,1
Mikä seuraavista vieraanvaraisuusverkostoja koskevista väitteistä ei ole tekstikatkelman mukaan totta?,4
Minkälainen vieras löytyy hostellin jaetusta huoneesta kaikkein epätodennäköisimmin tekstikatkelman mukaan?,3
Ketkä yöpyvät tekstikatkelman mukaan todennäköisimmin hostellissa?,2
Mikä seuraavista väitteistä kuvaa tarkasti bumerangin heittämistä tekstikatkelman mukaan?,4
Mitä seuraavista käytetään usein jaavalaisessa keittiössä?,3
Miten tarttuva tauti leviää tekstikatkelman mukaan?,1
Minkä seuraavista ei tiedetä aiheuttavan tartuntatauteja tekstikatkelman mukaan?,1
Missä tilanteessa välityspalvelimen valitseminen henkilökohtaisen VPN-verkon sijaan riittää käyttäjälle?,3
Mikä seuraavista VPN-verkkoja ja välityspalvelimia koskevista väitteistä ei ole totta tekstikatkelman mukaan?,4
Minkä avulla puhelinoperaattoria voi käyttää oman asuinpaikan ulkopuolella?,1
Mikä saattaa olla välttämätöntä tiettyjen puheluiden vastaanottamista varten tekstikatkelman mukaan?,1
Mikä seuraavista ei kuvaa tarkasti italiankielien sanojen lausumista?,4
Mikä seuraavista İzmirin tunnusomaisista piirteistä on peräisin ajalta ennen modernia aikaa?,4
Mikä seuraavista ei ole İzmiriä kuvaava tunnusomainen piirre?,2
Minkä katseluun hanami-sana viittaa?,1
Kuka järjesti ensimmäiset kirsikankukkajuhlat?,3
Mikä seuraavista asioista Jerusalemissa houkuttelee kaikkein epätodennäköisimmin turisteja tekstikatkelman mukaan?,2
Mistä seuraavista Jerusalem ei ole tunnettu tekstikatkelman mukaan?,2
Minkälaisen matkailijan ei olisi hyödyllistä ostaa Wild Card -korttia tekstikatkelman mukaan?,2
Mikä väittämä ei kuvaa tarkasti Krugerin kansallispuistoa?,3
Mikä seuraavista aiheuttaa todennäköisimmin vaaran kiipeilijöille vuoren jyrkemmillä osuuksilla?,1
Mikä seuraavista väittämistä ei kuvaa tarkasti tekstikatkelmassa kuvattua nousua Machu Picchu -vuorelle?,2
Mikä seuraavista ei ole mallorcalaisen keittiön pääasiallinen tuote tekstikatkelman mukaan?,3
Mikä hangi-aterioita koskeva väittämä ei pidä paikkaansa tekstikatkelmassa esitettyjen tietojen mukaan?,1
Mitä seuraavista ei mainita tyypilliseksi hangi-nuotion lämmitystavaksi?,1
Mistä voi johtaa erityiseen kiitokseen munkilta tai nunnalta?,1
Mitä seuraavista vaatekappaleista ei todennäköisesti voi lainata luostarilta? ,2
"Milloin on paras tilaisuus nähdä tähtiä, jos vierailee antarktisella alueella?",3
Missä tapauksessa satelliittipuhelin ei ole hyvä vaihtoehto matkapuhelimen korvaamiseen?,1
Milloin satelliittipuhelin olisi parempi vaihtoehto kuin matkapuhelin?,2
Mihin seuraavista asioista Transnistrian tasavallan syntymiseen johtava konflikti liittyi?,2
Mikä seuraavista Transnistrian tasavallassa poikkeaa muusta Moldovasta?  ,3
"Milloin matkailijan kannattaa tekstikatkelman mukaan matkustaa Montevideoon, jos hän haluaa välttää tuuliset olosuhteet?",3
"Milloin matkailijan kannattaa tekstikatkelman mukaan matkustaa Montevideoon, jos hän pitää erityisesti viileästä ilmastosta?",4
"Mikä seuraavista voi tekstikatkelman mukaan liittyä vakiintuneeseen graffititaiteilijaan, mutta ei vandalismiin?",1
Mitä osa kävijöistä pitää olennaisena kokemuksena musiikkifestivaaleilla?,2
"Mitä festivaalikävijän kannattaa tekstikatkelman mukaan tehdä, jos hän haluaa leiriytyä lähellä musiikkia?",4
Mistä vierailijoiden ei kannata etsiä yöelämää New Mexicon pohjoisosassa tekstikatkelman mukaan?,2
Mistä vierailija todennäköisimmin löytää tunnettua brändiviihdettä New Mexicon pohjoisosassa tekstikatkelman mukaan?,3
Mitä juomia hintatietoiset matkailijat saattavat haluta vältellä?,4
Missä seuraavista juomatilauksista tarjoilija todennäköisesti sekaantuu tekstikatkelman mukaan?,4
"Mikä ryhmä aloitti siirtomaa-ajan, joka kesti kolme vuosisataa?",4
Mikä on tekstikatkelman mukaan paras tapa saada pariisilainen lämpenemään sinulle?,3
Mitä seuraavista ei tekstikatkelman mukaan pidetä stereotyyppisenä pariisilaisten piirteenä?,3
Minkä edun Kapkaupungin MetroRailin ensimmäinen luokka tarjoaa?,2
Mitä kaikissa Kapkaupungin lähijunissa on tekstikatkelman mukaan?,4
Mitä seuraavista tuhoeläin ei todennäköisesti tee?,4
Mistä ennakkoon maksettavia puhelukortteja voi ostaa?,3
Miten joidenkin korttien tarjoamat paremmat puheluhinnat voi saada käyttöönsä?,2
Mikä seuraavista puulajeista on harvinaisempi Plitvicen kansallispuistossa?,2
Mikä seuraavista harvinaisista eläinlajeista voi löytyä Plitvicen kansallispuistosta?,4
Mitä hyötyä aluekoodeista todellisuudessa on tekstikatkelman mukaan?,2
Mikä seuraavista aluekoodeja koskevista väitteistä on mediayhtiöiden keksimän vale tekstikatkelman mukaan?,4
Mikä toimenpide on yleensä epämuodollinen kotimaahan tultaessa?,1
"Mikä seuraavista sinun on hyvä tietää, ennen kuin saavut kotimaahasi?",2
Minkä runsauden vuoksi kiipeilijät löytävät jatkuvasti uusia reittejä Cochamón laaksossa tekstikatkelman mukaan?,4
Mikä yritys tarjoaa eniten risteäviä yhteyksiä eteläisellä pallonpuoliskolla tekstikatkelmassa annetun tiedon mukaan?,2
Mikä lentoyhtiöallianssi tarjoaa vähiten valtameren ylittäviä yhteyksiä eteläisellä pallonpuoliskolla?,4
Mikä juoksuorganisaatio seurasi Global Running Toursia?,2
Kuinka monta nähtävyysjuoksujen järjestäjää Go Running Tours auttaa muodostamaan yhteyden toisiinsa tekstikatkelman mukaan?,3
"Mitä turistien kannattaa tehdä, jos he haluavat nähdä gepardin mahdollisimman hyvin?",3
Minkälaisia eläimiä kävijä usein kohtaa safarilla autosta tekstikatkelman mukaan?,2
Mikä saattaa laskea kiertoajelun hintaa tekstikatkelman mukaan?,2
Kuka saisi kiertoajelun todennäköisesti parhaaseen hintaan tekstikatkelman mukaan?,4
Minkä ansiosta San Francisco on tullut tunnetuksi ympäri maailman tekstikatkelman mukaan?,1
Mikä seuraavista San Franciscoa koskevista väitteistä ei ole totta tekstikatkelman mukaan?,4
Minkälainen matkailija ei todennäköisesti hyödy matkatoimiston palveluista tekstikatkelman mukaan?,2
Mitä seuraavista ei mainita tekstikatkelmassa yhtenä matkatoimiston kautta tehtävän varaamisen etuna?,1
Mitä reaaliaikaiset tekstinkääntämissovellukset eivät pysty tekemään tekstikatkelman mukaan?,4
Mikä mahdollistaa kääntämisen offline-tilassa?,3
Mikä seuraavista ei laukaise lumivyöryjä?,1
Mikä seuraavista tulee alas lumivyörynä tekstikatkelman mukaan?,3
Mihin ainesosiin curry perustuu tekstikatkelman mukaan?,2
Minkä curryn ainesosan tilalla tietyillä alueilla käytetään kookosmaitoa?,3
Miksi Transantarktisten vuorten kiertävä mutka on välttämätön tasangon saavuttamiseksi?,3
Mikä on merkitty lipuilla etelänavan maantiellä?,3
Mistä tekstikatkelmassa ei varoiteta turisteja Etelä-Afrikassa matkustaessaan?,3
"Mitä voitaisiin tekstikatkelmaan mukaan pitää huonona neuvoja turisteille, jotka haluavat kiertää Etelä-Afrikkaa autolla?",2
"Mitä seuraavista ei mainita tekstikatkelmassa yhtenä mahdollisena vaarana, jos laukut jättää vartioimatta?",3
Mitä huumeiden salakuljettamiseen liittyvää tekstikatkelmassa ei mainittu?,4
"Mitä juomaa ei mainittu sellaisena, jota sinun kannattaisi kokeilla kotona lähiloman aikana?",3
"Missä seuraavista sinun kannattaa käydä lähiloman aikana, jos kaupunkisi on tunnettu juomakulttuuristaan?",3
Missä kyyhkysveistokset sijaitsevat?,2
Minkälaisen viisumin saaminen saattaa edellyttää todisteita riittävästä rahallisesta turvasta?,4
Keneltä todennäköisimmin vaaditaan pidennettyä viisumia?,3
Milloin hyttysiä pitää varoa erityisesti?,3
"Mitä tekstikatkelman mukaan kannattaa olla tekemättä, jotta voi vältellä hyttysiä sademetsän läpi ajaessaan?",1
Mikä seuraavista Sundarbania koskeva väite ei ole tekstikatkelman mukaan totta?,2
Mikä metsän osa on Intian puolella?,1
Kenellä on tekstikatkelman mukaan todennäköisimmin vähintään rajallinen englanninkielen ymmärrys?,2
Mitkä voivat tekstikatkelman mukaan olla vaikeita lausua?,2
"Mikä olisi tekstikatkelman mukaan ihanteellinen tilanne matkailijalle, joka suunnittelee bussimatkaa piirikuntainväliseltä linja-autoasemalta?",1
"Mikä olisi hyvä vinkki turistille, joka haluaa matkustaa itään piirikuntainväliseltä linja-autoasemalta?",2
Mikä seuraavista ei kuvaa Timbuktua tarkasti?,3
Mikä seuraavista Timbuktua koskevista faktoista on totta?,1
Milloin kesäolympialaiset oli alunperin määrä järjestää? ,4
Milloin suppilo muuttuu tornadoksi tekstikatkelman mukaan?,4
Mikä seuraavista on tornadoa tarkasti kuvaava ominaisuus?,1
Mistä matkailijan kannattaa hankkia matkakohteena olevan kaupungin poliittista tilannetta koskevia ohjeita tekstikatkelman mukaan?,4
"Mitä ulkomaan kansalainen ei todennäköisesti koe, jos maata koskee matkustustiedote?",4
Millaisessa matkassa tarvitaan kaikkein epätodennäköisemmin apua varaukseen matkatoimistolta tekstikatkelman mukaan?,1
Millaisessa tilanteessa matkailijalle on eniten hyötyä matkatoimiston avusta tekstikatkelman mukaan?,2
Mikä auttaisi matkailijaa välttymään pettymyksiltä uusissa paikoissa tekstikatkelman mukaan?,3
"Millainen henkilö saattaa kokea pettymyksiä, kun hän matkailee vieraassa paikassa tekstikatkelman tietojen perusteella?",3
"Mitä seuraavista ei suositella matkailijoille, jotka matkustavat ensimmäistä kertaa kehitysmaassa?",2
"Mitä seuraavista ei mainita törsäämisen arvoisena, kun olet sopeutumassa kehitysmaahan?",3
"Mikä seuraavista vaihtoehdoista olisi sopivin vakuutuksenhaltijalle, joka haluaa virtuaalisen kopion vakuutuskirjasta, mutta jolla ei ole pääsyä internetiin?",3
Minkä seuraavista ei tarvitse näkyä vakuutuksessa tekstikatkelman mukaan?,4
Mikä negatiivin koko vastaa yleisimmin käytettyä filmityyppejä tekstikatkelman mukaan?,4
Minkä seuraavien filmityyppien resoluutio on verrattavissa digitaalisiin järjestelmäkameroihin?,1
Mikä seuraavista olisi matkakirjoitusalan aloittamisessa viimeinen vaihe tekstikatkelman mukaan?,3
"Kun aloitat matkakirjoitusalalla, mitä seuraavista taidoista pitäisi hioa ensin?",3
Minkä tyyppisessä ilmastossa tavataan useimmin suolisto-ongelmia?,3
Mille altistuminen säännöllisesti aiheuttaa immuniteetin tekstikatkelman mukaan?,2
Mikä seuraavista on etu Schengen-alueella matkustamisessa?,1
Mitä Tutankhamonin haudasta ei enää löydy?,4
Mikä Vancouverin kohteista on vähiten houkuttelevin hintatietoisille matkailijoille tekstikatkelman mukaan? ,4
Mikä kohde tarjoaa matkailijoille todennäköisemmin autenttisen Vancouver-kokemuksen tekstikatkelman mukaan?,1
"Milloin matkailijoiden tulisi vierailla putouksilla, jos he haluavat nähdä ne mahdollisimman hyvin?",4
Miksi Victoria Fallsissa kannattaa vierailla marraskuusta maaliskuuhun välisenä aikana tekstikatkelman mukaan?,3
"Mitä seuraavista ei tekstikatkelman mukaan suositella silloin, kun kuvaat droonilla?",4
Mitkä ovat tekstikatkelman mukaan parhaita paikkoja kuvata droonilla?,4
Mikä seuraavista viisumiprosessin rekisteröitymisvaatimusta koskevista väittämistä ei ole totta tekstikatkelman mukaan?,2
Minne seuraavista paikoista turisti ei mene hoitamaan rekisteröintiä?,3
Kuka ei hyötyisi vapaaehtoistyötä matkailun aikana?,2
Miten vapaaehtoistyön tekeminen ulkomailla on hyödyllistä pienen budjetin matkailijan kannalta?,3
Mitä voidaan pitää epätyypillisenä keskimääräisessä Walt Disney Word -vierailussa tekstikatkelman mukaan?,2
Mikä seuraavista Walt Disney Worldia koskevista väittämistä ei ole totta?,1
Mitä seuraavista asioista ei todennäköisesti käsitellä ammattimaisessa koulutuksessa tai julkaisuissa tekstikatkelman mukaan?,1
Mitä seuraavista aiheista todennäköisesti käsitellään ammattimaisessa koulutuksessa tekstikatkelman mukaan?,1
Mikä on paras vaihtoehto välttää mahdollisesti saastunutta vettä tekstikatkelman mukaan?,2
Mikä on tekstikatkelman mukaan lähes mahdollista jopa taitaville uimareille?,3
"Mitä sinun pitäisi tehdä, jos jäät virran vietäväksi?",1
Missä paikassa kannattaa vierailla linnassa osana lomamatkaa tekstikatkelman mukaan?,3
Mitä seuraavista ei suositella alueella matkaileville naisille tekstikatkelman mukaan?,1
Mikä olisi hyvä vinkki naismatkailijoille tekstikatkelmassa kuvatun alueen perusteella?,4
Millaisessa tilanteessa villieläinten valokuvaaja käyttäisi erikoisobjektiivia tekstikatkelman mukaan?,1
Mitä seuraavista ei mainita tekstikatkelmassa villieläinten valokuvaajien mahdollisena haasteena?,3
"Mikä seuraavista aiheuttaisi todennäköisesti vähiten ongelmia kuljettajalle, joka ajaa vuoristosolissa?",1
Mikä eri maiden tuloverossa säilyy todennäköisesti ennallaan?,2
"Jos työskentelet ulkomailla, mutta oleskelet muualla, minne todennäköisesti maksat tuloverosi tekstikatkelman mukaan?",3
Mikä seuraavista väittämistä ei kuvaa tarkasti maailmannäyttelyä?,2
Mikä seuraavista on maailmannäyttelyä tai kansainvälistä näyttelyä koskeva sääntö?,2
Mikä seuraavista toimista saattaa vähentää eläimen hyökkäämisen todennäköisyyttä?,2
Mitä seuraavista ei mainita tekstikatkelmassa villieläinten hyökkäämisen mahdollisena syynä?,4
