question,gemini_answer
Ktoré z týchto tvrdení o dennej turistike by sa dalo podľa úryvku považovať za nepresné?,4
Kedy si podľa úryvku celodenná túra vyžaduje minimálne prípravy?,2
Ako sa plošiny v Rogalande alebo Agderi líšia od ostatnej časti Nórska?,4
Ktorá z týchto možností podľa úryvku nie je typická pre Nórsko?,2
"Kedy by mali turisti, ktorých zaujíma lyžovanie, navštíviť stanice na kopcoch?",1
Kedy je podľa úryvku na staniciach na kopcoch zvyčajne najviac turistov?,3
"Čomu by ste sa mali vyhnúť, ak chcete nájsť loď, ktorá hľadá pracovníkov?",1
"Čo by ste mali robiť v prístavoch, keď hľadáte loď, ktorá hľadá pracovníkov?",3
"Ktorá lokalita by mohla zaujať turistov, ktorých zaujíma koloniálna história ostrova?",1
"Ktorá lokalita by mohla zaujať turistov, ktorí si chcú vychutnať najkrajšie výhľady?",4
"Čo majú niektoré sedlá, aby zmierňovali riziko zachytenia nohy jazdca do strmeňa?",2
Ktorý prvok jazdeckej topánky pomáha zvyšovať bezpečnosť jazdca pri používaní strmeňov?,3
Čo ponúkajú cestujúcim siete výmeny pohostinnosti?,1
Ktoré z týchto tvrdení o sieťach výmeny pohostinnosti nie je podľa úryvku pravda?,1
Aký typ hosťa sa podľa úryvku v spoločnej hostelovej izbe vyskytuje najmenej často?,3
Kto sa podľa úryvku s najväčšou pravdepodobnosťou ubytuje v hosteli?,2
Ktoré z týchto tvrdení podľa úryvku presne opisuje hádzanie bumerangov?,4
Ktoré z týchto dochucovadiel sa prevažne používa v jávskej kuchyni?,3
Ako sa podľa úryvku šíri nákazlivá choroba?,1
Čo podľa úryvku nie je známe ako príčina infekčnej choroby?,1
V akom prípade by používateľovi stačil webový proxy server namiesto poskytovateľa osobnej siete VPN?,3
Ktoré z týchto tvrdení o VPN a webových proxy serveroch podľa úryvku nie je pravda?,4
Čo umožňuje niekomu používať telefónnu spoločnosť mimo svojej bezprostrednej oblasti?,1
"Čo musíte podľa úryvku urobiť, aby ste mohli prijať niektoré hovory?",1
Ktorá z týchto možností neopisuje výslovnosť talianskych slov presne?,4
Ktorý z týchto prvkov Izmiru má pôvod pred modernou dobou?,4
Ktorá z týchto možností nie je vhodným opisom Izmiru?,2
Prezeranie čoho vyjadruje slovo hanami?,1
Kto organizoval prvé večierky určené na prezeranie čerešňových kvetov?,2
Ktorý z týchto prvkov Jeruzalemu má podľa úryvku najmenšiu šancu prilákať turistov?,2
"Ktorá z týchto možností v úryvku nie je uvedená ako niečo, čím sa Jeruzalem preslávil?",2
Ktorý typ cestovateľov by podľa úryvku nevyužil zakúpenú vstupenku Wild Card?,2
Ktoré tvrdenie nevystihuje Krugerov národný park presne?,3
Ktorá z týchto možností predstavuje pre horolezcov najväčšie nebezpečenstvo v strmých častiach pohoria?,1
Ktoré z týchto tvrdení nevystihuje výstup na horu Machu Picchu opísaný v úryvku presne?,2
Ktorá z týchto možností podľa úryvku nie je hlavnou súčasťou malorskej kuchyne?,1
Ktoré tvrdenie o jedlách hangi nie je podľa informácií v úryvku pravda?,1
Ktorý z týchto spôsobov nie je uvedený ako typický spôsob vyhrievania šachty hangi?,1
Ako môžete získať osobitné uznanie mnícha alebo mníšky?,1
Ktorý z týchto odevov si pravdepodobne nebudete môcť požičať v kláštore? ,2
Kedy má návštevník pri návšteve antarktických oblastí najviac príležitostí pozorovať hviezdy?,1
Kedy by satelitný telefón nebol vhodná náhrada za mobilný telefón?,1
Kedy je satelitný telefón vhodnejší ako mobilný telefón?,2
Ktorý z týchto konfliktov viedol k vytvoreniu Podnesterskej republiky?,2
Ktorá z týchto charakteristík Podnesterskej republiky sa líši od zvyšku Moldavska?  ,3
"Kedy má cestovateľ podľa úryvku navštíviť Montevideo, ak sa chce vyhnúť veternému počasiu?",3
"Kedy má cestovateľ podľa úryvku navštíviť Montevideo, ak má radšej chladnejšie podnebie?",4
"Ktorá z týchto možností by sa podľa úryvku spájala s uznávaným graffiti umelcom, a nie vandalizmom?",1
Ktorú časť hudobných festivalov považujú niektorí účastníci za dôležitú súčasť zážitku?,2
"Čo by mal účastník festivalu podľa úryvku urobiť, ak chce kempovať blízko hudby?",4
Kde by nemali návštevníci podľa úryvku vyhľadávať nočný život na severe Nového Mexika?,2
Kde nájde návštevník podľa úryvku s najväčšou pravdepodobnosťou známu zábavu na severe Nového Mexika ?,3
"Akému druhu nápoja by sa mali cestovatelia, ktorým záleží na cene, mali vyhnúť?",4
Ktorý z týchto nápojov by si mohla obsluha pri jeho objednaní a na základe oblasti opísanej v úryvku pomýliť?,4
"Ktorá skupina začala obdobie kolonizácie, ktoré trvalo tri storočia?",4
"Aký je podľa tohto úryvku najlepší spôsob, ako si získať Parížana?",3
Ktorá z týchto možností sa podľa úryvku nepovažuje za stereotyp Parížanov?,3
Akú výhodu ponúka prvá trieda siete MetroRail v Kapskom Meste?,2
Čo má podľa úryvku v Kapskom Meste každý prímestský vlak?,4
Ktorú z týchto možností živočíšny škodca pravdepodobne nespôsobí?,4
Kde sa dajú zakúpiť predplatené telefónne karty?,3
"Ako sa dajú získať výhodnejšie sadzby hovorov, ktoré ponúkajú niektoré karty?",2
Ktorý z týchto stromov podľa úryvku nie je v národnom parku Plitvické jazerá veľmi rozšírený?,2
Ktorý z týchto vzácnych živočíchov sa vyskytuje v národnom parku Plitvické jazerá?,4
Na čo vlastne podľa úryvku slúžia regionálne kódy?,2
"Ktorá z týchto možností o regionálnych kódoch je podľa úryvku lož, ktorú šíria mediálne spoločnosti?",2
Ktorý proces je po príchode do vlasti zvyčajne neformálny?,1
Ktoré z týchto informácií by ste mali poznať pred príchodom do vlasti?,4
Vďaka čomu môžu podľa úryvku horolezci neustále objavovať nové trasy v údolí Cochamó?,4
Kto pokrýva podľa informácií uvedených v úryvku najviac preletov na južnej pologuli?,2
Ktorá letecká aliancia pokrýva najmenej zaoceánskych preletov na južnej pologuli?,4
Ktorá cestovná kancelária je nasledovníkom Global Running Tours?,2
Koľko rôznych organizátorov bežeckých prehliadok podľa úryvku spája spoločnosť Go Running Tours?,3
"Čo má turista robiť, ak chce čo najlepšie uvidieť geparda?",3
S ktorým typom zvierat sa podľa úryvku môže návštevník stretnúť počas výletu na safari vo vozidle?,2
Čo by podľa úryvku znížilo cenu zájazdu?,2
Kto by mohol podľa úryvku získať najlepšiu cenu zájazdu?,4
Čo podľa úryvku prispelo k celosvetovému presláveniu San Francisca?,1
Ktoré z týchto tvrdení o San Franciscu podľa úryvku nie je pravda?,4
Ktorý typ cestovateľa podľa úryvku pravdepodobne nevyužije výhody služieb cestovnej kancelárie?,2
Ktorá z týchto možností nie je uvedená v úryvku ako výhoda objednania cez cestovnú kanceláriu?,1
Čo podľa úryvku nedokážu spraviť aplikácie na preklad textu v reálnom čase?,4
Čo umožňuje offline preklad?,3
Ktorá z týchto možností nespúšťa lavíny?,1
Ktorá z týchto možností sa podľa úryvku zosunie ako lavína?,3
Čo je podľa úryvku základom kari?,2
Namiesto ktorej súčasti kari sa v niektorých regiónoch niekedy používa kokosové mlieko?,3
"Prečo musíte obísť Transantarktické hory, ak sa chcete dostať na plošinu?",3
Čo je na trase k južnému pólu označené vlajkami?,3
"Čo sa v úryvku nespomína ako niečo, na čo si majú dávať turisti pozor pri spoznávaní južnej Afriky?",3
"Čo by bola podľa úryvku zlá rada pre turistov, ktorí chcú preskúmať južnú Afriku vozidlom?",2
Ktorá z týchto možností v úryvku nie je uvedená ako potenciálne nebezpečenstvo tašiek ponechaných bez dozoru?,3
Čo sa v úryvku neuvádza v súvislosti s pašovaním drog?,1
"Ktorý druh nápoja nie je uvedený ako niečo, čo by ste si mali pripraviť počas dovolenky strávenej doma?",3
"Ktoré z týchto miest by ste mali navštíviť počas dovolenky strávenej doma, ak je vaše mesto známe svojou kultúrou pitia?",3
Kde sa nachádzajú sochy holubíc?,2
Ktorý typ víza môže vyžadovať predloženie dokladu o dostatočných finančných prostriedkoch?,4
Kto s najväčšou pravdepodobnosťou potrebuje dlhodobé víza?,3
Kedy by ste si mali dávať obzvlášť pozor na komáre?,3
"Čo by ste podľa úryvku nemali robiť, ak sa chcete počas jazdy dažďovým pralesom vyhnúť komárom?",1
Ktoré z týchto tvrdení o Sundarbane podľa úryvku nie je pravda?,2
Ktorá časť lesa leží na území Indie?,1
Kto podľa úryvku s najväčšou pravdepodobnosťou rozumie anglickému jazyku aspoň čiastočne?,2
Čo sa podľa úryvku ťažko vyslovuje?,2
"Ktorý scenár je podľa úryvku ideálny pre cestujúceho, ktorý plánuje nastúpiť do autobusu z medzimestskej stanice?",1
"Čo by bol dobrý tip pre turistov, ktorí chcú cestovať na východ z medzimestskej autobusovej stanice?",2
Ktorá z týchto možností neopisuje Timbuktu presne?,3
Ktorý z týchto faktov o Timbuktu je pravda?,1
Kedy boli pôvodne naplánované letné olympijské hry? ,4
V ktorom momente sa lievik zmení na tornádo?,4
Ktorá z týchto charakteristík je presne vystihuje tornádo?,2
"Kde by mal podľa úryvku získať cestovateľ rady o politickej situácii v meste, kam cestuje?",4
Čo pravdepodobne zažije cudzinec v prípade cestovného odporúčania?,1
"Pri ktorom type cesty je podľa úryvku najmenšia šanca, že budete potrebovať pomoc cestovnej kancelárie s rezerváciou?",1
V ktorom prípade by podľa úryvku cestovateľ najviac využil pomoc cestovnej kancelárie?,2
Čo môže cestujúcemu podľa úryvku pomôcť vyhnúť sa sklamaniu pri návšteve nových miest?,2
Ktorý typ človeka sa môže na základe informácií v úryvku sklamať pri cestovaní do zahraničia?,3
"Ktorá z týchto možností nie je odporúčaná rada pre cestovateľov, ktorí prvýkrát navštevujú rozvojovú krajinu?",2
"Ktorá z týchto možností sa neuvádza ako niečo, na čo treba utrácať, keď si zvykáte v rozvojovej krajine?",1
"Ktorá z týchto možností by bola najlepšia pre poistenca, ktorý chce mať virtuálnu kópiu svojej poistenia, ale nemusí mať prístup na internet?",3
Ktorý z týchto údajov sa podľa úryvku nemusí uvádzať v poistení?,4
Ktorá veľkosť negatívu podľa úryvku najčastejšie uvádza používaný formát filmu?,3
Ktorý z týchto formátov filmu poskytuje rozlíšenie podobné rozlíšeniu digitálnej zrkadlovky?,1
Ktorý z týchto krokov má byť podľa úryvku posledný krok pri začatí podnikania v oblasti cestovného ruchu?,3
Ktoré z týchto zručností by ste si mali pri začatí podnikania v cestovnom ruchu zdokonaliť ako prvé?,1
V akom type podnebia sa bežne vyskytujú črevné problémy?,3
Podľa úryvku by mohlo viesť pravidelné vystavenie k imunite čoho?,2
Ktorá z týchto možností predstavuje výhodu cestovania v schengenskom priestore?,1
Čo už v Tutanchamónovej hrobke nenájdete?,4
"Ktoré miesto vo Vancouveri je podľa úryvku pre cestovateľov, ktorým záleží na cene, najmenej atraktívne? ",4
Ktoré miesto podľa úryvku s najväčšou pravdepodobnosťou ponúkne cestujúcim autentický zážitok vo Vancouveri?,1
"Kedy by podľa úryvku mali cestujúci navštíviť vodopády, ak chcú ničím nezakrytý výhľad?",4
Čo je podľa úryvku výhodou navštívenia Viktóriiných vodopádov v čase od novembra do marca?,3
"Ktorá z týchto možností sa v úryvku neodporúča, keď na filmovanie používate dron?",4
Kde sú podľa úryvku najlepšie miesta na filmovanie pomocou dronu?,4
Ktoré tvrdenie o registračnej požiadavke na vízový proces nie je podľa úryvku pravda?,2
Na ktorom z týchto miest si turista nemôže vybaviť vlastnú registráciu?,3
Komu by nepomohla dobrovoľnícka práca počas cestovania?,2
V čom je dobrovoľníctvo v zahraničí podľa úryvku pre cestovateľa s obmedzeným rozpočtom prínosné?,3
Čo je podľa úryvku pomerne nezvyčajné pre bežný výlet do Walt Disney World?,2
Ktoré z týchto tvrdení o Svete Walta Disneyho nie je pravda?,1
O ktorej z týchto možností sa podľa úryvku najpravdepodobnejšie nebude hovoriť na hodinách odborného školenia alebo v publikáciách?,1
Ktorý z týchto predmetov sa bude podľa úryvku najpravdepodobnejšie preberať na hodine odborného školenia?,1
"Čo je podľa úryvku najlepší spôsob, ako sa vyhnúť potenciálne kontaminovanej vode?",2
Čo je podľa úryvku takmer nemožné aj pre skúsených plavcov?,3
"Čo robiť, keď vás zachytí prúd?",1
Kde by mohla byť podľa úryvku návšteva hradu skvelým prázdninovým výletom?,3
Ktorá z týchto možností sa podľa úryvku neodporúča ženám cestujúcim do tejto oblasti?,1
Čo by ste odporučili ako dobrú radu pre cestovateľky do oblasti opísanej v úryvku?,4
Ktorý prípad môže podľa úryvku potrebovať použitie špeciálneho objektívu na fotografovanie divočiny?,1
Ktorá z týchto možností sa v úryvku neuvádza ako možná výzva pri fotografovaní divočiny?,3
"Ktorá z týchto možností by mohla spôsobiť vodičovi, ktorý cestuje cez horské priesmyky, najmenej problémov?",1
Čo sa pravdepodobne nezmení na dani z príjmu v rôznych krajinách?,3
"Ak pracujete v zahraničí a bývate na inom mieste, kde budete podľa tohto úryvku pravdepodobne podávať daňové priznanie?",3
Ktoré z týchto tvrdení neopisuje svetovú výstavu presne?,2
Ktorá z týchto možností predstavuje pravidlo svetovej výstavy alebo medzinárodnej expozície?,2
Ktoré z týchto opatrení môže znížiť pravdepodobnosť útoku zvieraťa?,2
Ktorá z týchto možností sa v úryvku neuvádza ako možná príčina útoku divej zveri?,4
